wage_total,hh,bs_profit,other_inc,profit_agr,profit_ls,total_agrls,total
,3023003506.0,,119.83501424490412,749.3910942367946,0.0,749.3910942367946,869.2261084816987
,3023003507.0,-3.865645620803359,1140.3654581369908,125.09858922905383,-25.899825659382504,99.19876356967133,1235.6985760858588
,3023003508.0,,1457.3483990428665,517.6375027035378,243.8492647502584,761.4867674537962,2218.8351664966626
,3023003510.0,46.387747449640294,797.0961270096526,438.2950685172311,209.67261847237418,647.9676869896052,1491.4515614488982
,3023003511.0,,11.596936862410073,11.740419996420874,,11.740419996420874,23.337356858830947
,3023003512.0,,19.328228104016798,48.56685127095398,0.0,48.56685127095398,67.89507937497078
,302300351203.0,,57.98468431205038,86.39717962495507,0.0,86.39717962495507,144.38186393700545
,30302300051008.0,,394.2958533219426,23.250725993736356,,23.250725993736356,417.54657931567897
,3030230010040204.0,,258.2251274696644,247.2489224559673,132.5916447935552,379.8405672495225,638.0656947191869
,30302300131004.0,48.32057026004198,189.41663541936455,-79.78692561338133,201.01357228177466,121.22664666839333,358.96385234779984
175.2587083331723,30303100021103.0,,1497.9376780613015,,,,1673.1963863944738
,30304100070103.0,5.4119038691247034,115.96936862410077,198.14737241033706,,198.14737241033706,319.5286449035625
,30305100010204.0,27.059519345623514,804.0542891270987,375.97269307933465,,375.97269307933465,1207.086501552057
876.2935416658612,30307100050303.0,,71.51444398486214,-4.38502364089011,0.0,-4.38502364089011,943.4229620098332
,30307100050309.0,,143.02888796972428,,,,143.02888796972428
,30307100050310.0,,77.31291241606719,,,,77.31291241606719
1846.232348495684,30307300120702.0,,18.555098979856123,,,,1864.7874474755401
2383.5184333311427,30307300120706.0,,0.0,,,,2383.5184333311427
,30307300180809.0,,146.89453359052763,157.60237196015294,0.0,157.60237196015294,304.4969055506806
,30307300180810.0,,166.22276169454443,443.32539215606465,,443.32539215606465,609.5481538506091
841.2417999992268,30309300010304.0,23.193873724820147,289.9234215602519,,,,1154.3590952842987
,3031000202.0,136.18669522090232,1981.5299452238016,-3.8604584110156535,272.91458082871713,269.0541224177015,2386.7707628624053
2453.6219166644123,3031000205.0,16.235711607374107,1493.6854678784173,,,,3963.5430961502034
1402.0696666653785,3031000206.0,,0.0,,,,1402.0696666653785
701.0348333326892,3031000207.0,17.395405293615113,168.1555845049461,,,,886.5858231312504
175.2587083331723,3031000210.0,,371.10197959712235,16.159816776191718,0.0,16.159816776191718,562.5205047064865
,3031000211.0,54.11903869124703,1409.0278287828241,-4.9397391662396215,0.0,-4.9397391662396215,1458.2071283078315
,303100021105.0,13.14319511073142,612.7048308973324,,,,625.8480260080638
3154.6567499971006,303100021110.0,,0.0,,,,3154.6567499971006
,3031000213.0,43.29523095299762,1562.8805244907978,253.60558240243276,69.58162117446045,323.1872035768932,1929.3629590206885
420.62089999961347,3031000214.0,36.72363339763191,386.5645620803359,,,,843.9090954775813
,30311100010603.0,96.64114052008397,1758.8687574655282,-56.04656235655527,0.0,-56.04656235655527,1799.463335629057
,30311100010608.0,12.370065986570747,245.4684969210133,35.65180338843586,-0.19328228104016792,35.45852110739569,293.29708401497976
,30311100011017.0,,212.61050914418476,480.42243775344144,0.0,480.42243775344144,693.0329468976262
525.7761249995169,30320300211007.0,-927.7549489928059,1159.6936862410075,,,,757.7148622477185
,30321300300703.0,,166.22276169454443,163.64466410965338,16.158398694958038,179.80306280461141,346.0258244991559
61.85032993285375,30321300300708.0,,103.21273807544969,152.77031493414873,0.0,152.77031493414873,317.8333829424522
,3033000601.0,71.90100854694248,777.7678989056357,113.2166504613075,160.81085782541973,274.0275082867272,1123.6964157393054
252.3725399997681,3033000602.0,,297.65471280185864,61.8705997365015,0.0,61.8705997365015,611.8978525381282
,3033000604.0,9.277549489928061,447.64176288902894,47.393495494021636,-1.9328228104016794,45.460672683619954,502.37998506257696
,3033000606.0,,541.1903869124702,218.7955421374701,0.0,218.7955421374701,759.9859290499403
,3033000607.0,85.04420365767389,386.5645620803359,244.86747376813318,18.09122150535972,262.95869527349294,734.5674610115027
46.387747449640294,3033000608.0,,599.1750712245206,85.43512833240598,83.65257123418468,169.0876995665907,814.6505182407516
,3033000609.0,,199.46731403345333,275.4799872705229,285.2245612366167,560.7045485071396,760.171862540593
,3033000610.0,30.925164966426873,1249.3766646436454,316.44135383724495,301.52035842266196,617.9617122599068,1898.263541869979
2628.8806249975837,3033000902.0,,0.0,,,,2628.8806249975837
2050.526887498116,3033000903.0,162.35711607374103,3386.305563823742,6.329070663237721,0.0,6.329070663237721,5605.518638058837
,3033000904.0,4.252210182883695,588.3512634862711,1119.4531900940867,0.0,1119.4531900940867,1712.0566637632414
175.2587083331723,3033000905.0,599.1750712245206,1314.319511073142,,,,2088.7532906308347
210.31044999980674,3033000907.0,,38.656456208033596,,,,248.96690620784034
1051.5522499990338,303300090702.0,65.7159755536571,1320.117979504347,,,,2437.386205057038
210.31044999980674,3033000908.0,,371.10197959712235,,,,581.4124295969291
,3033000909.0,,548.921678154077,44.84148920131896,,44.84148920131896,593.7631673553959
1875.2681791649438,3033000910.0,21.64761547649881,1827.677249515828,158.41760180026762,6493.408955880441,6651.826557680708,10376.419601837979
18927.940499982607,3033001501.0,,0.0,,,,18927.940499982607
3.865645620803359,3033001502.0,13.529759672811757,633.9658818117507,-6.986337740243401,222.2359667399851,215.24962899974167,866.6109161051074
,3033001504.0,15.462582483213437,179.75252136735614,26.64932099540144,0.0,26.64932099540144,221.864424845971
324.7142321474821,3033001505.0,11.596936862410073,307.89867369698754,8.83590180757757,0.0,8.83590180757757,653.0457445144573
,3033001507.0,,599.1750712245206,288.5672853139803,562.838002388969,851.4052877029493,1450.58035892747
,3033001508.0,13.916324234892091,364.1438174796764,2.610270913913337,,2.610270913913337,380.6704126284818
996.5735931949176,3033001509.0,37.380793153168476,2165.921241336122,681.1731565166021,205.38175183328244,886.5549083498845,4086.4305360340923
742.2039591942447,3033001511.0,13.916324234892091,371.10197959712235,796.9057304000495,224.2074460065948,1021.1131764066444,2148.3354394329035
,3033001512.0,,1117.1715844121707,1573.8589580538794,112.5676004777938,1686.4265585316732,2803.598142943844
,3033001513.0,28.99234215602519,294.56219630521593,289.11604167893637,0.0,289.11604167893637,612.6705801401774
,3033003301.0,,425.2210182883695,386.2902284906633,0.0,386.2902284906633,811.5112467790328
,3033003302.0,,510.26522194604337,158.8437457087092,0.0,158.8437457087092,669.1089676547526
,3033003303.0,,3382.4399182029388,1152.8740209398195,-3.092516496642687,1149.7815044431768,4532.221422646116
,3033003304.0,37.883327083872906,566.3170834476921,226.6659918071786,36.18244301071944,262.84843481789807,867.0488453494631
,3033003306.0,10.823807738249405,949.7891290313852,415.23055182374003,,415.23055182374003,1375.8434885933748
,3033003307.0,,3285.7987776828554,1436.563061070492,201.01357228177466,1637.5766333522668,4923.375411035122
,3033003308.0,,703.5475029862113,119.99408293149908,20.101357228177466,140.09544015967654,843.6429431458878
,3033003309.0,,2398.6331077084837,1330.6123212290681,23.19387372482015,1353.8061949538883,3752.439302662372
,3033003311.0,7.731291241606718,1153.122088685642,484.5081069025732,422.12850179172676,906.6366086943,2067.4899886215485
1628.7897823254953,30401300030902.0,,892.9641384055757,112.1741299395706,,112.1741299395706,2633.928050670642
350.5174166663446,30407300030910.0,,69.58162117446045,,,,420.09903784080507
,30407300050703.0,,139.1632423489209,,,,139.1632423489209
,3041000202.0,3865.6456208033587,65715.9755536571,1.133401526113306,-7.731291241606717,-6.597889715493411,69575.02328474497
,3041000203.0,284.12495312904684,297.65471280185864,0.0,109.78433563081539,109.78433563081539,691.5640015617208
,3041000204.0,,177.8196985569545,267.6599203287221,-6.185032993285374,261.47488733543673,439.29458589239124
,3041000205.0,201.01357228177463,1391.632423489209,,,,1592.6459957709837
648.4572208327373,3041000206.0,,0.0,35.62498128851538,0.0,35.62498128851538,684.0822021212527
122.6810958332206,3041000207.0,50.25339307044366,676.4879836405878,,,,849.4224725442521
2103.104499998068,304100020707.0,,0.0,,,,2103.104499998068
,304100020709.0,77.31291241606719,972.9830027562053,-19.518789653167136,201.01357228177466,181.4947826286075,1231.79069780088
,3041000208.0,173.95405293615113,9903.784080498204,56.36793413728836,0.0,56.36793413728836,10134.106067571644
37.110197959712245,3041000209.0,18.168534417775785,208.7448635233813,230.44974782389207,,230.44974782389207,494.47334372476143
3364.9671999969078,3041000210.0,,386.5645620803359,,,,3751.531762077244
280.4139333330757,3041000401.0,,37.883327083872906,-15.462582483213435,,-15.462582483213435,302.8346779337352
,3041000402.0,,676.4879836405878,0.0009617778499162457,0.0,0.0009617778499162457,676.4889454184378
,3041000403.0,,21.840897757538976,,,,21.840897757538976
,304100040304.0,,158.49147045293768,116.85406408661532,482.43257347625917,599.2866375628745,757.7781080158122
,3041000404.0,,241.60285130020992,207.04397945022788,,207.04397945022788,448.6468307504378
280.4139333330757,3041000406.0,164.28993888414274,73.06070223318349,729.2015674042689,0.0,729.2015674042689,1246.9661418546707
77.31291241606719,3041000407.0,,156.55864764253602,571.8063002292328,,571.8063002292328,805.677860287836
,3041000408.0,54.8921678154077,639.7643502429559,268.3983867674366,2.367707942742057,270.76609471017866,965.4226127685422
280.4139333330757,3041000409.0,,127.56630548651084,548.76956668595,,548.76956668595,956.7498055055366
,3041000410.0,,192.89571647808756,,,,192.89571647808756
,304100041001.0,,228.07309162739816,80.17358635324808,,80.17358635324808,308.24667798064627
4381.467708329307,3041000411.0,,0.0,5.898908100746796,0.0,5.898908100746796,4387.366616430054
,3041000701.0,15.655864764253602,190.76961138664575,64.01570556768056,,64.01570556768056,270.4411817185799
92.77549489928059,304100070102.0,7.731291241606718,129.49912829691252,583.0849005099401,0.0,583.0849005099401,813.0908149477399
2412.162867381296,304100070105.0,5.798468431205037,216.4761547649881,893.7277906538017,,893.7277906538017,3528.165281231291
701.0348333326892,3041000702.0,7.731291241606718,1121.0372300329739,,,,1829.8033546072697
86.59046190599524,3041000703.0,27.059519345623514,1306.5882198315353,140.5803081615078,,140.5803081615078,1560.818509244662
,3041000704.0,,425.2210182883695,283.482031723162,133.90596430462836,417.3879960277904,842.6090143161599
,3041000705.0,,77.31291241606719,259.46213406832146,-3.8656456208033587,255.59648844751808,332.9094008635853
,3041000706.0,30.538600404346532,752.2546378083334,-6.5715975553657096,0.0,-6.5715975553657096,776.2216406573143
329.48637166636394,3041000708.0,115.96936862410077,386.5645620803359,-0.6185032993285374,-5.411903869124703,-6.030407168453239,825.9898952023474
9.277549489928061,304100070802.0,,429.08666390917284,346.6220950369202,,346.6220950369202,784.9863084360211
,304100070803.0,,193.28228104016796,-1.4302888796972426,,-1.4302888796972426,191.85199216047073
5201.678463328552,3041000710.0,2705.951934562351,32780.67486441248,-15.567524982272799,-38.65645620803359,-54.22398119030638,40634.08128111308
,3041000711.0,,77.31291241606719,12.468099970435388,,12.468099970435388,89.78101238650258
,30415300090502.0,,425.2210182883695,283.23362880824055,0.0,283.23362880824055,708.4546470966101
,3043000901.0,,100.50678614088731,119.60307550765592,,119.60307550765592,220.10986164854324
,3043000902.0,17.395405293615113,363.37068835551565,328.7672113632047,,328.7672113632047,709.5333050123354
,3043000903.0,20.87448635233814,555.879840271523,52.574703998625495,473.9281531104918,526.5028571091173,1103.2571837329783
,3043000904.0,37.690044802832745,0.0,139.6157630731618,,139.6157630731618,177.30580787599453
,3043000905.0,0.7731291241606717,294.36891402417575,48.55250899729018,,48.55250899729018,343.69455214562663
1261.8626999988405,3043000906.0,2.7059519345623517,460.0118288755997,255.37482893075585,0.0,255.37482893075585,1979.9553097397584
,3043000907.0,22.42074460065948,233.87156005860317,35.49507570161251,,35.49507570161251,291.78738036087515
,3043000909.0,14.302888796972427,248.17444885557563,172.21590525013423,,172.21590525013423,434.6932429026823
1314.4403124987919,3043000910.0,,997.3365701672667,175.9877140055989,301.52035842266196,477.50807242826085,2789.2849550943192
245.3621916664412,3043000911.0,15.462582483213437,427.1538410987711,1177.9464220906914,,1177.9464220906914,1865.9250373391171
,3043001401.0,,19.366884560224825,,,,19.366884560224825
,3043001402.0,,212.61050914418476,568.9070660136302,201.01357228177466,769.920638295405,982.5311474395897
,3043001403.0,10.823807738249405,586.8050052379499,665.6107923435264,180.91221505359718,846.5230073971235,1444.1518203733228
,3043001404.0,,96.64114052008397,308.1661763739471,,308.1661763739471,404.8073168940311
,3043001405.0,11.596936862410073,334.3783461994905,332.8273559729929,-41.74897270467628,291.07838326831666,637.0536663302173
,3043001406.0,,77.31291241606719,103.21273807544968,-12.756630548651083,90.45610752679859,167.76901994286578
,3043001407.0,272.14145170455646,317.75607003003614,30.152035842266198,-5.837124887413071,24.314910954853126,614.2124326894457
,3043001408.0,,610.7720080869308,170.30354350370993,,170.30354350370993,781.0755515906408
,304300140803.0,,695.8162117446045,,,,695.8162117446045
,3043001409.0,11.596936862410073,496.73546227323163,603.3545201848846,,603.3545201848846,1111.6869193205262
,3043001410.0,,719.0100854694248,269.7727279301975,655.6134972882496,925.3862252184474,1644.3963106878723
2226.6118775827345,3051000101.0,7.731291241606718,207.5851698371404,416.6487174464738,,416.6487174464738,2858.5770561079553
1682.4835999984539,3051000102.0,1159.6936862410075,15215.181163482019,,,,18057.35844972148
,3051000103.0,,7.731291241606718,-1.1596936862410077,,-1.1596936862410077,6.57159755536571
,3051000105.0,,212.61050914418476,-32.90992162541634,,-32.90992162541634,179.70058751876843
1296.914441665475,3051000106.0,,85.04420365767389,257.0069676985356,,257.0069676985356,1638.9656130216845
1121.6557333323028,3051000107.0,,1909.6289366768592,391.178818077663,402.0271445635493,793.2059626412123,3824.4906326503747
1209.285087498889,3051000108.0,,394.2958533219426,767.9870354314497,0.0,767.9870354314497,2371.5679762522814
,3051000109.0,208.7448635233813,2446.953677968526,699.6045444529918,0.0,699.6045444529918,3355.303085944899
1402.0696666653785,3051000110.0,,8968.297840263793,48.791329241142876,886.7791054122905,935.5704346534333,11305.937941582604
,3063000202.0,18.555098979856123,489.3907355937052,572.5575729199664,246.43070653749584,818.9882794574622,1326.9341140310235
175.2587083331723,3063000601.0,15.462582483213437,194.82853928848925,113.69347435098932,22.034180038579144,135.72765438956847,521.2774844944435
210.31044999980674,3063000602.0,,90.84267208887891,100.55487503338314,245.54580983342933,346.10068486681246,647.2538069554981
,3063000603.0,6.5715975553657096,582.1662304929857,246.0918091095914,36.18244301071944,282.2742521203108,871.0120801686621
,3063000608.0,6.9581621174460455,180.1390859294365,-2.802593075082435,,-2.802593075082435,184.29465497180013
144.84574141150188,3063000609.0,23.193873724820147,172.02123012574947,84.11821186649372,,84.11821186649372,424.1790571285652
,3063000610.0,11.596936862410073,88.90984927847725,17.629380452976353,155.5922362373352,173.22161669031152,273.7284028311989
,3063000612.0,9.277549489928061,38.656456208033596,-0.7673601150400209,0.0,-0.7673601150400209,47.16664558292164
12.176783705530578,3063000701.0,20.87448635233814,408.21217755683466,115.58280406202043,,115.58280406202043,556.8462516767238
87.62935416658615,3063000703.0,,86.97702646807556,-1.3529759672811756,,-1.3529759672811756,173.25340466738055
,3063000704.0,7.731291241606718,42.52210182883695,44.37761172682256,,44.37761172682256,94.63100479726623
,3063000705.0,0.3865645620803359,160.4242932633394,-3.092516496642687,,-3.092516496642687,157.71834132877706
,3063000706.0,3.865645620803359,104.75899632377102,28.605777593944854,,28.605777593944854,137.23041953851924
,3063000708.0,7.731291241606718,177.8196985569545,-13.529759672811755,,-13.529759672811755,172.02123012574947
,3063000709.0,6.185032993285374,57.98468431205038,-0.6183103127483672,,-0.6183103127483672,63.55140699258738
,3063000710.0,,117.90219143450243,-9.275627592207076,,-9.275627592207076,108.62656384229535
,3063000711.0,11.596936862410073,139.1632423489209,87.78910025020778,,87.78910025020778,238.54927946153876
,3071000201.0,3.092516496642687,2667.295478354317,-1.1983501424490413,0.0,-1.1983501424490413,2669.1896447085105
,3071000202.0,71.51444398486214,336.3111690098922,,,,407.82561299475435
,3071000203.0,154.62582483213438,5798.468431205038,,,,5953.094256037172
,3071000207.0,77.31291241606719,1289.1928145379202,-73.83383135734415,0.0,-73.83383135734415,1292.671895596643
,3071000208.0,32.08485865266788,1022.076702140408,,,,1054.1615607930758
,3071000210.0,28.99234215602519,4410.701653336632,230.0002360626721,-11.017090019289572,218.98314604338253,4658.67714153604
742.2039591942447,3071000211.0,79.24573522646884,1082.3807738249404,387.2603782920805,-2.3193873724820153,384.94099091959845,2288.7714591652525
,3071000501.0,,582.6687644236903,63.5162397285361,-2.3193873724820153,61.19685235605409,643.8656167797444
1622.8956391651752,3071000503.0,,0.0,,,,1622.8956391651752
,307100050306.0,15.462582483213437,1008.9335070296768,784.2799998780991,110.48449083254252,894.7644907106417,1919.160580223532
,307100050307.0,,579.8468431205038,571.2685541020663,104.68602240133748,675.9545765034038,1255.8014196239076
1191.7592166655713,307100050308.0,,0.0,,,,1191.7592166655713
2103.104499998068,3071000506.0,,42.52210182883695,48.7183355254234,0.0,48.7183355254234,2194.3449373523285
,3071000507.0,105.91869001001206,627.7808488184653,-4.32860237093124,0.0,-4.32860237093124,729.3709364575461
,307100050702.0,,440.68360077158286,27.832648469784182,1085.0867257595028,1112.9193742292869,1553.6029750008697
,3071000508.0,28.99234215602519,2284.596561894785,,,,2313.58890405081
,3071000701.0,29.76547128018586,340.1768146306956,,,,369.9422859108815
,3071000702.0,351.77375149310564,5748.215038134595,,,,6099.9887896277005
,3071000703.0,185.55098979856118,3711.019795971225,-5.798468431205038,-2.9378906718105524,-8.736359103015591,3887.8344266667705
,3071000704.0,40.589279018435256,4275.404056608515,265.07512426429554,0.0,265.07512426429554,4581.068459891246
,307100070403.0,,0.0,14.680018555272824,-4.638774744964031,10.041243810308798,10.041243810308798
,307100070405.0,,0.0,,,,0.0
,3071000714.0,638.9912211187952,6772.611127647484,-4.618109186488002,-16.41596834338764,-21.034077529875642,7390.568271236403
,3073001201.0,7.731291241606718,558.9723567681657,1330.8081846698863,122.54096617946647,1453.3491508493526,2020.052798859125
841.2417999992268,3073001204.0,39.42958533219426,311.5710370367507,84.00047934005698,160.81085782541973,244.81133716547671,1437.0537595336486
,3073001206.0,25.12669653522183,516.0636903772483,15.230643745965233,,15.230643745965233,556.4210306584355
876.2935416658612,3073001207.0,139.1632423489209,115.96936862410077,61.54171183397545,204.26071460324948,265.80242643722494,1397.228579076108
,3073001208.0,23.193873724820147,425.2210182883695,351.49697736608056,,351.49697736608056,799.9118693792702
,3073001209.0,75.38008960566549,309.2516496642687,0.0,0.0,0.0,384.6317392699342
,3073001210.0,,1762.7344030863314,543.1063965069288,294.0596623745115,837.1660588814403,2599.9004619677717
,3073001701.0,,432.9523095299762,521.6023538618838,54.19635160366309,575.7987054655468,1008.7510149955231
,3073001702.0,,117.90219143450243,202.559830530096,-16.62227616945444,185.93755436064154,303.839745795144
,3073001703.0,,96.64114052008397,573.9324053206747,35.95050427347124,609.8829095941459,706.5240501142298
,3073001706.0,,1.9328228104016796,168.471259722582,,168.471259722582,170.4040825329837
,3073001707.0,86.97702646807556,579.8468431205038,-2.6616676436587157,,-2.6616676436587157,664.1622019449206
,307300170702.0,,158.49147045293768,170.6949076011341,20.87448635233814,191.56939395347223,350.0608644064099
,307300170709.0,,315.82324721963437,145.23402810345522,164.8311292710552,310.0651573745104,625.8884045941447
,3073001708.0,,0.02705951934562351,88.37456728512512,,88.37456728512512,88.40162680447075
,307300170803.0,,475.4744113588131,450.1634958078744,123.54603404087534,573.7095298487498,1049.1839412075628
,307300170804.0,1.5462582483213434,59.53094256037172,195.07414400684274,-3.092516496642687,191.98162751020007,253.05882831889312
,3073001709.0,,209.51799264754203,535.6282173311652,115.73742988685255,651.3656472180176,860.8836398655596
1093.614339998995,3073001710.0,,1739.5405293615113,421.35176539500117,,421.35176539500117,3254.5066347555075
,3073001711.0,,0.0,,,,0.0
,3073001714.0,11.596936862410073,471.6087657380097,-4.5498803535778425,-27.05951934562351,-31.609399699201354,451.59630290121845
1472.1731499986472,3073001801.0,,127.56630548651084,31.427698897131307,-9.006954296471825,22.42074460065948,1622.1602000858175
,3073001802.0,12.756630548651085,541.1903869124702,34.625928681919156,178.59282768111518,213.21875636303434,767.1657738241556
,3073001803.0,,0.0,-5.978084731139962,,-5.978084731139962,-5.978084731139962
,3073001804.0,,386.5645620803359,-69.57645478484145,,-69.57645478484145,316.9881072954945
42.06208999996135,3073001805.0,,873.6359103015592,-6.9581621174460455,,-6.9581621174460455,908.7398381840745
,3073001806.0,1.5462582483213434,150.76017921133098,-9.457167405964856,160.2310109822992,150.77384357633437,303.0802810359867
,3073001808.0,,695.8162117446045,260.37932300080286,180.29371175426866,440.67303475507146,1136.489246499676
108.23807738249405,307300180802.0,,66.10254011573743,14.244526588548766,197.99836869754802,212.24289528609685,386.5835127843284
,307300180803.0,231.93487160258076,3015.20358422662,,,,3247.1384558292007
102.05304438920868,3073001809.0,,189.41663541936455,66.6862340702576,120.60814336906479,187.29437743932237,478.7640572478956
,3073001810.0,,347.90810587230226,-18.94029694382593,,-18.94029694382593,328.9678089284763
513.9182570577025,3073001811.0,,440.68360077158286,89.26648699321001,,89.26648699321001,1043.8683448224954
,3073002002.0,23.193873724820147,154.62582483213438,39.738836981858526,,39.738836981858526,217.55853553881306
,3073002005.0,3.865645620803359,90.06954296471825,141.33200899592612,0.0,141.33200899592612,235.26719758144773
525.7761249995169,3073002006.0,,765.0112683569847,98.80590206773385,,98.80590206773385,1389.5932954242353
142.2557588455636,3073002007.0,13.529759672811757,135.29759672811755,160.03772870125906,,160.03772870125906,451.12084394775195
,3073002201.0,,309.2516496642687,202.75655707088217,0.0,202.75655707088217,512.0082067351509
,307300220105.0,115.96936862410077,0.0,69.17049052308336,69.58162117446045,138.75211169754382,254.7214803216446
,3073002203.0,5.798468431205037,442.61642358198463,512.2766148472138,325.1007967095625,837.3774115567765,1285.7923035699662
,3073002204.0,,96.64114052008397,-12.218215756298614,,-12.218215756298614,84.42292476378535
,3073002205.0,173.95405293615113,2155.0974335978726,255.6476559741144,589.3606703376627,845.008326311777,3174.0598128458005
46.387747449640294,3073002206.0,,127.56630548651084,78.05892119670395,,78.05892119670395,252.01297413285508
,3073002207.0,11.596936862410073,359.5050427347124,-17.38964182757992,,-17.38964182757992,353.71233776954256
,3073002208.0,,293.78906718105526,-45.823940744039945,,-45.823940744039945,247.96512643701533
,3073002209.0,,958.6801139592328,99.06838748916716,381.77550050052224,480.84388798968945,1439.5240019489222
228.84622075155883,307300220903.0,,32.85798777682855,26.286390221462838,,26.286390221462838,287.9905987498502
556.6529693956836,3073002210.0,30.925164966426873,1168.9712357309354,204.7255628731824,452.58978928365724,657.3153521568397,2413.8647222498857
,3073002301.0,9.277549489928061,129.49912829691252,41.26181657188939,0.0,41.26181657188939,180.03849435872996
,3073002302.0,,355.639397113909,311.7134402807836,140.70950059724225,452.4229408780257,808.0623379919348
30.925164966426873,3073002303.0,,35.95050427347124,3.7883327083872915,,3.7883327083872915,70.6640019482854
83.49794540935255,3073002304.0,,128.3394346106715,-10.2439608951289,,-10.2439608951289,201.59341912489515
,3073002305.0,,65.7159755536571,58.7997825208417,,58.7997825208417,124.5157580744988
,307300230503.0,21.261050914418476,392.7495950736212,99.54037473568648,,99.54037473568648,513.5510207237262
,3073002306.0,,17.395405293615113,145.6608067612731,-0.23193873724820152,145.4288680240249,162.82427331764
556.6529693956836,3073002307.0,2.3193873724820158,370.7154150350421,219.45624952767682,,219.45624952767682,1149.1440213308845
,3073002308.0,,487.0713482212232,468.23506589303105,398.5480635048263,866.7831293978574,1353.8544776190806
,3073002309.0,,228.84622075155883,425.8902509594745,,425.8902509594745,654.7364717110333
,3073002310.0,23.193873724820147,471.6087657380097,280.01754720190553,232.71186637236218,512.7294135742677,1007.5320530370975
,3073002501.0,,90.84267208887891,87.28627811773984,,87.28627811773984,178.12895020661875
,3073002502.0,14.302888796972427,363.37068835551565,925.8472162394943,,925.8472162394943,1303.5207933919824
,3073002503.0,,154.62582483213438,416.8179767391203,0.0,416.8179767391203,571.4438015712547
26.28639022146284,3073002504.0,,72.67413767110314,280.89291259646404,,280.89291259646404,379.85344048903005
,3073002505.0,,1159.6936862410075,214.6298863371333,361.24458326407387,575.8744696012072,1735.5681558422148
,3073002506.0,21.261050914418476,335.5380398857315,384.3350039744575,,384.3350039744575,741.1340947746075
245.3621916664412,3073002507.0,,0.0,-15.062351940027852,,-15.062351940027852,230.29983972641332
,3073002508.0,3.092516496642687,763.4650101086634,317.32846057206143,,317.32846057206143,1083.8859871773675
1051.5522499990336,3073002509.0,,96.64114052008397,-29.76547128018586,182.84503786399887,153.079566583813,1301.2729571029306
105.15522499990335,307300250903.0,,0.0,,,,105.15522499990335
,307300250904.0,57.98468431205038,502.53393070443667,14.359025399628917,-1.9328228104016794,12.42620258922724,572.9448176057143
,3073002510.0,,954.8144683384296,268.44114380972496,1379.2623575026385,1647.7035013123632,2602.517969650793
203.30010166647983,3083000102.0,,65.7159755536571,-8.31113808472722,,-8.31113808472722,260.7049391354097
9.664114052008397,3083000106.0,221.11492950995208,146.89453359052763,213.54410690188936,18.168534417775785,231.71264131966515,609.3862184721532
14.020696666653784,3083000107.0,2.7059519345623517,100.50678614088731,13.143195110731419,45.8079006065198,58.95109571725122,176.18453045935468
,3083000109.0,34.01768146306956,456.919312378957,77.77678989056358,,77.77678989056358,568.7137837325902
,308300010901.0,32.85798777682855,166.22276169454443,20.87448635233814,-3.2857987776828548,17.58868757465528,216.6694370460283
,308300010903.0,51.79965131876501,11.596936862410073,10.012022157880699,-12.370065986570747,-2.358043828690049,61.03854435248503
,3083000110.0,558.5857922060853,19018.976454352523,5.411903869124703,272.36234574003095,277.7742496091557,19855.336496167765
,3083000111.0,9.277549489928061,118.28875599658278,-0.6185032993285374,,-0.6185032993285374,126.9478021871823
,3083000201.0,,533.4590956708635,61.15451372110913,4.020271445635493,65.17478516674463,598.6338808376081
,3083000202.0,17.78196985569545,132.20508023147485,1.5655864764253602,-1.1596936862410077,0.40589279018435265,150.39294287735464
,3083000203.0,44.84148920131896,139.1632423489209,15.694521220461636,-1.3529759672811756,14.341545253180461,198.34627680342032
,3083000204.0,18.555098979856123,108.23807738249405,43.70242391542084,-1.7395405293615114,41.962883386059325,168.7560597484095
,3083000206.0,10.823807738249405,303.4531812330637,77.77678989056358,,77.77678989056358,392.05377886187665
,3083000207.0,9.664114052008397,92.77549489928059,-4.638774744964031,-6.9581621174460455,-11.596936862410075,90.84267208887891
,3083000208.0,9.277549489928061,407.8256129947544,0.0,181.29877961567752,181.29877961567752,598.40194210036
,3083000210.0,,201.78670140593533,109.01120650665472,10.050678614088733,119.06188512074344,320.8485865266788
,3083000212.0,177.8196985569545,258.99825659382503,-0.7731291241606717,-2.1261050914418473,-2.899234215602519,433.918720935177
294.0693264885635,3083000401.0,,139.1632423489209,-1.3528797894947506,-4.252210182883695,-5.605089972378446,427.62747886510596
,3083000402.0,11.596936862410073,42.135537266756614,16.738245538078544,,16.738245538078544,70.47071966724523
1605.3697683318585,3083000404.0,,0.0,,,,1605.3697683318585
,3083000405.0,15.076017921133099,42.52210182883695,73.91114426976021,39.816149894274595,113.72729416403482,171.32541391400486
,3083000406.0,,111.33059387913671,126.63855053751803,0.0,126.63855053751803,237.96914441665473
,3083000407.0,7.731291241606718,57.98468431205038,12.949912829691252,-1.1596936862410077,11.790219143450244,77.50619469710735
105.15522499990335,3083000408.0,13.14319511073142,88.90984927847725,-6.9581621174460455,-3.092516496642687,-10.050678614088733,197.15759077502332
140.20696666653785,3083000410.0,17.395405293615113,42.52210182883695,-2.9378906718105524,0.0,-2.9378906718105524,197.18658311717937
420.62089999961347,3083000411.0,,185.55098979856118,196.68789629787454,-3.4790810587230228,193.20881523915153,799.3807050373262
