hh,urban,year,month,sregion,inflation,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,wage_total,bs_profit,other_inc,profit_ls,profit_agr,total_agrls,inctotal,inctotal_trans,w_share,worker,agr_share,farmer,bus_share,businessman,ocupation,sex,age,father_educ,father_ocup,ethnic,bednet,writeread,classeduc,illdays,region,wave,age_sq,familysize,shock,climate,prices,job,health,aggregate,idiosyn,pests,d_shock,d_climate,d_prices,d_job,d_health,d_aggregate,d_idiosyn,d_pests,region2,region3,region4,female,lnc,lnctotal_dur,lnctotal_gift,lncfood,lncnodur,lnwage_total,lnbs_profit,lnprofit_agr,lnprofit_ls,lntotal_agrls,lny,lninctotal_trans,u_c,u_y
1021002307,1,2012,10,1,0.9953778320065063,1444.1541034264674,1465.513882829591,16.155760421271726,980.4527105659278,463.7013928605395,4141.226263485109,,0.0,0.0,0.0,0.0,4141.226263485109,4141.226263485109,1.0,1.0,0.0,0.0,,0.0,worker,1,39.0,,,47.0,0.0,0.0,17.0,,1,2011-2012,1521.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.27527903358304,7.289961233207129,2.7822766685042946,6.888014414555839,6.139240795189624,8.32874722187057,,-inf,-inf,-inf,8.32874722187057,8.32874722187057,,1.194969051377365
1021002308,1,2012,3,1,0.9743743190685761,1677.7756772165965,1742.8395720057952,26.660327620940006,1084.107310371736,593.6683668448605,,156.3120399203923,4800000.0,0.0,0.0,0.0,156.3120399203923,156.3120399203923,,0.0,0.0,0.0,1.0,1.0,businessman,1,31.0,,,28.0,1.0,0.0,17.0,7.0,1,2011-2012,961.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.425224193475905,7.463270999979195,3.2831766035325196,6.988512171907804,6.386320858477407,,5.051854265301349,-inf,-inf,-inf,5.051854265301349,5.051854265301349,,0.06509491766760789
1021002309,1,2012,3,1,0.9743743190685761,1300.2067219063495,1413.2750756558717,543.8389449819131,928.8664443289708,371.3402775773787,1464.1250881855585,,0.0,0.0,0.0,0.0,1464.1250881855585,1464.1250881855585,1.0,1.0,0.0,0.0,,0.0,worker,2,41.0,,,18.0,1.0,0.0,16.0,,1,2011-2012,1681.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,7.170278547658826,7.253665038653516,6.298653146003869,6.833964965646863,5.917118832481008,7.289013133620932,,-inf,-inf,-inf,7.289013133620932,7.289013133620932,,0.38783831704201344
1021002312,1,2012,3,1,0.9743743190685761,1142.3474308293848,1285.5673455787796,0.0,875.7441546199847,266.60327620940006,,-9.918276644694943,7160000.0,0.0,0.0,0.0,-9.918276644694943,-9.918276644694943,,0.0,-0.0,0.0,1.0,1.0,businessman,2,29.0,,,47.0,1.0,0.0,33.0,,1,2011-2012,841.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,7.040840574095671,7.158955413959752,-inf,6.7750739873422,5.585761696526566,,,-inf,-inf,-inf,,,,
1021002405,1,2012,5,1,0.9930621005759356,1811.173332870389,2175.1363371331586,24.290151300531353,584.9878104877968,1226.1855223825924,,,550000.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing,2,98.0,,,35.0,0.0,1.0,,24.0,1,2011-2012,9604.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,7.501730164441103,7.684846625297625,3.190070971917339,6.3715910102417705,7.111663428361636,,,-inf,-inf,-inf,,-inf,,
1021002407,1,2012,5,1,0.9930621005759356,3364.108102074552,19798.886754453295,467.1182942409875,1140.6250214874515,2223.4830805871006,2470.763827600924,,10800000.0,0.0,0.0,0.0,2470.763827600924,2470.763827600924,1.0,1.0,0.0,0.0,,0.0,worker,1,40.0,,,17.0,1.0,0.0,51.0,,1,2011-2012,1600.0,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,8.120918155557066,9.893380990579407,6.146582532318049,7.039331655609169,7.706830200561377,7.812282623760282,,-inf,-inf,-inf,7.812282623760282,7.812282623760282,,-0.1699936867759746
1021002501,1,2011,11,1,0.954205710174461,7555.424376448279,8487.597646700691,189.59456344116862,2734.3749260737427,4821.049450374536,2204.0368000035855,-48.613990625940666,10000000.0,0.0,0.0,0.0,2155.422809377645,2155.422809377645,1.0225542712151114,1.0,0.0,0.0,-0.022554271215111357,0.0,worker,1,57.0,,,13.0,0.0,0.0,61.0,,1,2011-2012,3249.0,8,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,8.930021044730635,9.046361276566685,5.24488791557632,7.913658142510091,8.480746911638754,7.698045867049741,,-inf,-inf,-inf,7.67574218254046,7.67574218254046,,-0.5536912512314016
1021002502,1,2012,6,1,0.9883365166466089,7088.93239393886,8278.543519061073,0.0,4220.254492871505,2868.6779010673554,1773.2695836011294,-244.45403689014742,9900000.0,0.0,0.0,0.0,1528.8155467109818,1528.8155467109818,1.1598976654940838,1.0,0.0,0.0,-0.1598976654940838,0.0,worker,1,77.0,,,62.0,1.0,0.0,22.0,,1,2011-2012,5929.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.866290029053845,9.02142232841143,-inf,8.347650711579357,7.961606540967487,7.480580343924289,,-inf,-inf,-inf,7.3322485620992275,7.3322485620992275,,0.14269307283797783
1021002508,1,2011,11,1,0.954205710174461,2536.759054179294,2613.7312060037,58.33678875112881,1340.8548847811535,1195.9041693981405,,36.4604929694555,9940000.0,0.0,0.0,0.0,36.4604929694555,36.4604929694555,,0.0,0.0,0.0,1.0,1.0,businessman,1,63.0,,,25.0,1.0,0.0,14.0,,1,2011-2012,3969.0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,7.838642582357235,7.868534060283209,4.0662329192346744,7.201062663243516,7.086657805379037,,3.5962292899889388,-inf,-inf,-inf,3.5962292899889388,3.5962292899889388,,-1.689960839506881
1021002509,1,2011,11,1,0.954205710174461,985.5887026858418,1082.816683937723,0.0,444.5149870191221,541.0737156667196,,40.51165885495056,1250000.0,0.0,0.0,0.0,40.51165885495056,40.51165885495056,,0.0,0.0,0.0,1.0,1.0,businessman,1,56.0,,,28.0,0.0,0.0,14.0,,1,2011-2012,3136.0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,6.893239130341242,6.987320965764887,-inf,6.09698377096402,6.293555527728173,,3.701589805646765,-inf,-inf,-inf,3.701589805646765,3.701589805646765,,-1.5127463693946033
1021002603,1,2012,7,1,0.9801275006638537,4482.619030487832,4774.082346417524,1845.802866780729,2026.2813693104,2456.3376611774315,,-51.272301855020245,1100000.0,0.0,0.0,0.0,-51.272301855020245,-51.272301855020245,,0.0,-0.0,0.0,1.0,1.0,businessman,1,38.0,,,17.0,1.0,0.0,51.0,,1,2011-2012,1444.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.40796275961369,8.470957055685398,7.520669619967516,7.613957554391074,7.8064267640097125,,,-inf,-inf,-inf,,,,
1021002605,1,2011,12,1,0.9525149324220943,3968.5049526170465,5245.6698929853865,0.0,1752.6420436843694,2215.862908932677,471.02914407026054,121.75070928201521,5400000.0,0.0,0.0,0.0,592.7798533522757,592.7798533522757,0.7946105816628327,1.0,0.0,0.0,0.20538941833716723,0.0,worker,1,49.0,,,16.0,1.0,0.0,13.0,14.0,1,2011-2012,2401.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.286144716512272,8.56515823297712,-inf,7.468879667655231,7.70339718175345,6.154919969109037,4.8019755876707,-inf,-inf,-inf,6.38482308783127,6.38482308783127,,-0.9387880987415409
1021002606,1,2011,12,1,0.9525149324220943,5258.250799611194,5907.587915781942,0.0,1609.1385410106343,3649.1122586005595,2958.6518111913233,,36000.0,0.0,0.0,0.0,2958.6518111913233,2958.6518111913233,1.0,1.0,0.0,0.0,,0.0,worker,1,42.0,,,17.0,1.0,0.0,34.0,,1,2011-2012,1764.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.567553702823105,8.68399289101244,-inf,7.383454247083448,8.202239200172764,7.992488974368387,,-inf,-inf,-inf,7.992488974368387,7.992488974368387,,0.3250446074452267
102100260606,1,2012,7,1,0.9801275006638537,1927.523027891192,2134.584246921081,0.0,1142.3468853298511,785.1761425613408,,47.32827863540331,0.0,0.0,0.0,0.0,47.32827863540331,47.32827863540331,,0.0,0.0,0.0,1.0,1.0,businessman,1,25.0,,,17.0,1.0,0.0,34.0,,1,2011-2012,625.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.563991052391382,7.66602717457869,-inf,7.04084009657049,6.665908078040223,,3.85710797383787,-inf,-inf,-inf,3.85710797383787,3.85710797383787,,-1.2538573124176349
1021002610,1,2011,12,1,0.9525149324220943,2150.6045287575166,2166.837956661785,0.0,1449.8074461302372,700.7970826272796,,,2260000.0,28.40849883247021,260.14068216590584,288.5491809983761,288.5491809983761,288.5491809983761,,0.0,1.0,1.0,,0.0,farmer,2,72.0,,,17.0,1.0,0.0,16.0,,1,2011-2012,5184.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,7.673504257765385,7.681024221011609,-inf,7.27918603082423,6.552218376695822,,,5.56122256993517,3.346688355063858,5.664865542817741,5.664865542817741,5.664865542817741,,-1.0954420053207823
1021002611,1,2011,12,1,0.9525149324220943,3215.273897858979,4258.271640708243,216.71626252198703,2134.614602271812,1080.659295587167,404.79067068538006,,600000.0,0.0,94.15388159076667,94.15388159076667,498.9445522761467,498.9445522761467,0.8112938979667302,1.0,0.18870610203326982,0.0,,0.0,worker,1,67.0,,,30.0,1.0,0.0,16.0,14.0,1,2011-2012,4489.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.075667826778236,8.356618638793936,5.378588951974694,7.666041395209682,6.985326592741048,6.003370070981836,,4.544930481983186,-inf,4.544930481983186,6.212494971894419,6.212494971894419,,-1.095110306008353
1021002702,1,2012,8,1,0.9850089832658409,15776.595890919381,18572.39368266102,0.0,2460.6081659799115,13315.987724939469,,3218.0715738744275,15900000.0,0.0,0.0,0.0,3218.0715738744275,3218.0715738744275,,0.0,0.0,0.0,1.0,1.0,businessman,1,40.0,,,17.0,1.0,0.0,36.0,,1,2011-2012,1600.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9.6662828481194,9.829431546560041,-inf,7.808163820315153,9.496720676866575,,8.076537569031034,-inf,-inf,-inf,8.076537569031034,8.076537569031034,,2.444178848728212
1021002703,1,2012,2,1,0.9705811603941707,1380.682796648832,1472.8053175237167,0.0,421.46152870645415,959.221267942378,,27.879708003639948,3318000.0,,,,27.879708003639948,27.879708003639948,,0.0,,0.0,1.0,1.0,businessman,1,51.0,,,17.0,1.0,0.0,34.0,,1,2011-2012,2601.0,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,7.23033343596821,7.294924240398307,-inf,6.0437285009310315,6.866121776051293,,3.327899112510359,,,,3.327899112510359,3.327899112510359,,-2.410700935199922
1021002711,1,2012,8,1,0.9850089832658409,3854.3863604451585,5130.626452913407,142.85098205979168,1668.2953976268525,2186.0909628183063,951.9040998729823,,560000.0,0.0,0.0,0.0,951.9040998729823,951.9040998729823,1.0,1.0,0.0,0.0,,0.0,worker,2,45.0,,,17.0,1.0,0.0,51.0,14.0,1,2011-2012,2025.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,8.256967093157053,8.542983046286977,4.961802003415431,7.41955766413748,7.689870279407027,6.858464294289671,,-inf,-inf,-inf,6.858464294289671,6.858464294289671,,-0.8407411182222368
1021002801,1,2012,2,1,0.9705811603941707,3651.1265601566874,4616.1627386255395,138.1240390808905,1195.0039413445902,2456.1226188120977,953.4143230467625,,4670000.0,-8.762193944001126,0.0,-8.762193944001126,944.6521291027615,944.6521291027615,1.0092755774046935,1.0,-0.009275577404693442,0.0,,0.0,worker,2,52.0,,,17.0,1.0,0.0,16.0,,1,2011-2012,2704.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,8.202791045573239,8.437319062901302,4.9281521153673875,7.085904762556482,7.806339214247185,6.860049565782237,,-inf,,,6.850816742370343,6.850816742370343,,-0.1826345424290423
1021002802,1,2012,2,1,0.9705811603941707,5252.298018960021,5619.51360152225,143.38135544729118,2258.4953172205815,2993.8027017394397,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing,1,37.0,,,17.0,1.0,0.0,34.0,,1,2011-2012,1369.0,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,8.566420977712284,8.63400039137042,4.965507901911156,7.722454081690066,8.004299664925593,,,-inf,-inf,-inf,,-inf,,
1021002804,1,2012,2,1,0.9705811603941707,2330.9029017214634,2440.4303260214774,43.014406634187345,1584.3639776925672,746.538924028896,5200.441762073251,,15600000.0,,,,5200.441762073251,5200.441762073251,1.0,1.0,,0.0,,0.0,worker,1,25.0,,,17.0,0.0,0.0,17.0,,1,2011-2012,625.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.754010982965007,7.799929665860656,3.76153509758522,7.367938329874918,6.615447757654587,8.556498855205968,,,,,8.556498855205968,8.556498855205968,,1.8803992596757482
1021002805,1,2012,9,1,0.992779350204739,10159.91297902163,12720.839658528057,0.0,4215.54152394836,5944.371455073269,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing,1,40.0,,,32.0,,0.0,16.0,,1,2011-2012,1600.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9.226205156038866,9.450996845606062,-inf,8.346533337616282,8.690200076886692,,,-inf,-inf,-inf,,-inf,,
1021002810,1,2012,9,1,0.992779350204739,3108.0779901408227,3531.719198488548,205.59058640404328,1365.6977703665557,1742.3802197742668,,,8170000.0,0.0,307.4124393295306,307.4124393295306,307.4124393295306,307.4124393295306,,0.0,1.0,1.0,,0.0,farmer,2,40.0,,,17.0,0.0,0.0,15.0,,1,2011-2012,1600.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,8.041759804525608,8.169540056436704,5.325886746560248,7.219420764089179,7.463007399826762,,,5.728190296549683,-inf,5.728190296549683,5.728190296549683,5.728190296549683,,-0.9423577423811258
1021002901,1,2012,4,1,0.9937255544549257,2531.958054604518,2881.479366069329,0.0,1608.1481375576263,923.809917046892,,221.73305234829394,18000000.0,0.0,0.0,0.0,221.73305234829394,221.73305234829394,,0.0,0.0,0.0,1.0,1.0,businessman,1,28.0,,,17.0,1.0,0.0,31.0,,1,2011-2012,784.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.836748217014888,7.96605911002142,-inf,7.382838570842415,6.828506332997222,,5.401474191429298,-inf,-inf,-inf,5.401474191429298,5.401474191429298,,0.2314876360440934
1021002903,1,2012,4,1,0.9937255544549257,5321.593256359054,12855.459966586086,0.0,1941.9147321450582,3379.678524213996,,291.75401624775515,28800000.0,0.0,0.0,0.0,291.75401624775515,291.75401624775515,,0.0,0.0,0.0,1.0,1.0,businessman,1,25.0,,,17.0,1.0,0.0,17.0,,1,2011-2012,625.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.579528021777243,9.461523900202302,-inf,7.571429740649965,8.12553587277442,,5.6759110371310575,-inf,-inf,-inf,5.6759110371310575,5.6759110371310575,,0.9195057632580541
1021002905,1,2012,4,1,0.9937255544549257,10382.864129154112,10446.155300412123,414.6797084268093,778.7887207040077,9604.075408450102,440.91325705442006,,0.0,0.0,0.0,0.0,440.91325705442006,440.91325705442006,1.0,1.0,0.0,0.0,,0.0,worker,2,71.0,,,30.0,0.0,0.0,23.0,,1,2011-2012,5041.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,9.247912046323016,9.253989275859896,6.027506435326491,6.657739790475867,9.169942809085631,6.088848160077923,,-inf,-inf,-inf,6.088848160077923,6.088848160077923,,-0.7955021685130008
1021002906,1,2012,4,1,0.9937255544549257,8508.169522352535,11133.099856801338,0.0,1179.3086342089262,7328.86088814361,,,2500000.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing,2,66.0,,,17.0,1.0,0.0,32.0,25.0,1,2011-2012,4356.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,9.048782101174815,9.317677919130801,-inf,7.072683642538576,8.899575378731056,,,-inf,-inf,-inf,,-inf,,
1021002910,1,2012,4,1,0.9937255544549257,2639.245731512693,3138.3396019738525,0.0,1491.8355364135214,1147.4101950991715,423.2767267722432,38.122524789706674,3600000.0,0.0,0.0,0.0,461.3992515619499,461.3992515619499,0.9173762751875896,1.0,0.0,0.0,0.08262372481241043,0.0,worker,1,35.0,,,21.0,1.0,0.0,36.0,,1,2011-2012,1225.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.87824844755778,8.051449149863693,-inf,7.307762544402058,7.045262677520636,6.048026165557668,3.6408053092712733,-inf,-inf,-inf,6.134263723635931,6.134263723635931,,-1.4109033877862789
1021003004,1,2012,11,1,1.0009371900933448,2551.1000056254625,2562.6860841298776,319.77576672185467,1968.0885352832986,583.0114703421639,1344.7266155364252,,0.0,,,,1344.7266155364252,1344.7266155364252,1.0,1.0,,0.0,,0.0,worker,1,37.0,,,17.0,1.0,0.0,16.0,,1,2011-2012,1369.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.844279919892214,7.848811239007115,5.767620021174255,7.584818064040995,6.368206860843336,7.2039460115516425,,,,,7.2039460115516425,7.2039460115516425,,0.021927710583085513
1021003103,1,2011,11,1,0.954205710174461,8614.966302140656,12337.987750910612,0.0,2434.183533958559,6180.782768182097,6795.780133344389,,1200000.0,0.0,0.0,0.0,6795.780133344389,6795.780133344389,1.0,1.0,0.0,0.0,,0.0,worker,1,55.0,,,17.0,1.0,0.0,61.0,10.0,1,2011-2012,3025.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9.061256237421084,9.420438216975333,-inf,7.79736667496049,8.729200203948983,8.824057129905965,,-inf,-inf,-inf,8.824057129905965,8.824057129905965,,0.4742179247486593
1021003109,1,2012,6,1,0.9883365166466089,4126.775269164713,6872.483011514848,61.015727607780796,1821.3194690922567,2305.455800072456,2056.99271697731,,0.0,0.0,0.0,0.0,2056.99271697731,2056.99271697731,1.0,1.0,0.0,0.0,,0.0,worker,1,55.0,,,17.0,0.0,0.0,61.0,30.0,1,2011-2012,3025.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.325251574469268,8.835280748085069,4.111131660576714,7.507316500415325,7.74303367994811,7.6290003490425615,,-inf,-inf,-inf,7.6290003490425615,7.6290003490425615,,-0.6034626572877908
1021003201,1,2011,12,1,0.9525149324220943,2522.796447032637,3259.388238188829,0.0,1628.6592380655175,894.1372089671197,,117.69235230594803,990000.0,0.0,0.0,0.0,117.69235230594803,117.69235230594803,,0.0,0.0,0.0,1.0,1.0,businessman,1,44.0,,,16.0,0.0,0.0,12.0,,1,2011-2012,1936.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.8331232664456465,8.089294799753684,-inf,7.39551240198415,6.79585924098889,,4.768074035995019,-inf,-inf,-inf,4.768074035995019,4.768074035995019,,-0.32010829257711215
1021003203,1,2011,12,1,0.9525149324220943,2672.0628166123875,2681.153536238778,0.0,846.7761830564157,1825.286633555972,,239.44306158796323,800000.0,0.0,0.0,0.0,239.44306158796323,239.44306158796323,,0.0,0.0,0.0,1.0,1.0,businessman,1,28.0,,,17.0,1.0,0.0,31.0,,1,2011-2012,784.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.890606043591422,7.894002404868771,-inf,6.741436413046107,7.509492313166767,,5.478315649914265,-inf,-inf,-inf,5.478315649914265,5.478315649914265,,0.30832909452906065
1021003205,1,2011,12,1,0.9525149324220943,6378.235574296452,7236.57807473466,0.0,2095.045621755157,4283.189952541295,,535.7031208408669,18300000.0,0.0,0.0,0.0,535.7031208408669,535.7031208408669,,0.0,0.0,0.0,1.0,1.0,businessman,2,29.0,,,17.0,1.0,0.0,12.0,,1,2011-2012,841.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,8.760646782337334,8.886903732038274,-inf,7.647330608613242,8.362453326980113,,6.283580128594916,-inf,-inf,-inf,6.283580128594916,6.283580128594916,,1.8438884695700084
1021003309,1,2012,1,1,0.9531908091949141,2620.8129598919886,4718.30686750547,0.0,735.9883881548622,1884.8245717371267,,,,,,,,0.0,,0.0,,0.0,,0.0,nothing,2,63.0,,,17.0,1.0,0.0,15.0,,1,2011-2012,3969.0,22,,,,,,,,,,,,,,,,,0,0,0,1,7.871239838660256,8.459205299714608,-inf,6.601214341640916,7.541590030159814,,,,,,,-inf,,
1021003310,1,2012,1,1,0.9531908091949141,5015.492392543978,6295.807215888093,0.0,2416.7412401875986,2598.751152356379,,605.0775154987074,,0.0,0.0,0.0,605.0775154987074,605.0775154987074,,0.0,0.0,0.0,1.0,1.0,businessman,1,40.0,,,17.0,1.0,0.0,33.0,,1,2011-2012,1600.0,12,,,,,,,,,,,,,,,,,0,0,0,0,8.52028687953323,8.747639169534422,-inf,7.7901753167131735,7.862786282599302,,6.405356574614813,-inf,-inf,-inf,6.405356574614813,6.405356574614813,,0.8355672682618449
1021003403,1,2012,2,1,0.9705811603941707,1579.1066613261667,2615.8335175186635,143.38135544729118,714.517087979001,864.5895733471657,733.1178317367152,119.48446287274263,0.0,,,,852.6022946094578,852.6022946094578,0.859859088313299,1.0,,0.0,0.14014091168670098,0.0,worker,1,50.0,,,17.0,1.0,0.0,17.0,30.0,1,2011-2012,2500.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.364614561895824,7.869338070459719,4.965507901911156,6.571606913079742,6.76225491265025,6.597306441677708,4.783186345117201,,,,6.74829319563579,6.74829319563579,,-0.6664932455452908
1021003407,1,2012,2,1,0.9705811603941707,648.3226955475016,911.1885138675353,14.338135544729116,276.48704708752643,371.83564845997506,,93.5961625836484,0.0,0.0,0.0,0.0,93.5961625836484,93.5961625836484,,0.0,0.0,0.0,1.0,1.0,businessman,1,52.0,,,16.0,1.0,0.0,17.0,,1,2011-2012,2704.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.474388559353941,6.814749806552573,2.66292280891711,5.622163973888687,5.9184519514333465,,4.538989384605159,-inf,-inf,-inf,4.538989384605159,4.538989384605159,,-0.8499495106425599
1021003411,1,2012,2,1,0.9705811603941707,1490.5288461831735,1502.4772924704478,28.676271089458233,929.907746384265,560.6210997989085,,7.965630858182843,240000.0,0.0,0.0,0.0,7.965630858182843,7.965630858182843,,0.0,0.0,0.0,1.0,1.0,businessman,1,44.0,,,17.0,1.0,3.0,12.0,,1,2011-2012,1936.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.306886266290915,7.3148705531307305,3.3560699894770556,6.835085383790636,6.329045275908431,,2.0751361440149916,-inf,-inf,-inf,2.0751361440149916,2.0751361440149916,,-3.1304223833840927
1021003412,1,2012,2,1,0.9705811603941707,1485.3511861253546,1485.3511861253546,0.0,843.9585894244722,641.3925967008825,357.530371142536,,0.0,0.0,0.0,0.0,357.530371142536,357.530371142536,1.0,1.0,0.0,0.0,,0.0,worker,1,44.0,,,17.0,1.0,1.0,,21.0,1,2011-2012,1936.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.3034065122509935,7.3034065122509935,-inf,6.7381034287293,6.463641744786582,5.879220312770511,,-inf,-inf,-inf,5.879220312770511,5.879220312770511,,
1021003415,1,2012,2,1,0.9705811603941707,526.5281997258859,526.5281997258859,164.88855876438484,302.37534737662065,224.15285234926517,1906.828646093525,,80000.0,,,,1906.828646093525,1906.828646093525,1.0,1.0,,0.0,,0.0,worker,1,67.0,,,17.0,1.0,0.0,16.0,20.0,1,2011-2012,4489.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.266304890872632,6.266304890872632,5.1052698442863145,5.711669117756719,5.412328195701234,7.5531967463421825,,,,,7.5531967463421825,7.5531967463421825,,0.24559146843941093
