hh,own_value
H26208-04-01,
H26209-04-01,52000.0
H26209-04-02,1560000.0
H26209-04-03,
H26209-04-04,1289600.0
H26209-04-05,
H26210-04-01,104000.0
H26304-04-01,
H26305-04-01,
H26306-04-01,
H26307-04-01,
H26308-04-01,
H26309-04-01,
H26311-04-01,
H26405-04-01,
H26406-04-01,1409200.0
H26407-04-01,
H26410-04-01,
H26411-04-03,
H26411-04-04,
H26416-04-01,260000.0
H26504-04-01,
H26507-04-01,
H26509-04-01,364000.0
H26607-04-01,364000.0
H26608-04-01,
H26609-04-01,
H26610-04-01,1092000.0
H27004-04-01,218400.0
H27005-04-01,
H27006-04-01,
H27006-04-02,
H27008-04-01,
H27010-04-01,
H27010-04-02,
H27010-04-03,
H27103-04-01,130000.0
H27106-04-01,
H27106-04-02,
H27106-04-03,
H27107-04-01,
H27108-04-01,364000.0
H27110-04-01,
H27401-04-01,
H27402-04-01,
H27402-04-02,
H27403-04-01,
H27404-04-01,
H27404-04-02,
H27406-04-01,
H27407-04-01,
H27409-04-01,
H27410-04-01,
H27801-04-01,1456000.0
H27802-04-01,
H27803-04-01,
H27805-04-01,
H27805-04-02,
H27806-04-01,
H27806-04-02,
H27807-04-01,
H27808-04-01,
H27808-04-02,
H27901-04-01,
H27902-04-01,
H27903-04-01,46800.0
H27904-04-01,
H27905-04-01,
H27906-04-01,
H27907-04-01,
H27907-04-02,
H27908-04-01,
H27908-04-02,
H27909-04-01,1040000.0
H27910-04-01,1040000.0
H28003-04-01,
H28006-04-01,
H28007-04-01,
H28104-04-01,
H28105-04-01,
H28106-04-01,728000.0
H28107-04-01,
H28108-04-01,
H28108-04-02,1456000.0
H28109-04-01,
H28109-04-02,
H28110-04-01,
H28206-04-01,
H28206-04-02,
H28207-04-01,
H28207-04-02,
H28209-04-01,873600.0
H28210-04-01,
H28307-04-01,
H28310-04-01,
H28501-04-01,
H28505-04-01,
H28505-04-02,
H28505-04-03,31200.0
H28506-04-01,
H28510-04-01,
H28511-04-02,
H28702-04-01,
H28705-04-01,
H28706-04-01,
H28709-04-01,
H28710-04-01,
H28803-04-01,
H28805-04-01,
H28810-04-01,
H29002-04-01,
H29003-04-01,
H29005-04-01,
H29006-04-01,
H29101-04-01,
H29202-04-01,
H29203-04-01,
H29208-04-01,
H29209-04-01,
H29210-04-01,
H29210-04-02,
H29401-04-01,
H29402-04-01,
H29403-04-01,291200.0
H29404-04-01,
H29405-04-01,
H29406-04-01,
H29407-04-01,
H29408-04-01,
H29409-04-01,2194400.0
H29410-04-01,1456000.0
H29410-04-02,291200.0
H29502-04-01,
H29503-04-01,
H29505-04-01,2496000.0
H29507-04-01,
H29509-04-01,3328000.0
H29602-04-01,
H29602-04-02,
H29602-04-03,
H29603-04-01,
H29603-04-02,
H29604-04-02,
H29604-04-03,
H29606-04-01,
H29607-04-01,
H29608-04-01,
H29609-04-01,
H29609-04-02,
H29610-04-01,218400.0
H29611-04-01,436800.0
H29702-04-01,
H29702-04-02,
H29703-04-01,
H29704-04-01,78000.0
H29706-04-01,
H29706-04-02,
H29706-04-03,
H29707-04-02,
H29707-04-04,
H29708-04-01,
H29709-04-01,
H29709-04-02,
H29710-04-01,
H29710-04-02,
H29710-04-03,
H29801-04-01,
H29802-04-01,
H29803-04-01,
H29803-04-02,
H29805-04-01,
H29806-04-01,
H29807-04-01,
H29807-04-02,
H29809-04-01,1830400.0
H29810-04-01,873600.0
H29901-04-01,
H29902-04-01,
H29902-04-05,
H29902-04-06,
H29902-04-07,
H29903-04-01,1040000.0
H29903-04-02,
H29904-04-01,
H29907-04-01,
H29908-04-01,
H29908-04-02,218400.0
H29909-04-01,
H29909-04-02,
H30002-04-01,
H30002-04-02,
H30006-04-01,
H30008-04-02,
H30009-04-01,
H30010-04-01,873600.0
H30012-04-01,
H30302-04-01,520000.0
H30303-04-01,910000.0
H30304-04-01,
H30306-04-01,218400.0
H30307-04-01,
H30308-04-01,
H30309-04-01,546000.0
H30309-04-02,
H30309-04-03,
H30310-04-01,436800.0
H30402-04-01,
H30403-04-01,182000.0
H30404-04-01,
H30405-04-01,
H30406-04-01,
H30408-04-01,
H30411-04-01,
H30412-04-01,
H30502-04-01,
H30502-04-02,
H30502-04-03,
H30503-04-01,
H30504-04-01,
H30505-04-01,
H30509-04-01,
H30510-04-01,
H30511-04-01,
H30511-04-02,
H30511-04-03,
H30602-04-01,
H30604-04-01,
H30605-04-02,
H30605-04-03,
H30607-04-01,436800.0
H30608-04-01,
H30610-04-01,
H30701-04-04,
H30702-04-02,
H30703-04-01,62400.0
H30703-04-02,
H30704-04-01,
H30706-04-01,426400.0
H30706-04-03,
H30708-04-01,582400.0
H30709-04-01,
H30805-04-02,
H30811-04-01,
H30901-04-01,
H30901-04-02,
H30903-04-01,
H30905-04-01,
H30905-04-02,
H30906-04-01,254800.0
H30907-04-01,
H30908-04-01,
H30909-04-01,582400.0
H30910-04-01,5980000.0
H30911-04-01,
H31003-04-01,78000.0
H31004-04-02,
H31005-04-02,
H31006-04-01,
H31010-04-01,
H31101-04-01,
H31101-04-02,
H31101-04-03,
H31105-04-01,
H31107-04-01,
H31109-04-01,
H31109-04-02,
H31110-04-01,1040000.0
H31703-04-01,
H31703-04-02,780000.0
H31703-04-03,
H31706-04-02,
H31707-04-01,78000.0
H31708-04-01,1456000.0
H31709-04-01,
H31710-04-01,546000.0
H31903-04-01,
H31904-04-01,
H31908-04-01,364000.0
H31909-04-01,109200.0
H31910-04-01,416000.0
H32101-04-01,
H32102-04-01,
H32103-04-01,790400.0
H32104-04-01,
H32105-04-01,
H32106-04-01,582400.0
H32106-04-02,374400.0
H32106-04-03,
H32106-04-04,
H32108-04-01,291200.0
H32109-04-01,426400.0
H32201-04-01,
H32202-04-01,130000.0
H32203-04-01,
H32204-04-01,
H32205-04-01,
H32205-04-02,
H32206-04-01,728000.0
H32207-04-01,1149200.0
H32209-04-01,208000.0
H32209-04-02,
H32401-04-01,
H32402-04-01,
H32403-04-01,
H32404-04-01,
H32405-04-01,
H32406-04-01,
H32407-04-01,
H32408-04-01,
H32410-04-01,
H32504-04-01,
H32505-04-01,
H32506-04-01,
H32507-04-01,
H32508-04-01,
H32509-04-01,
H32510-04-01,
H32602-04-01,1300000.0
H32604-04-01,
H32605-04-01,
H32606-04-01,
H32607-04-01,
H32608-04-01,
H32609-04-01,
H32610-04-01,
H32701-04-01,
H32702-04-01,
H32703-04-01,
H32704-04-01,
H32705-04-01,
H32707-04-01,
H32708-04-01,
H32709-04-01,
H32710-04-01,
H32801-04-01,
H32802-04-01,
H32803-04-01,
H32804-04-01,
H32806-04-01,
H32807-04-01,
H32810-04-01,
H32901-04-01,
H32902-04-01,
H32903-04-01,
H32904-04-01,
H32905-04-01,
H32906-04-01,
H32907-04-01,
H32908-04-01,
H32909-04-01,
H33001-04-01,
H33003-04-01,
H33004-04-01,
H33101-04-01,
H33102-04-01,
H33103-04-01,
H33105-04-01,
H33106-04-01,
H33107-04-01,
H33108-04-01,
H33109-04-01,
H33110-04-01,
H33201-04-01,
H33203-04-01,
H33204-04-01,
H33205-04-01,
H33208-04-01,
H33209-04-01,
H33210-04-01,234000.0
H33301-04-01,
H33302-04-01,
H33303-04-01,
H33304-04-01,
H33306-04-01,
H33307-04-01,
H33308-04-01,
H33309-04-01,
H33310-04-01,
H33401-04-01,936000.0
H33403-04-01,
H33404-04-01,
H33405-04-01,
H33407-04-01,
H33408-04-01,
H33410-04-01,
H33502-04-01,
H33503-04-01,83200.0
H33504-04-01,
H33505-04-01,
H33506-04-01,93600.0
H33508-04-01,104000.0
H33510-04-01,2449200.0
H33601-04-01,
H33602-04-01,
H33603-04-01,364000.0
H33604-04-01,
H33605-04-01,
H33606-04-01,
H33607-04-01,
H33608-04-01,
H33609-04-01,364000.0
H33610-04-01,
H33701-04-01,
H33702-04-01,1248000.0
H33703-04-01,520000.0
H33705-04-01,
H33706-04-01,
H33707-04-01,
H33708-04-01,
H33801-04-01,
H33802-04-01,1040000.0
H33803-04-01,
H33805-04-01,78000.0
H33806-04-01,
H33807-04-01,1716000.0
H33808-04-01,728000.0
H33809-04-01,
H33810-04-01,
H33901-04-01,
H33903-04-01,780000.0
H33904-04-01,
H33907-04-01,
H33908-04-01,
H33909-04-01,
H33910-04-01,
H34002-04-01,
H34003-04-01,
H34004-04-01,
H34005-04-01,
H34006-04-01,
H34008-04-01,
H34101-04-01,
H34102-04-01,
H34103-04-01,
H34104-04-01,2501200.0
H34107-04-01,
H34108-04-01,
H34109-04-01,
H34202-04-01,
H34204-04-01,
H34206-04-01,
H34207-04-01,
H34208-04-01,
H34209-04-01,260000.0
H34301-04-01,
H34303-04-01,
H34306-04-01,936000.0
H34308-04-01,
H34310-04-01,
H34401-04-02,
H34402-04-01,
H34403-04-01,
H34404-04-01,
H34405-04-01,416000.0
H34406-04-01,
H34407-04-01,
H34409-04-01,
H34410-04-01,
H34501-04-01,
H34502-04-01,
H34503-04-01,
H34504-04-01,
H34505-04-01,
H34506-04-01,
H34507-04-01,
H34508-04-01,
H34509-04-01,
H34510-04-01,468000.0
H34601-04-01,
H34602-04-01,
H34603-04-01,
H34604-04-01,
H34606-04-01,156000.0
H34607-04-01,364000.0
H34608-04-01,
H34610-04-01,
H34701-04-01,
H34703-04-01,
H34704-04-01,
H34705-04-01,
H34706-04-01,
H34707-04-01,
H34708-04-01,
H34709-04-01,
H34710-04-01,780000.0
H34901-04-01,46800.0
H34902-04-01,
H34903-04-01,
H34904-04-01,
H34905-04-01,
H34906-04-01,
H34907-04-01,
H34908-04-01,
H34910-04-01,
H35001-04-01,291200.0
H35002-04-01,
H35003-04-01,
H35004-04-01,
H35005-04-01,1487200.0
H35006-04-01,613600.0
H35007-04-01,
H35008-04-01,
H35009-04-01,
H35101-04-01,
H35103-04-01,
H35104-04-01,
H35106-04-01,93600.0
H35107-04-01,
H35108-04-01,
H35109-04-01,
H35110-04-01,
H35201-04-01,
H35203-04-01,
H35204-04-01,1560000.0
H35205-04-01,
H35206-04-01,
H35207-04-01,
H35208-04-01,156000.0
H35210-04-01,676000.0
H35301-04-01,
H35302-04-01,
H35303-04-01,
H35304-04-01,
H35305-04-01,
H35306-04-01,62400.0
H35307-04-01,
H35308-04-01,
H35309-04-01,
H35310-04-01,
H35403-04-01,
H35404-04-01,
H35405-04-01,
H35406-04-01,
H35407-04-01,546000.0
H35408-04-01,
H35409-04-01,
H35410-04-01,478400.0
H35501-04-01,140400.0
H35502-04-01,312000.0
H35503-04-01,884000.0
H35504-04-01,130000.0
H35505-04-01,
H35506-04-01,624000.0
H35507-04-01,
H35508-04-01,
H35509-04-02,
H35510-04-01,187200.0
H35602-04-01,509600.0
H35604-04-01,
H35605-04-01,
H35607-04-01,
H35608-04-01,62400.0
H35609-04-01,
H35702-04-01,3120000.0
H35703-04-01,
H35704-04-01,
H35707-04-01,
H35708-04-01,
H35709-04-01,
H35710-04-01,
H35801-04-01,
H35803-04-01,
H35804-04-01,
H35806-04-01,520000.0
H35807-04-01,
H35808-04-01,72800.0
H35810-04-01,
H35902-04-01,249600.0
H35903-04-01,
H35904-04-01,
H35905-04-01,
H35908-04-01,462800.0
H35909-04-01,
H35910-04-01,
H36001-04-01,520000.0
H36002-04-01,
H36003-04-01,
H36004-04-01,
H36005-04-01,
H36006-04-01,
H36007-04-01,
H36008-04-01,
H36009-04-01,
H36010-04-01,
H36101-04-01,
H36102-04-01,
H36103-04-01,
H36104-04-01,
H36105-04-01,
H36108-04-01,
H36109-04-01,
H36201-04-01,
H36202-04-01,
H36203-04-01,104000.0
H36204-04-01,
H36205-04-01,
H36206-04-01,
H36207-04-01,
H36208-04-01,182000.0
H36209-04-01,
H36210-04-01,2210000.0
H36301-04-01,
H36302-04-01,
H36303-04-01,
H36304-04-01,1019200.0
H36305-04-01,
H36306-04-01,
H36307-04-01,
H36308-04-01,312000.0
H36309-04-01,
H36310-04-01,
H36401-04-01,78000.0
H36402-04-01,
H36403-04-01,
H36404-04-01,
H36405-04-01,
H36406-04-01,780000.0
H36407-04-01,728000.0
H36408-04-01,
H36409-04-01,
H36410-04-01,
H36501-04-01,
H36502-04-01,
H36503-04-01,520000.0
H36504-04-01,
H36505-04-01,748800.0
H36506-04-01,546000.0
H36507-04-01,
H36508-04-01,
H36509-04-01,
H36601-04-01,
H36603-04-01,
H36604-04-01,
H36605-04-01,
H36606-04-01,
H36608-04-01,
H36610-04-01,676000.0
H36701-04-01,1757600.0
H36702-04-01,
H36704-04-01,
H36705-04-01,1144000.0
H36706-04-01,
H36707-04-01,
H36708-04-01,
H36709-04-01,364000.0
H36710-04-01,
H36802-04-01,780000.0
H36804-04-01,
H36805-04-01,
H36807-04-01,
H36809-04-01,
H36810-04-01,
H36901-04-01,
H36902-04-01,
H36903-04-01,364000.0
H36905-04-01,312000.0
H36906-04-01,
H36907-04-01,
H36908-04-01,1601600.0
H36909-04-01,624000.0
H36910-04-01,520000.0
H37001-04-01,
H37002-04-01,
H37004-04-01,
H37006-04-01,208000.0
H37007-04-01,
H37008-04-01,
H37101-04-01,
H37102-04-01,
H37104-04-01,780000.0
H37105-04-01,
H37106-04-01,
H37107-04-01,
H37108-04-01,410800.0
H37109-04-01,
H37110-04-01,
H37203-04-01,
H37204-04-01,291200.0
H37206-04-01,
H37207-04-01,
H37208-04-01,468000.0
H37209-04-01,
H37210-04-01,
H37301-04-01,182000.0
H37302-04-01,
H37304-04-01,156000.0
H37305-04-01,728000.0
H37306-04-01,
H37307-04-01,
H37308-04-01,
H37309-04-01,
H37401-04-01,572000.0
H37402-04-01,
H37404-04-01,
H37405-04-01,
H37407-04-01,140400.0
H37408-04-01,
H37409-04-01,
H37501-04-01,218400.0
H37502-04-01,
H37503-04-01,
H37505-04-01,
H37507-04-01,624000.0
H37508-04-01,
H37509-04-01,
H37601-04-01,
H37602-04-02,46800.0
H37603-04-01,
H37606-04-01,62400.0
H37607-04-01,
H37608-04-01,
H37609-04-01,546000.0
H37610-04-01,
H37701-04-01,
H37702-04-01,
H37703-04-01,546000.0
H37704-04-01,520000.0
H37705-04-01,
H37706-04-01,
H37709-04-01,
H37710-04-01,
H37801-04-01,182000.0
H37802-04-01,
H37803-04-01,1144000.0
H37804-04-01,364000.0
H37806-04-01,
H37807-04-01,52000.0
H37808-04-01,546000.0
H37809-04-01,
H37810-04-01,182000.0
H37901-04-01,
H37902-04-01,46800.0
H37903-04-01,
H37905-04-01,520000.0
H37906-04-01,
H37907-04-01,
H37908-04-01,
H37910-04-01,156000.0
H38001-04-01,
H38003-04-01,
H38004-04-01,546000.0
H38007-04-01,332800.0
H38008-04-01,
H38009-04-01,852800.0
H38101-04-01,436800.0
H38102-04-01,
H38103-04-01,
H38105-04-01,
H38106-04-01,46800.0
H38107-04-01,
H38108-04-01,
H38109-04-01,124800.0
H38110-04-01,130000.0
H38201-04-01,676000.0
H38202-04-01,
H38203-04-01,
H38204-04-01,
H38205-04-01,
H38206-04-01,551200.0
H38207-04-01,
H38208-04-01,
H38209-04-01,
H38210-04-01,
H38301-04-01,520000.0
H38302-04-01,624000.0
H38303-04-01,405600.0
H38304-04-01,
H38305-04-01,
H38308-04-01,364000.0
H38309-04-01,530400.0
H38401-04-01,
H38403-04-01,78000.0
H38404-04-01,
H38406-04-01,
H38407-04-01,884000.0
H38408-04-01,364000.0
H38409-04-01,
H38410-04-01,956800.0
H38501-04-01,
H38502-04-01,
H38503-04-01,
H38504-04-01,
H38505-04-01,
H38506-04-01,624000.0
H38507-04-01,
H38508-04-01,
H38510-04-01,
H38601-04-01,
H38602-04-01,
H38603-04-01,624000.0
H38604-04-01,
H38605-04-01,977600.0
H38606-04-01,
H38607-04-01,
H38608-04-01,
H38609-04-01,
H38701-04-01,
H38702-04-01,
H38703-04-01,
H38704-04-01,873600.0
H38705-04-01,
H38706-04-01,
H38708-04-01,
H38709-04-01,
H38710-04-01,1560000.0
H38801-04-01,832000.0
H38802-04-01,
H38803-04-01,
H38804-04-01,
H38805-04-01,
H38806-04-01,520000.0
H38807-04-01,
H38808-04-01,585000.0
H38809-04-01,
H38901-04-01,
H38902-04-01,
H38903-04-01,
H38904-04-01,
H38905-04-01,
H38906-04-01,
H38909-04-01,
H38910-04-01,
H39001-04-01,
H39002-04-01,
H39003-04-01,988000.0
H39005-04-01,
H39006-04-01,
H39007-04-01,
H39008-04-01,
H39009-04-01,
H39010-04-01,
H39101-04-01,104000.0
H39102-04-01,
H39103-04-01,1029600.0
H39104-04-01,104000.0
H39105-04-01,
H39106-04-01,
H39107-04-01,
H39109-04-01,
H39110-04-01,
H39301-04-01,780000.0
H39302-04-01,
H39303-04-01,
H39304-04-01,
H39305-04-01,
H39307-04-01,
H39308-04-01,
H39309-04-01,769600.0
H39310-04-01,582400.0
H39402-04-01,364000.0
H39403-04-01,
H39406-04-01,
H39407-04-01,
H39408-04-01,
H39409-04-01,
H39410-04-01,
H39501-04-01,364000.0
H39503-04-01,
H39504-04-01,
H39509-04-01,1107600.0
H39601-04-01,546000.0
H39602-04-01,78000.0
H39605-04-01,
H39607-04-01,
H39701-04-01,
H39703-04-01,127400.0
H39704-04-01,
H39705-04-01,166400.0
H39706-04-01,
H39707-04-01,520000.0
H39708-04-01,
H39709-04-01,
H39710-04-01,182000.0
H39801-04-01,676000.0
H39802-04-01,1144000.0
H39803-04-01,
H39804-04-01,988000.0
H39805-04-01,
H39806-04-01,
H39807-04-01,
H39808-04-01,
H39809-04-01,130000.0
H39810-04-01,
H39901-04-01,
H39903-04-01,2496000.0
H39904-04-01,260000.0
H39907-04-01,728000.0
H39909-04-01,2548000.0
H40001-04-01,832000.0
H40004-04-01,
H40006-04-01,
H40007-04-01,936000.0
H40009-04-01,62400.0
H40101-04-01,416000.0
H40104-04-01,364000.0
H40106-04-01,
H40107-04-01,
H40109-04-01,78000.0
H40110-04-01,
H40201-04-01,39000.0
H40203-04-01,416000.0
H40204-04-01,416000.0
H40205-04-01,260000.0
H40206-04-01,
H40207-04-01,
H40208-04-01,31200.0
H40209-04-01,410800.0
H40210-04-01,364000.0
H40301-04-01,327600.0
H40302-04-01,
H40304-04-01,
H40305-04-01,520000.0
H40306-04-01,338000.0
H40307-04-01,551200.0
H40309-04-01,
H40310-04-01,364000.0
H40401-04-01,639600.0
H40402-04-01,
H40404-04-01,
H40406-04-01,
H40407-04-01,364000.0
H40409-04-01,
H40410-04-01,
H40501-04-01,31200.0
H40502-04-01,
H40503-04-01,520000.0
H40504-04-01,
H40508-04-01,
H40509-04-01,1560000.0
H40601-04-01,
H40602-04-01,
H40603-04-01,
H40605-04-01,
H40607-04-01,
H40608-04-01,
H40609-04-01,
H40610-04-01,
H40701-04-01,
H40702-04-01,
H40703-04-01,
H40707-04-01,
H40708-04-01,442000.0
H40709-04-01,546000.0
H40802-04-01,
H40803-04-01,
H40804-04-01,
H40805-04-01,
H40806-04-01,1456000.0
H40808-04-01,
H40809-04-01,
H40810-04-01,
H40901-04-01,
H40902-04-01,
H40904-04-01,1092000.0
H40905-04-01,613600.0
H40906-04-01,
H40908-04-01,
H40909-04-01,
H40910-04-01,
H41001-04-01,
H41003-04-01,
H41004-04-01,
H41005-04-01,
H41006-04-01,1040000.0
H41007-04-01,
H41008-04-01,
H41009-04-01,
H41010-04-01,
H41101-04-01,
H41102-04-01,
H41103-04-01,
H41104-04-01,
H41106-04-01,1591200.0
H41107-04-01,1950000.0
H41108-04-01,
H41109-04-01,
H41110-04-01,
H41201-04-01,
H41203-04-01,
H41204-04-01,
H41205-04-01,
H41207-04-01,
H41208-04-01,
H41209-04-01,
H41210-04-01,
H41304-04-01,
H41306-04-01,
H41309-04-01,
H41310-04-01,520000.0
H41404-04-01,728000.0
H41410-04-01,
H41501-04-01,46800.0
H41502-04-01,520000.0
H41503-04-01,
H41504-04-01,
H41505-04-01,
H41508-04-01,
H41509-04-01,
H41510-04-01,364000.0
H41601-04-01,
H41602-04-01,
H41603-04-01,
H41605-04-01,
H41606-04-01,
H41607-04-01,
H41609-04-01,
H41610-04-01,
H41702-04-01,
H41703-04-01,
H41704-04-01,
H41705-04-01,
H41803-04-01,
H41807-04-01,
H41901-04-01,291200.0
H41902-04-01,
H41903-04-01,
H41905-04-01,
H41908-04-01,
H41910-04-01,234000.0
H42001-04-01,254800.0
H42003-04-01,
H42004-04-01,728000.0
H42007-04-01,
H42101-04-01,62400.0
H42102-04-01,
H42103-04-01,
H42106-04-01,
H42109-04-01,
H42110-04-01,208000.0
H42201-04-02,208000.0
H42202-04-01,
H42203-04-01,
H42204-04-01,
H42205-04-01,218400.0
H42206-04-01,
H42207-04-01,208000.0
H42208-04-01,
H42210-04-01,62400.0
H42301-04-01,46800.0
H42302-04-01,
H42303-04-01,
H42304-04-01,748800.0
H42306-04-01,
H42307-04-01,
H42308-04-01,
H42309-04-01,
H42310-04-01,291200.0
H42401-04-01,
H42402-04-02,
H42404-04-02,
H42405-04-01,93600.0
H42407-04-01,
H42410-04-01,
H42501-04-01,
H42502-04-01,
H42503-04-01,
H42504-04-01,364000.0
H42505-04-01,
H42506-04-01,
H42507-04-01,
H42509-04-01,
H42510-04-01,
H42601-04-01,
H42603-04-01,
H42604-04-01,
H42605-04-01,
H42607-04-01,291200.0
H42608-04-01,
H42609-04-01,
H42610-04-01,
H42701-04-01,
H42703-04-01,145600.0
H42705-04-01,62400.0
H42709-04-01,
H42710-04-01,
H42801-04-01,910000.0
H42802-04-01,364000.0
H42803-04-01,
H42804-04-01,364000.0
H42806-04-01,
H42807-04-01,390000.0
H42808-04-01,364000.0
H42809-04-01,4030000.0
H42810-04-01,
H42902-04-01,291200.0
H42906-04-01,
H42907-04-01,
H42908-04-01,
H42909-04-01,
H42910-04-01,
H43001-04-01,520000.0
H43002-04-01,
H43003-04-01,
H43005-04-01,
H43006-04-01,884000.0
H43007-04-01,
H43008-04-01,
H43009-04-01,1820000.0
