profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls,hh
340000.0,600000.0011920929,-7000.0,940000.0011920929,933000.0011920929,H26102-04-02
,48333.333333333336,,48333.333333333336,48333.333333333336,H26106-04-01
192000.0,361666.6666666667,,553666.6666666667,553666.6666666667,H26107-04-01
256000.0,1083487.1794871795,-1000.0,1339487.1794871795,1338487.1794871795,H26108-04-01
818000.0,859548.076923077,,1677548.076923077,1677548.076923077,H26110-04-01
789250.0,1583525.6445025785,-198.0,2372775.6445025783,2372577.6445025783,H26111-04-01
123000.0,46666.66666666667,,169666.6666666667,169666.6666666667,H26201-04-03
,762950.0,,762950.0,762950.0,H26203-04-01
1260419.501133787,,1278668.2437527447,1260419.501133787,2539087.7448865315,H26204-04-01
,389407.0512820513,,389407.0512820513,389407.0512820513,H26206-04-01
154500.0,406666.6666666667,,561166.6666666667,561166.6666666667,H26207-04-01
573750.0,226000.0,,799750.0,799750.0,H26208-04-01
1746500.0,738928.5714285714,550885.7268722467,2485428.5714285714,3036314.298300818,H26209-04-01
2634500.0,1443259.6153846155,251824.4933920705,4077759.6153846155,4329584.108776686,H26210-04-01
,968750.0005289912,-2500.0,968750.0005289912,966250.0005289912,H26302-04-01
730000.0,865500.0,,1595500.0,1595500.0,H26304-04-01
580000.0,581500.0,,1161500.0,1161500.0,H26305-04-01
236000.00321865082,330000.0015646219,-500.0,566000.0047832727,565500.0047832727,H26307-04-01
518759.9999997765,562038.4615384615,214995.77889447237,1080798.461538238,1295794.2404327104,H26308-04-01
2405000.0,595320.5128205128,415019.5072900955,3000320.512820513,3415340.0201106085,H26309-04-01
,1083500.0081161666,-10000.0,1083500.0081161666,1073500.0081161666,H26405-04-01
312500.0,596910.8974358975,1409200.0,909410.8974358975,2318610.8974358975,H26406-04-01
4861000.0,1419173.076923077,537489.4472361809,6280173.076923077,6817662.524159258,H26410-04-01
1479499.998882413,976089.7435897436,147824.4933920705,2455589.7424721564,2603414.2358642267,H26411-04-01
643000.0,289096.1538461539,-42000.0,932096.1538461539,890096.1538461539,H26411-04-03
284000.0,106666.66666666667,,390666.6666666667,390666.6666666667,H26502-04-01
,8000.000000000001,,8000.000000000001,8000.000000000001,H26502-04-03
,,,,,H26504-04-01
,,,,,H26506-04-01
,,1088000.0,,1088000.0,H26509-04-01
-2000.0,72000.0,,70000.0,70000.0,H26511-04-01
710000.0008940697,700000.0,776790.0124251666,1410000.0008940697,2186790.013319236,H26602-04-01
249500.0,40964.10256410256,,290464.10256410256,290464.10256410256,H26603-04-01
63000.0,111762.82051282053,,174762.82051282053,174762.82051282053,H26603-04-02
238000.00089406958,106730.76923076923,,344730.7701248388,344730.7701248388,H26603-04-03
127979.0,,,127979.0,127979.0,H26605-04-01
175000.0020861627,,684000.0,175000.0020861627,859000.0020861627,H26607-04-01
114000.0,,,114000.0,114000.0,H26608-04-01
674000.0,70000.0,,744000.0,744000.0,H26610-04-01
226400.0,580833.3333333334,173400.0,807233.3333333334,980633.3333333334,H27004-04-01
196500.0001490116,,,196500.0001490116,196500.0001490116,H27006-04-01
134000.0,166666.6670764486,-500.0,300666.66707644856,300166.66707644856,H27007-04-01
1119500.0,,,1119500.0,1119500.0,H27008-04-01
480000.0,500525.641025641,,980525.641025641,980525.641025641,H27010-04-01
1895000.0002980232,540685.8974358975,8600.0,2435685.8977339207,2444285.8977339207,H27402-04-01
543763.0385487529,1398628.205128205,,1942391.243676958,1942391.243676958,H27402-04-02
242357.14285714284,213833.33333333334,73412.24669603525,456190.4761904762,529602.7228865115,H27403-04-01
837976.1904761905,684820.5124293574,62500.0,1522796.7029055478,1585296.7029055478,H27404-04-01
989000.0001192093,599166.6666666667,,1588166.666785876,1588166.666785876,H27404-04-02
732000.0,892230.7695784629,,1624230.769578463,1624230.769578463,H27406-04-01
888000.0,430692.30795594363,,1318692.3079559435,1318692.3079559435,H27407-04-01
117000.0,212166.6666666667,-18000.0,329166.6666666667,311166.6666666667,H27408-04-01
755714.2857142857,979166.6666666667,-25000.0,1734880.9523809524,1709880.9523809524,H27409-04-01
567999.9994412065,673461.5388833559,,1241461.5383245624,1241461.5383245624,H27410-04-01
557100.0,440000.0,,997100.0,997100.0,H27802-04-01
460000.0,1693666.6666666667,,2153666.666666667,2153666.666666667,H27803-04-01
190000.0,89200.0,,279200.0,279200.0,H27804-04-01
601428.5714285714,798384.615906156,-2000.0,1399813.1873347275,1397813.1873347275,H27805-04-01
1428939.9999678135,3649583.3333333335,,5078523.333301147,5078523.333301147,H27805-04-02
833400.0,1058500.0,,1891900.0,1891900.0,H27806-04-01
402200.0,685142.8571428572,,1087342.8571428573,1087342.8571428573,H27806-04-02
1229142.8589309966,800333.3333333334,94258.82352941176,2029476.19226433,2123735.0157937417,H27807-04-01
225000.0,94500.0,-10000.0,319500.0,309500.0,H27808-04-01
123750.0,,,123750.0,123750.0,H27808-04-02
,242500.0,,242500.0,242500.0,H27810-04-01
245000.00149011612,916000.0,,1161000.0014901161,1161000.0014901161,H27901-04-01
180000.00178813934,259000.0,,439000.00178813934,439000.00178813934,H27902-04-01
1041250.0,256557.6923076923,36800.0,1297807.6923076923,1334607.6923076923,H27903-04-01
445000.0018179416,628557.6923076924,,1073557.694125634,1073557.694125634,H27904-04-01
295000.0,80567.30769230769,,375567.3076923077,375567.3076923077,H27905-04-01
252000.0,31500.0,,283500.0,283500.0,H27906-04-01
2013500.0017881393,398000.0,309254.60242388415,2411500.0017881393,2720754.6042120233,H27907-04-01
1420000.0,207500.0,,1627500.0,1627500.0,H27907-04-02
1196000.0,645000.0,429991.55778894474,1841000.0,2270991.557788945,H27908-04-01
203000.0,63000.0,,266000.0,266000.0,H27908-04-02
2960000.0,792500.0,1550644.7656786134,3752500.0,5303144.765678613,H27909-04-01
,2805628.205128205,1040000.0,2805628.205128205,3845628.205128205,H27910-04-01
1257142.8517784385,,,1257142.8517784385,1257142.8517784385,H28003-04-01
83500.0,,,83500.0,83500.0,H28006-04-01
435416.6701436042,,,435416.6701436042,435416.6701436042,H28007-04-01
,727166.6666666667,-17500.0,727166.6666666667,709666.6666666667,H28102-04-01
659000.0,1168233.9743589743,,1827233.9743589743,1827233.9743589743,H28104-04-01
2915000.0008940697,703333.3368102709,54258.82352941176,3618333.3377043405,3672592.161233752,H28105-04-01
1664999.998882413,1919358.9743589745,1430435.2261306532,3584358.9732413874,5014794.19937204,H28106-04-01
713583.3333333334,524166.6666666667,,1237750.0,1237750.0,H28108-04-01
2915000.0,2010000.0,1456000.0,4925000.0,6381000.0,H28108-04-02
1383400.0009536743,1201800.0,,2585200.0009536743,2585200.0009536743,H28109-04-01
4019642.865040473,,,4019642.865040473,4019642.865040473,H28109-04-02
1116999.998807907,482782.05267282634,,1599782.0514807333,1599782.0514807333,H28110-04-01
112500.0,660096.1538461539,,772596.1538461539,772596.1538461539,H28202-04-01
322000.0,542000.0,,864000.0,864000.0,H28205-04-01
2353000.000745058,834541.6666666666,1000000.0,3187541.6674117246,4187541.6674117246,H28206-04-01
166500.0,583429.4871794872,,749929.4871794872,749929.4871794872,H28207-04-01
542500.0,,,542500.0,542500.0,H28207-04-02
1012372.4875283446,619666.6696468991,1648600.0,1632039.1571752438,3280639.157175244,H28209-04-01
342428.5714285714,904433.3333333334,294515.5365060597,1246861.9047619049,1541377.4412679644,H28210-04-01
,96666.66666666667,,96666.66666666667,96666.66666666667,H28211-04-01
488800.0002503395,1033333.3333333334,727417.4962292609,1522133.333583673,2249550.8298129337,H28310-04-01
483000.0,241615.38461538462,,724615.3846153846,724615.3846153846,H28501-04-01
609000.0,249000.0,107497.88944723619,858000.0,965497.8894472362,H28502-04-01
385714.2857142857,293025.641025641,,678739.9267399267,678739.9267399267,H28503-04-01
,326620.3846153846,,326620.3846153846,326620.3846153846,H28504-04-01
513000.0021457672,442128.2051282052,,955128.2072739725,955128.2072739725,H28505-04-01
124000.00048428771,332500.0,31200.0,456500.00048428774,487700.00048428774,H28505-04-03
489000.0,382192.3076923077,,871192.3076923077,871192.3076923077,H28506-04-01
495900.0,102500.0,,598400.0,598400.0,H28508-04-01
,106076.92307692308,,106076.92307692308,106076.92307692308,H28509-04-01
394999.9986588955,301730.76900725183,,696730.7676661473,696730.7676661473,H28510-04-01
104000.0,232080.0,,336080.0,336080.0,H28511-04-01
171400.0,146250.0,-500.0,317650.0,317150.0,H28702-04-01
1955000.0,1415653.846153846,-3000.0,3370653.846153846,3367653.846153846,H28706-04-01
,35500.0,-1000.0,35500.0,34500.0,H28709-04-01
822733.3333333333,156000.0,309561.23348017625,978733.3333333333,1288294.5668135094,H28710-04-01
780000.0035762787,566666.6666666666,-5000.0,1346666.6702429452,1341666.6702429452,H29003-04-01
504125.0,371250.00021090877,73912.24669603525,875375.0002109087,949287.246906944,H29005-04-01
910000.0,278397.43589743593,,1188397.435897436,1188397.435897436,H29006-04-01
909516.6692495346,205128.20512820513,,1114644.8743777396,1114644.8743777396,H29101-04-01
3554571.4285714286,2108333.335071802,810000.0,5662904.763643231,6472904.763643231,H29202-04-01
,,,,,H29205-04-01
178200.0,,238015.5365060597,178200.0,416215.5365060597,H29209-04-01
432000.0,120650.0,,552650.0,552650.0,H29210-04-01
505000.0,806666.6666666666,,1311666.6666666665,1311666.6666666665,H29401-04-01
600000.0,554333.3333333333,,1154333.3333333333,1154333.3333333333,H29402-04-01
840000.0,683846.1538461539,766822.4669603525,1523846.153846154,2290668.6208065064,H29403-04-01
440500.0,635000.0,,1075500.0,1075500.0,H29404-04-01
300400.0,446000.0,,746400.0,746400.0,H29407-04-01
116666.66666666669,570833.3333333334,,687500.0,687500.0,H29408-04-01
2042857.1428571427,2162500.0,,4205357.142857143,4205357.142857143,H29410-04-01
60000.0,371666.6666666667,,431666.6666666667,431666.6666666667,H29501-04-01
1200000.0,1410000.0,1296715.6345604674,2610000.0,3906715.6345604677,H29502-04-01
564000.0,512500.0,,1076500.0,1076500.0,H29503-04-01
136500.0,384000.0,,520500.0,520500.0,H29504-04-01
206400.0,289166.6666666667,,495566.6666666667,495566.6666666667,H29505-04-01
425066.6666666666,433666.6666666667,,858733.3333333333,858733.3333333333,H29507-04-01
69750.0,325000.0,,394750.0,394750.0,H29508-04-01
267500.0,603429.4871794872,,870929.4871794872,870929.4871794872,H29509-04-01
470833.3339790503,240144.23076923075,,710977.564748281,710977.564748281,H29511-04-01
853100.0,841666.6666666666,,1694766.6666666665,1694766.6666666665,H29602-04-01
,225000.00086923435,,225000.00086923435,225000.00086923435,H29602-04-02
1912666.6666666665,1283333.3333333333,,3196000.0,3196000.0,H29602-04-03
16566.666666666657,468160.0,-120000.0,484726.6666666666,364726.6666666666,H29603-04-01
360000.0,868916.0256410257,,1228916.0256410257,1228916.0256410257,H29604-04-01
237000.0,274333.3333333334,,511333.3333333334,511333.3333333334,H29604-04-02
180000.0,20000.0,,200000.0,200000.0,H29605-04-01
411000.0009139378,879500.0,,1290500.0009139378,1290500.0009139378,H29606-04-01
609000.0,1403477.564102564,,2012477.564102564,2012477.564102564,H29607-04-01
150100.00107288366,795166.6666666666,,945266.6677395504,945266.6677395504,H29608-04-01
273500.0,1262500.0,,1536000.0,1536000.0,H29609-04-01
1969999.998062849,1305000.0,325897.8894472362,3274999.998062849,3600897.8875100855,H29610-04-01
872933.3333333333,628333.3333333334,1355293.6683417086,1501266.6666666665,2856560.3350083753,H29611-04-01
306000.0,737500.0,,1043500.0,1043500.0,H29702-04-01
264000.0,156000.0,,420000.0,420000.0,H29702-04-02
,1644000.0,,1644000.0,1644000.0,H29703-04-01
776000.0,1489461.5384615385,,2265461.5384615385,2265461.5384615385,H29704-04-01
435000.0,1388653.8461538462,,1823653.8461538462,1823653.8461538462,H29705-04-01
551000.0,745573.076923077,-11000.0,1296573.076923077,1285573.076923077,H29706-04-01
861000.0,1074620.5128205128,,1935620.5128205128,1935620.5128205128,H29706-04-02
2889500.0008940697,2088525.6440058732,,4978025.644899943,4978025.644899943,H29707-04-02
794000.0017881393,270000.0029802322,,1064000.0047683716,1064000.0047683716,H29707-04-04
420000.0,595000.0,,1015000.0,1015000.0,H29708-04-01
2052000.0,1632955.7692307692,,3684955.769230769,3684955.769230769,H29709-04-01
899000.0,861000.0,,1760000.0,1760000.0,H29709-04-02
2470000.0,2114615.3846153845,,4584615.384615384,4584615.384615384,H29710-04-01
1979500.0007078052,2907500.0000000005,1140000.0,4887000.000707805,6027000.000707805,H29802-04-01
2336399.999463558,2811666.6666666665,,5148066.666130224,5148066.666130224,H29803-04-01
5137714.285714285,3315000.0,,8452714.285714285,8452714.285714285,H29807-04-01
,,,,,H29809-04-01
4534285.714285715,,213600.0,4534285.714285715,4747885.714285715,H29810-04-01
,2498666.666666667,,2498666.666666667,2498666.666666667,H29901-04-01
1063000.0,1239833.3333333335,181410.13614327143,2302833.3333333335,2484243.469476605,H29902-04-01
369500.0,328666.6666666667,147824.4933920705,698166.6666666667,845991.1600587373,H29902-04-02
1218000.0,2028500.0,,3246500.0,3246500.0,H29902-04-05
550100.0,589333.3333333333,,1139433.3333333333,1139433.3333333333,H29902-04-06
2503714.2857142854,3337958.3333333335,1040000.0,5841672.619047619,6881672.619047619,H29903-04-01
932000.0,1766474.3619545915,,2698474.3619545912,2698474.3619545912,H29904-04-01
981000.0004470348,870666.6666666667,,1851666.6671137016,1851666.6671137016,H29905-04-01
50400.0,838397.4358974359,,888797.4358974359,888797.4358974359,H29906-04-01
180000.0,154000.0,,334000.0,334000.0,H29906-04-02
347600.0,654266.6666110357,,1001866.6666110357,1001866.6666110357,H29907-04-01
583500.0,623333.3342274032,-3000.0,1206833.3342274032,1203833.3342274032,H29908-04-01
589500.0005066395,583500.0008692343,216400.0,1173000.0013758738,1389400.0013758738,H29908-04-02
390500.0,740500.0,,1131000.0,1131000.0,H29909-04-01
,766133.3333333334,,766133.3333333334,766133.3333333334,H29909-04-02
2205000.0,1782000.0,,3987000.0,3987000.0,H29910-04-01
210000.0,100000.0,,310000.0,310000.0,H30006-04-01
1610999.9946355815,1296666.6666666667,,2907666.661302248,2907666.661302248,H30008-04-02
204000.0,233333.33333333334,,437333.3333333334,437333.3333333334,H30009-04-01
,350000.0,,350000.0,350000.0,H30010-04-01
2232000.0,1730333.3333333333,,3962333.333333333,3962333.333333333,H30012-04-01
552000.0,1282500.0,,1834500.0,1834500.0,H30302-04-01
295200.0,1816666.6684051356,610000.0,2111866.6684051356,2721866.6684051356,H30303-04-01
1284000.0,1746333.3333333333,,3030333.333333333,3030333.333333333,H30304-04-01
171000.0,921900.0,,1092900.0,1092900.0,H30306-04-01
323000.0,570723.3333333334,1700001.0,893723.3333333334,2593724.3333333335,H30307-04-01
516000.0,832166.6666666667,1081719.8556659953,1348166.6666666667,2429886.522332662,H30308-04-01
,1528333.3333333335,501000.0,1528333.3333333335,2029333.3333333335,H30309-04-01
,2130000.0,,2130000.0,2130000.0,H30310-04-01
1019228.5714285714,1143500.0,,2162728.5714285714,2162728.5714285714,H30402-04-01
1773714.2857142857,2243333.333333333,182000.0,4017047.6190476185,4199047.6190476185,H30403-04-01
,434166.6666666667,,434166.6666666667,434166.6666666667,H30404-04-01
,,1602489.4472361808,,1602489.4472361808,H30405-04-01
864000.0,1618333.3333333335,,2482333.3333333335,2482333.3333333335,H30406-04-01
2825642.8571428573,730000.0,,3555642.8571428573,3555642.8571428573,H30407-04-01
1929000.0,1608333.3333333335,-6000.0,3537333.3333333335,3531333.3333333335,H30408-04-01
265000.0,356666.6666666667,,621666.6666666667,621666.6666666667,H30408-04-02
513600.0,447000.0,-3000.0,960600.0,957600.0,H30409-04-01
265666.6682163874,480333.3333333333,,746000.0015497208,746000.0015497208,H30411-04-01
2396142.854818276,1917333.3333333333,322493.66834170854,4313476.188151609,4635969.8564933175,H30412-04-01
,,,,,H30503-04-01
545000.0,604166.6666666667,,1149166.6666666667,1149166.6666666667,H30509-04-01
1080000.0,975000.0,,2055000.0,2055000.0,H30510-04-01
,2925000.0,,2925000.0,2925000.0,H30511-04-01
770000.0,1126666.6666666665,,1896666.6666666665,1896666.6666666665,H30511-04-03
843666.6666666666,1440000.0,1409991.5577889448,2283666.6666666665,3693658.2244556113,H30602-04-01
192000.0,353166.6666666667,,545166.6666666667,545166.6666666667,H30603-04-01
1170000.0,1684166.6666666667,,2854166.666666667,2854166.666666667,H30604-04-01
1255250.0,1273666.6666666665,-22000.0,2528916.6666666665,2506916.6666666665,H30605-04-01
,1688653.8461538462,1420800.0,1688653.8461538462,3109453.846153846,H30607-04-01
1301000.0,554166.6666666666,322493.66834170854,1855166.6666666665,2177660.335008375,H30608-04-01
324500.0032285849,763666.6666666667,197995.77889447237,1088166.6698952517,1286162.4487897241,H30610-04-01
,28000.0,,28000.0,28000.0,H30701-04-01
1063333.3333333333,648173.0769230769,-1.0,1711506.41025641,1711505.41025641,H30701-04-03
945000.0,1234000.0,553457.3173560108,2179000.0,2732457.317356011,H30702-04-01
144000.0,495000.0,,639000.0,639000.0,H30702-04-02
392000.0,641666.6666666667,230400.0,1033666.6666666667,1264066.6666666667,H30703-04-01
122000.00139698386,470000.0014901161,,592000.0028871,592000.0028871,H30703-04-02
406000.0,1058461.5384615385,,1464461.5384615385,1464461.5384615385,H30704-04-01
1450000.0,1587333.3333333335,,3037333.3333333335,3037333.3333333335,H30706-04-01
219600.0,50166.66666666667,,269766.6666666667,269766.6666666667,H30706-04-04
1210000.0,1448743.5897435897,,2658743.58974359,2658743.58974359,H30707-04-01
134399.99957879377,485461.5384615385,,619861.5380403323,619861.5380403323,H30709-04-01
929000.0,1334615.3846153845,,2263615.3846153845,2263615.3846153845,H30710-04-01
1051400.0006457171,917000.0,,1968400.0006457171,1968400.0006457171,H30802-04-01
912000.0,1178833.3333333335,,2090833.3333333335,2090833.3333333335,H30803-04-01
457400.0000357628,343333.3333333333,,800733.333369096,800733.333369096,H30805-04-01
415000.0,970256.4102564103,,1385256.4102564103,1385256.4102564103,H30805-04-02
981333.3333333333,748500.0,,1729833.3333333333,1729833.3333333333,H30806-04-01
72000.0,205000.0,,277000.0,277000.0,H30807-04-01
675000.0,1340833.3333333335,,2015833.3333333335,2015833.3333333335,H30809-04-01
204000.0,120500.0,,324500.0,324500.0,H30810-04-01
970000.0,346666.6666666667,827100.6107460379,1316666.6666666667,2143767.2774127047,H30811-04-01
167000.00055134273,,,167000.00055134273,167000.00055134273,H30901-04-01
736000.0,1494666.6666666667,,2230666.666666667,2230666.666666667,H30903-04-01
783000.0,242666.6666666667,,1025666.6666666667,1025666.6666666667,H30905-04-01
1464400.0,1605000.0,924800.0,3069400.0,3994200.0,H30906-04-01
,114032.05128205128,,114032.05128205128,114032.05128205128,H30906-04-02
452350.0,,,452350.0,452350.0,H30907-04-01
1213500.0,603833.3333333334,73912.24669603525,1817333.3333333335,1891245.5800293686,H30908-04-01
2575714.285714286,2847666.6666666665,,5423380.952380952,5423380.952380952,H30909-04-01
,,,,,H30910-04-01
801000.0,1832644.2307692308,,2633644.230769231,2633644.230769231,H30911-04-01
536500.0,1015461.5384615385,493991.55778894474,1551961.5384615385,2045953.0962504833,H31003-04-01
450000.0,1079999.9986961484,,1529999.9986961484,1529999.9986961484,H31004-04-01
218998.0,,,218998.0,218998.0,H31004-04-02
3302500.0,1738084.6153846153,722439.8780074551,5040584.615384615,5763024.49339207,H31006-04-01
442400.0,599769.2307692308,-5000.0,1042169.2307692308,1037169.2307692308,H31007-04-01
112150.0,346794.87298696477,,458944.87298696477,458944.87298696477,H31008-04-01
2092000.0017881393,1114230.7692307692,107497.88944723619,3206230.7710189084,3313728.6604661443,H31010-04-01
231666.66666666666,920378.2051282052,,1152044.871794872,1152044.871794872,H31102-04-01
194000.0,341000.0,,535000.0,535000.0,H31103-04-01
869000.0,1148884.6153846155,,2017884.6153846155,2017884.6153846155,H31105-04-01
176333.3333333333,245000.0,,421333.3333333333,421333.3333333333,H31107-04-01
567633.3333333333,1254544.8717948718,962282.0512820513,1822178.205128205,2784460.256410256,H31108-04-01
355000.0,286153.8461538461,,641153.8461538461,641153.8461538461,H31109-04-01
252000.0,1133384.6153846155,,1385384.6153846155,1385384.6153846155,H31109-04-02
454583.33494762576,384615.3846153846,,839198.7195630104,839198.7195630104,H31109-04-03
1112333.3348234494,725000.0,1190000.0,1837333.3348234494,3027333.334823449,H31110-04-01
392200.0,,-12000.0,392200.0,380200.0,H31702-04-01
693999.997317791,986000.0,962282.0512820513,1679999.997317791,2642282.048599842,H31703-04-01
886000.0,1085000.0,780000.0,1971000.0,2751000.0,H31703-04-02
766500.0005960464,971200.0002145767,,1737700.0008106232,1737700.0008106232,H31706-04-01
384000.0,503057.6923076923,1280000.0,887057.6923076923,2167057.692307692,H31706-04-02
402000.0,484250.0,38000.0,886250.0,924250.0,H31707-04-01
,2563750.0,1320000.0,2563750.0,3883750.0,H31708-04-01
372500.00275671476,838333.3333333334,,1210833.336090048,1210833.336090048,H31709-04-01
257000.0,680500.0,1053489.4472361808,937500.0,1990989.4472361808,H31710-04-01
,,,,,H31902-04-01
1160000.0,773333.3333333334,,1933333.3333333335,1933333.3333333335,H31903-04-01
,618884.6142670283,-20000.0,618884.6142670283,598884.6142670283,H31904-04-01
214333.33236972487,609500.0023593504,726007.0942950044,823833.3347290753,1549840.4290240798,H31907-04-01
208000.00253319734,563333.3352208138,334000.0,771333.3377540112,1105333.3377540112,H31908-04-01
284500.0,301038.46086790925,109200.0,585538.4608679092,694738.4608679092,H31909-04-01
667738.0952380951,2461567.307692308,799000.0,3129305.402930403,3928305.402930403,H31910-04-01
210000.0,118980.76923076923,,328980.76923076925,328980.76923076925,H32102-04-01
2309500.0,872692.3076923077,999517.6961353323,3182192.307692308,4181710.0038276403,H32103-04-01
64666.66666666666,360000.0,-12000.0,424666.6666666666,412666.6666666666,H32104-04-01
369500.0,83528.84615384616,221736.74008810573,453028.8461538461,674765.5862419519,H32105-04-01
879999.9991059303,1867499.999565383,,2747499.9986713133,2747499.9986713133,H32106-04-01
89000.0,685192.3076923077,1135781.2063687185,774192.3076923077,1909973.5140610263,H32108-04-01
44000.0,220000.0,426400.0,264000.0,690400.0,H32109-04-01
105000.0,206596.15384615384,-7000.0,311596.1538461539,304596.1538461539,H32201-04-01
458000.0,1379000.0,814970.0,1837000.0,2651970.0,H32202-04-01
,615166.6684051355,214995.77889447237,615166.6684051355,830162.4472996079,H32203-04-01
235285.7142857143,378567.3076923077,,613853.021978022,613853.021978022,H32204-04-01
878625.0,1070333.3333333335,,1948958.3333333335,1948958.3333333335,H32205-04-01
860333.3333333333,247250.0,94258.82352941176,1107583.3333333333,1201842.156862745,H32205-04-02
474315.1927437642,326730.77072088537,692500.0,801045.9634646496,1493545.9634646496,H32206-04-01
470750.0,451230.76923076925,1149200.0,921980.7692307692,2071180.7692307692,H32207-04-01
165000.0,1270000.0013088188,9000.0,1435000.0013088188,1444000.0013088188,H32209-04-01
1089000.0,886128.2029824379,,1975128.2029824378,1975128.2029824378,H33501-04-01
692000.0001788139,601483.3337058624,,1293483.3338846765,1293483.3338846765,H33502-04-01
697000.0,1618333.3333333333,83200.0,2315333.333333333,2398533.333333333,H33503-04-01
605914.287502425,1904666.6681692002,,2510580.955671625,2510580.955671625,H33504-04-01
1944000.0,936233.3335195979,,2880233.333519598,2880233.333519598,H33505-04-01
,,537073.4801762115,,537073.4801762115,H33506-04-01
1150000.0,2623916.6666666665,-12000.0,3773916.6666666665,3761916.6666666665,H33507-04-01
738385.4882734028,742210.2578010317,104000.0,1480595.7460744344,1584595.7460744344,H33508-04-01
466000.00074505806,870000.0,,1336000.000745058,1336000.000745058,H33510-04-01
355714.2857142857,,,355714.2857142857,355714.2857142857,H33602-04-01
2524571.4285714286,,,2524571.4285714286,2524571.4285714286,H33603-04-01
1088027.0975056689,1301344.6153846155,-90000.0,2389371.712890284,2299371.712890284,H33604-04-01
1239114.2857142857,2182717.9487179485,,3421832.2344322344,3421832.2344322344,H33606-04-01
,,,,,H33608-04-01
270250.0,309294.8717948718,,579544.8717948718,579544.8717948718,H33702-04-01
1572000.0,1352487.1794871797,,2924487.17948718,2924487.17948718,H33801-04-01
802648.8095238095,,762878.2313275781,802648.8095238095,1565527.0408513877,H33806-04-01
3105714.2857142854,2889652.9304029304,,5995367.216117216,5995367.216117216,H33807-04-01
,,1427141.0256410255,,1427141.0256410255,H33808-04-01
,,,,,H33809-04-01
1023750.0,941826.923076923,,1965576.923076923,1965576.923076923,H33810-04-01
46233.333533505596,54953.84630285777,,101187.17983636336,101187.17983636336,H33902-04-01
1020871.4285714286,1566487.1809772956,,2587358.6095487243,2587358.6095487243,H33904-04-01
149800.0,242658.974507986,-1000.0,392458.974507986,391458.974507986,H33908-04-01
1068800.0014901161,310000.0,,1378800.0014901161,1378800.0014901161,H33910-04-01
170000.0,279166.66741172475,,449166.66741172475,449166.66741172475,H34001-04-01
1779500.0,990000.0,-3000.0,2769500.0,2766500.0,H34002-04-01
,535666.6667262713,40000.0,535666.6667262713,575666.6667262713,H34003-04-01
,302586.08093377436,,302586.08093377436,302586.08093377436,H34004-04-01
574000.0,84999.99940395355,-69000.0,658999.9994039536,589999.9994039536,H34005-04-01
299000.0,111200.0,,410200.0,410200.0,H34006-04-01
395400.0,264166.66603336734,-3000.0,659566.6660333674,656566.6660333674,H34007-04-01
445000.0008940697,228500.0,309760.68376068375,673500.0008940697,983260.6846547534,H34008-04-01
326251.70068027213,222500.0,-1000.0,548751.7006802722,547751.7006802722,H34010-04-01
132367.3469387755,868333.3333333334,177500.0,1000700.6802721089,1178200.6802721089,H34101-04-01
698800.0,584666.6655490794,,1283466.6655490794,1283466.6655490794,H34102-04-01
652500.0,1148589.7432172147,188517.64705882352,1801089.7432172147,1989607.3902760383,H34103-04-01
501950.0,699500.0,,1201450.0,1201450.0,H34104-04-01
330000.0,142500.00059604645,-13000.0,472500.00059604645,459500.00059604645,H34105-04-01
507800.0,406466.6681567828,,914266.6681567829,914266.6681567829,H34106-04-01
625500.000372529,481857.14285714284,799901.7094017094,1107357.1432296718,1907258.8526313812,H34107-04-01
96000.0,592000.0014901161,,688000.0014901161,688000.0014901161,H34108-04-01
270500.0,123333.33333333334,-8000.0,393833.3333333334,385833.3333333334,H34109-04-01
,231666.66666666666,198995.77889447237,231666.66666666666,430662.44556113903,H34110-04-01
551000.0,597500.0000000001,,1148500.0,1148500.0,H34201-04-01
1603809.523809524,876666.6666666666,,2480476.1904761908,2480476.1904761908,H34203-04-01
568750.0,1091153.8461538462,,1659903.8461538462,1659903.8461538462,H34204-04-01
,426000.0002235174,,426000.0002235174,426000.0002235174,H34205-04-01
478000.0,1015789.9997317791,,1493789.999731779,1493789.999731779,H34206-04-01
576433.3333333333,471000.0,,1047433.3333333333,1047433.3333333333,H34207-04-01
1305592.8571428573,814333.3333333334,-10000.0,2119926.1904761908,2109926.1904761908,H34208-04-01
4961071.428571429,3186083.3333333335,838425.4573723762,8147154.761904763,8985580.21927714,H34209-04-01
1168200.0,454596.15384615393,,1622796.153846154,1622796.153846154,H34210-04-01
680000.0,861500.0,,1541500.0,1541500.0,H34301-04-01
469666.6666666667,722487.1794871796,,1192153.8461538462,1192153.8461538462,H34302-04-01
746999.9999999999,253000.0,214995.77889447237,999999.9999999999,1214995.7788944722,H34303-04-01
150000.0,678666.6666666667,,828666.6666666667,828666.6666666667,H34304-04-01
873428.5714285714,846893.5897435897,,1720322.161172161,1720322.161172161,H34305-04-01
497000.0,565833.3381762106,936000.0,1062833.3381762106,1998833.3381762106,H34306-04-01
,957800.0,,957800.0,957800.0,H34308-04-01
368600.0,52500.0,,421100.0,421100.0,H34309-04-01
327000.0,633333.3333333334,,960333.3333333334,960333.3333333334,H34310-04-01
