region,urban,year,month,sregion,inflation,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,wage_total,bs_profit,other_net,profit_agrb,profit_ls,profit_agr,total_agrls,inctotal,inctotal_trans,w_share,worker,agr_share,farmer,bus_share,businessman,ocupation,familysize,shock,climate,prices,job,health,aggregate,idiosyn,pests,d_shock,d_climate,d_prices,d_job,d_health,d_aggregate,d_idiosyn,d_pests,sex,age,father_educ,father_ocup,ethnic,bednet,writeread,classeduc,illdays,hh,wave,age_sq,region2,region3,region4,female,lnc,lnctotal_dur,lnctotal_gift,lncfood,lncnodur,lnwage_total,lnbs_profit,lnother_net,lnprofit_agrb,lnprofit_ls,lnprofit_agr,lntotal_agrls,lny,lninctotal_trans,u_c,u_y
2,0,2014,6,4,1.0753197970037849,688.1319276330355,726.7768875225722,467.11870586478227,528.0878704905073,160.04405714252815,,,,75000.0,,-26.961599922932642,-26.961599922932642,-26.961599922932642,-26.961599922932642,,0,1.0,1,,0,farmer,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,,,35.0,1.0,1.0,,,2223002207.0,2013-2014,1849.0,1,0,0,0,6.677311253096451,6.726980470013942,6.146583413515849,6.358925417554546,5.107268627385583,,,,11.260783771522911,,4.185903301278466,2.7447051643580895,7.199310162837455,7.719337126962321,,
2,0,2013,12,4,1.0700411330335953,1345.1929640139792,1396.5643356658181,26.010821089538755,1211.6707490876804,133.52221492629891,,,,150000.0,,54.18921060320574,54.18921060320574,54.18921060320574,54.18921060320574,,0,1.0,1,,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,15.0,19.0,35.0,0.0,0.0,15.0,,2223002208.0,2013-2014,1089.0,1,0,0,0,7.280174967939492,7.316156562543566,3.2585126471875445,7.1398254257040925,4.932288976686678,,,,11.936318644089065,,4.98977712899092,4.571725455455302,7.258171209198277,7.754746289353064,0.28371604116228166,
2,0,2014,6,4,1.0753197970037849,1338.67579018265,1410.2139019781646,276.80575920877516,938.7813401257134,399.89445005693693,1164.7411166706902,,-226.47743935263418,250000.0,-17.632886349597946,89.8719997431088,72.23911339351085,1236.9802300642011,1010.5027907115668,0.9416004301137767,1,0.05839956988622328,0,,0,worker,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,,,35.0,1.0,0.0,51.0,,2223002209.0,2013-2014,2500.0,1,0,0,0,7.27567409788961,7.325188681586802,5.623316029917148,6.896005303988396,6.004057071763097,7.065828260643298,,7.565029532237129,12.440011562786339,3.5866066170878708,5.207223860352668,4.742849429939791,7.864208174510315,8.098317879082323,-0.46021181809583567,
2,0,2014,7,4,1.0747256362995772,3003.6001032064732,3231.461653919153,71.21797480838283,2296.815656244492,706.7844469619812,,,-10.79060224369437,126666.66666666669,183.01742400143755,92.31959697382962,275.33702097526725,275.33702097526725,264.5464187315729,,0,1.0,1,,0,farmer,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,,,17.0,1.0,0.0,15.0,30.0,2222300221005.0,2013-2014,4624.0,1,0,0,1,8.042265157296018,8.113518894930586,4.265745241730401,7.760617530463368,6.568020121320605,,,7.670993939987307,11.770510080516702,5.467053890588432,5.220539946755795,5.76160677610784,7.4029426896887385,7.841089803881708,0.8840766931866435,
2,0,2013,12,4,1.0700411330335953,889.9313426662468,986.7493989439743,298.4019197216529,624.6209675529515,265.31037511329527,,55.995517623312594,43.35136848256459,460833.33780368156,,525.9363975134738,525.9363975134738,581.9319151367864,625.283283619351,,0,0.9037765137693977,1,0.09622348623060231,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,,,35.0,0.0,0.0,34.0,,2223002210.0,2013-2014,1024.0,1,0,0,0,6.903727480645175,6.998140440437976,5.698441301692467,6.513465118624248,5.600215840863698,,7.259442754165235,7.695919218694728,13.046662628345437,,6.42754108478184,6.342927472367829,7.574250741250752,7.97374503658118,-0.3232133978087042,
2,0,2014,6,4,1.0753197970037849,1735.9675470378897,1822.3525131909657,216.9869561797619,1335.6417113821858,400.3258356557038,,35.94879989724352,-24.804671929098028,,224.3205113587996,,224.3205113587996,260.26931125604307,235.46463932694508,,0,0.861878453038674,1,0.13812154696132597,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,,,35.0,0.0,0.0,17.0,,222300221004.0,2013-2014,1024.0,1,0,0,0,7.518616178086043,7.565378340258027,5.379837241963113,7.233584765952887,6.005121473647951,,7.245239498892918,7.6644397900542724,,5.627853913653818,,5.586657235931763,7.393717148640052,7.829587782245825,0.5111281820372531,
2,0,2014,6,4,1.0753197970037849,2547.1162679192926,3066.971863233331,70.74723819777525,1174.8786782417128,1372.2375896775798,2114.680964195371,5686.740655744953,170.3973115129343,,57.654808177079154,173.9921917704981,231.6469999475772,8033.068619887899,8203.465931400835,0.26324696878101367,0,0.028836676357285967,0,0.7079163548617005,1,businessman,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,,,35.0,1.0,0.0,41.0,,222300221007.0,2013-2014,1849.0,1,0,0,0,7.883508631737146,8.063005669664916,4.2591134996875715,7.1102193762920525,7.227961653221823,7.659733247049163,8.861096229630174,7.752077507547507,,4.713118554939875,5.586149404415753,5.613743338539897,9.148309351226464,9.257404683966579,0.16182655169214666,
2,0,2014,5,4,1.0851567104844397,1376.811805674416,1414.2158770184667,61.983889655855315,831.3535767028893,545.4582289715268,,,-5.3434387634358025,,,32.06063178438031,32.06063178438031,32.06063178438031,26.717193020944507,,0,1.0,1,,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,,,21.0,1.0,0.0,34.0,,222300221011.0,2013-2014,1296.0,1,0,0,0,7.301728450590194,7.3278214552653385,4.126874507019324,6.780933921305839,6.3110678656583294,,,7.673529940102039,,,4.826512920459725,4.3119026412944095,7.242461189146503,7.742899052016377,-0.054344477443228456,
2,0,2014,6,4,1.0753197970037849,2367.3722684330746,2402.6020923323736,25.88313592601534,1462.7566678188389,904.615600614236,,,-28.75903991779482,,52.34145265038657,-3.5945205017253796,48.74693214866119,48.74693214866119,19.987892230866372,,0,1.0,1,,0,farmer,2,,,,,,,,,,,,,,,,,1.0,50.0,,,35.0,1.0,0.0,51.0,,222300221014.0,2013-2014,2500.0,1,0,0,0,7.813357583841654,7.828216698245404,3.253591634085474,7.321383057715292,6.813213812767516,,,7.66258259980261,,4.6642469489844816,4.489983194612297,4.51380634359109,7.2543303284485265,7.7399755305381746,0.10666834130761504,
2,0,2014,10,4,1.0948123174730158,466.5698441464108,528.7132470295411,38.133451769193556,353.44060389780327,113.12924024860756,,84.74100393154124,-35.30875163814218,,,,,84.74100393154124,49.43225229339906,,0,,0,1.0,1,businessman,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,,5.0,35.0,1.0,0.0,34.0,7.0,222300221016.0,2013-2014,1024.0,1,0,0,0,6.3502202315297716,6.456078124088089,3.64109189610826,5.998882094349715,4.773254606776698,,7.279463444102212,7.659498884376409,,,,,7.279463444102212,7.752704885015868,-1.1468118127581732,
2,0,2014,6,4,1.0753197970037849,516.0090737250335,542.9706736479661,61.25675502490296,371.06351253934764,144.94556118568588,862.7711975338445,7.189759979448705,-53.923199845865284,330192.30724527285,,118.70017180769466,118.70017180769466,988.6611293209878,934.7379294751225,0.8726662472574355,1,0.12006153401541932,0,0.007272218727145296,0,worker,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,,9.0,35.0,1.0,0.0,51.0,,2223002211.0,2013-2014,2025.0,1,0,0,0,6.433033389708267,6.478228609388746,4.115074129464634,6.04168454286122,5.011434766883087,6.767667298658315,7.224504615759382,7.650682610148364,12.71561475229172,,5.353821325911416,5.082781040139091,7.763926436319969,8.075012078498107,-1.2676229440619284,
2,0,2014,1,5,1.0693649877067413,1586.5065431929354,1743.0316373422568,160.50148222239866,1163.5634481474253,422.94309504551,,,,,250.51244860387905,21.689389489513335,272.2018380933924,272.2018380933924,272.2018380933924,,0,1.0,1,,0,farmer,7,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,,,45.0,1.0,1.0,,2.0,2073000601.0,2013-2014,1849.0,1,0,0,0,7.433994797684367,7.523415420091445,5.078303177557949,7.100935083066048,6.0593976969855055,,,,,5.717871631935627,4.739734803569599,5.751694359988185,7.401030103717916,7.844095700685198,,
2,0,2014,1,5,1.0693649877067413,1736.4886715129203,1917.956563575182,108.44694744756667,1139.5966727615132,596.891998751407,,162.67042117135003,,,194.26463186107443,85.31159865875246,279.57623051982694,442.2466516911769,442.2466516911769,,0,0.6321726336439432,1,0.3678273663560569,1,businessman,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,16.0,19.0,45.0,1.0,0.0,17.0,,2073000602.0,2013-2014,2116.0,1,0,0,0,7.5188990478493825,7.61372142601543,4.686261089781926,7.080980690177898,6.400367748914985,,7.331806009429418,,,5.513464416600733,5.181929985251259,5.774855400147471,7.499819086918798,7.908635253838704,0.081249252188484,
2,0,2014,7,5,1.0747256362995772,1151.7529148177912,1204.4470224411655,18.703710555736905,1040.3938996628654,111.35901515492588,,,,,219.34578488854194,18.34402381428043,237.68980870282238,237.68980870282238,237.68980870282238,,0,1.0,1,,0,farmer,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,67.0,,,45.0,0.0,1.0,,,2073000604.0,2013-2014,4489.0,1,0,0,0,7.137120932420472,7.1795315894176035,2.9287219296172933,6.993869987846193,4.758178123163296,,,,,5.609801409183443,4.710057021858546,5.635544440463006,7.379731026405085,7.830472539573287,,
2,0,2014,7,5,1.0747256362995772,658.9101416741238,745.5946463651352,107.18664895403073,367.99550518412366,290.9146364900002,,,,,36.86713186144281,-4.136397526749508,32.730734334693295,32.730734334693295,32.730734334693295,,0,1.0,1,,0,farmer,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,,,45.0,0.0,1.0,,15.0,2073000605.0,2013-2014,5476.0,1,0,0,1,6.639822370137237,6.749276466687576,4.67457169754127,6.034363466787287,5.690660233990292,,,,,4.506579441699901,4.48388432297877,4.320847263446963,7.2429405650961485,7.745504402166939,,
2,0,2014,7,5,1.0747256362995772,367.02435098219115,825.0854162270172,0.0,299.2593688917905,67.76498209040064,,,,,37.76710785293029,,37.76710785293029,37.76710785293029,37.76710785293029,,0,1.0,1,,0,farmer,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,43.0,,,45.0,1.0,0.0,,,2073000606.0,2013-2014,1849.0,1,0,0,1,6.1592503673469094,6.838332117703897,-inf,5.854489561116395,4.289628819185296,,,,,4.516462706895968,,4.385629304527781,7.246536135602647,7.747681186193509,,
2,0,2014,1,5,1.0693649877067413,2276.3737248893895,2963.385136969725,21.689389489513335,1701.171115627496,575.2026092618937,1952.0450540562001,7.229796496504445,,,,,,1959.2748505527047,1959.2748505527047,0.996309963099631,1,,0,0.0036900369003690036,0,worker,18,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,51.0,,,45.0,1.0,0.0,,,2073000607.0,2013-2014,2601.0,1,0,0,1,7.775873183621425,8.029833912148277,3.0768231773478254,7.467775877476935,6.3636779215763735,7.579962546303329,7.2245337824709415,,,,,,8.109147820605505,8.351776679684694,,
2,0,2014,7,5,1.0747256362995772,827.2075680016104,835.8400497965658,182.72086465989133,648.0835707562837,179.12399724532654,,,,,144.77315429838652,14.20762628753092,158.98078058591742,158.98078058591742,158.98078058591742,,0,1.0,1,,0,farmer,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79.0,,,45.0,1.0,0.0,13.0,,2073000608.0,2013-2014,6241.0,1,0,0,0,6.8386801123574035,6.849793960005363,5.207959658614348,6.547675999742269,5.216556209875427,,,,,5.290876596869346,4.67210048479415,5.305801322330478,7.32938862348032,7.798690881060989,-0.3273123550721726,
2,0,2014,1,5,1.0693649877067413,674.6123110888298,721.967478140934,4.3378778979026675,604.3386891428066,70.27362194602321,,,,,163.03191099617524,51.45205173345663,214.48396272963186,214.48396272963186,214.48396272963186,,0,1.0,1,,0,farmer,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,,,45.0,1.0,0.0,15.0,,2073000609.0,2013-2014,4900.0,1,0,0,0,6.660141343577149,6.721201432069191,1.467385264913725,6.482917938108626,4.323444069934415,,,,,5.378865141550259,4.970969023178279,5.549097828854318,7.365150161367515,7.821206869075605,-0.5936924693311889,
2,0,2014,7,5,1.0747256362995772,3268.401482266733,3554.3524417246335,293.5043810284869,2302.426769411213,965.97471285552,,,,,,124.6914037049127,124.6914037049127,124.6914037049127,124.6914037049127,,0,1.0,1,,0,farmer,8,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,,,45.0,1.0,0.0,51.0,20.0,2073000610.0,2013-2014,4900.0,1,0,0,0,8.123987758037273,8.205819022344821,5.6818925659999735,7.763006094476593,6.878480030688885,,,,,,5.381765986178003,5.119268623652351,7.3066388411754835,7.784523027631351,0.40543019415345416,
2,1,2013,11,5,1.0687510235353679,3174.546525572908,3935.4676190436503,0.0,1675.8168082085042,1498.7297173644045,2604.22192417794,,,,-21.701849368149496,143.71446914907887,122.01261978092936,2726.234543958869,2726.234543958869,0.9552450026534584,1,0.044754997346541654,0,,0,worker,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,3.0,19.0,45.0,1.0,0.0,61.0,,2081000101.0,2013-2014,2209.0,1,0,0,0,8.09578023528704,8.304819936358836,-inf,7.453187673289325,7.315819755833118,7.867386104234346,,,,3.4670589395947933,5.465647688453247,5.10311872671286,8.316716601906448,8.518125315484827,-0.016952776431274685,
2,0,2014,6,5,1.0753197970037849,1200.4742237685502,1236.7106140649717,0.0,1014.1156451012398,186.35857866731044,,,,,-3.415135990238135,73.87478378883544,70.4596477985973,70.4596477985973,70.4596477985973,,0,1.0,1,,0,farmer,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,,,45.0,1.0,0.0,32.0,,2081000104.0,2013-2014,2809.0,1,0,0,0,7.175124829514612,7.203819879984038,-inf,6.969464574783132,5.255060046263091,,,,,3.918583012941975,5.115531216615524,4.727222082210744,7.2695668469882335,7.761697259806151,-0.3012368934176459,
2,1,2013,11,5,1.0687510235353679,1883.3588287869675,1890.5927785763506,0.0,926.3072716515744,957.0515571353928,868.0739747259798,36.169748946915824,,,-0.18084874473457915,-18.084874473457912,-18.26572321819249,885.9780004547032,885.9780004547032,0.9797917942437232,1,-0.020616452337211676,0,0.04082465809348847,0,worker,8,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,57.0,,,35.0,1.0,0.0,34.0,,2081000106.0,2013-2014,3249.0,1,0,0,1,7.595592279702022,7.600121743997036,-inf,6.883303473253191,6.869249313745651,6.77374895020635,7.2453971475843,,,3.9808653608954363,4.3125371336242955,3.1886599820120125,7.719328263814835,8.059720718133294,-0.11207796465837028,
2,0,2013,11,5,1.0687510235353679,2156.1510742235464,2582.954111797153,834.7978056948173,962.983395962687,1193.1676782608592,3493.997748272069,,-289.3579915753266,235000.0002980232,-9.042437236728956,185.0082659712687,175.96582873453977,3669.963577006609,3380.605585431282,0.952052431845096,1,0.04794756815490403,0,,0,worker,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,57.0,,,45.0,1.0,0.0,51.0,,2081000109.0,2013-2014,3249.0,1,0,0,1,7.7240930850917175,7.897594016239467,6.727189546659602,6.920198383678545,7.0886942854459525,8.160663466384875,,7.531898092919991,12.378821285469876,3.8000132620827545,5.626623258602354,5.386728595327247,8.524254654661881,8.641008456030573,0.06431627247159799,
1,1,2014,8,1,1.0868319920274512,5150.817608689969,5573.009942514615,0.0,3029.5412153199704,2121.276393369999,7753.827192398722,,,,,,,7753.827192398722,7753.827192398722,1.0,1,,0,,0,worker,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,,,45.0,1.0,0.0,,7.0,208100010903.0,2013-2014,900.0,0,0,0,0,8.567290418794233,8.644857264824324,-inf,8.032385695366388,7.6622095783112405,8.95678113635501,,,,,,,9.118147874630194,9.213560725227566,,
2,0,2014,9,5,1.0904529147205702,3820.9329534546555,5497.713632342135,131.8736601577468,2615.7778591743436,1205.1550942803121,4231.301095814156,,,,,,,4231.301095814156,4231.301095814156,1.0,1,,0,,0,worker,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,,,45.0,1.0,0.0,22.0,,208100010904.0,2013-2014,4489.0,1,0,0,0,8.275626448800029,8.631514247024102,4.881844344237462,7.888077643084663,7.0986479171908305,8.351802294854453,,,,,,,8.629944887018354,8.781053159071288,0.8908501582980399,
2,1,2013,11,5,1.0687510235353679,3481.0851478980203,3525.935636592196,94.04134726198116,2591.309323803891,889.7758240941293,8065.85401516223,,90.42437236728956,140000.0,-2.1701849368149495,50.63764852568216,48.46746358886721,8114.321478751097,8204.745851118387,0.9940269234198092,1,0.005973076580190782,0,,0,worker,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,58.0,,,45.0,1.0,0.0,51.0,,2081000110.0,2013-2014,3364.0,1,0,0,1,8.185108863952133,8.198029268149028,4.54373455004714,7.878854890948001,6.7967681097745425,8.996201725777258,,7.717096488127163,11.868594133552927,3.9430182440048216,4.965303961653171,4.51073959952037,9.156917461309837,9.257526784186048,0.25610182104405066,
2,1,2013,11,5,1.0687510235353679,3482.5681076048436,7163.201760442998,78.12665772533819,2266.396469013746,1216.171638591098,1448.4356814537177,-265.84765475983136,1085.0924684074748,510576.9230769231,184.46571962927072,184.67439125781064,369.1401108870813,1551.7281375809678,2636.820605988443,0.9334339220733114,1,0.2378896805097213,0,-0.17132360258303278,0,worker,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,,,45.0,1.0,0.0,51.0,1.0,2081000111.0,2013-2014,2601.0,1,0,0,0,8.185522189244995,8.891655736219748,4.358331326715777,7.747568304292756,7.107708846138033,7.282724227901693,7.0027208894904875,8.08366672112218,13.148597015887812,5.47315236131621,5.625420348207467,6.020201984004097,7.978378444933747,8.500097663076893,0.1767926427612725,
2,0,2014,4,5,1.0965546293128212,965.9931066784574,1066.8156847786101,4.2303179622441744,723.1728556456417,242.82025103281563,,,,35000.0,-21.504116308074558,123.32551897835293,101.82140267027837,101.82140267027837,101.82140267027837,,0,1.0,1,,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,,,45.0,1.0,0.0,15.0,30.0,2193000301.0,2013-2014,2601.0,1,0,0,1,6.977320581882598,7.068735797532175,1.442277158612423,6.649904207197038,5.51340720849227,,,,10.537772379687503,3.4732109652979983,5.3754635185633814,4.972192607047795,7.2911725067170785,7.774960656907042,-0.16639210882408317,
2,0,2013,10,5,1.0757810432021624,715.7930626588692,780.473158682261,60.36808962183233,644.6449570331382,71.14810562573098,,,,,-0.17966693339831052,31.90884737153995,31.72918043814164,31.72918043814164,31.72918043814164,,0,1.0,1,,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,,,45.0,0.0,0.0,21.0,10.0,2193000302.0,2013-2014,7744.0,1,0,0,0,6.711548189670747,6.789331541290773,4.100460647812563,6.542734754923672,4.334967957777088,,,,,3.9808874244510166,4.825295716006624,4.307448632394986,7.242223991506743,7.74507095255099,-0.38080707848803463,
2,0,2014,3,5,1.085526134477244,2314.702128044303,2393.580054407659,191.58611459812846,1198.0898214757315,1116.612306568572,,64.09944354584225,,97500.0,-10.505186581124144,34.72053192066455,24.215345339540402,88.31478888538264,88.31478888538264,,0,0.27419354838709675,0,0.7258064516129032,1,businessman,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,,9.0,45.0,1.0,0.0,17.0,,2193000303.0,2013-2014,1156.0,1,0,0,0,7.791833137832104,7.824616429776238,5.255337392128416,7.128998840645923,7.022677973761498,,7.265127675805154,,11.515057805300426,3.766743512954155,4.847606435337497,4.200759085241244,7.281924735528119,7.76927004345306,0.48519234219184604,
2,0,2014,4,5,1.0965546293128212,993.2786575349323,1083.172914232621,152.2914466407903,516.9448549862382,476.3338025486941,,98.70741911903075,,24500.0,129.22254752113088,190.0705362202764,319.2930837414073,418.0005028604381,418.0005028604381,,0,0.763858133079837,1,0.23614186692016292,0,farmer,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,16.0,19.0,45.0,1.0,0.0,16.0,,2193000306.0,2013-2014,1156.0,1,0,0,0,7.0024540148307,7.082564785784982,5.025796097068533,6.339445837693408,6.176923282454314,,7.289047983014578,,10.211467039359036,5.209304508399165,5.644686908899477,5.891132227939134,7.486315733378475,7.899683492050223,-0.09426020407775937,
2,0,2014,4,5,1.0965546293128212,802.385559488664,861.2574844632286,0.0,670.9284288119262,131.45713067673773,,,,70000.0,-0.3877791465390494,115.41717506989524,115.0293959233562,115.0293959233562,115.0293959233562,,0,1.0,1,,0,farmer,9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,,,45.0,1.0,0.0,15.0,,2193000308.0,2013-2014,1296.0,1,0,0,0,6.811722809493496,6.876371813734701,-inf,6.579898051473131,4.917287801590305,,,,11.194281811971521,3.976994596869044,5.338170782110685,5.05974935153338,7.300133857267606,7.7804943128835085,-0.29907924996953383,
2,0,2014,3,5,1.085526134477244,5017.0634463330725,5710.761868706965,0.0,1891.5745790378046,3125.488867295268,,178.0540098495618,,69000.0,11.003737808702919,114.31067432341865,125.31441213212159,303.36842198168335,303.36842198168335,,0,0.41307665218922407,1,0.5869233478107759,1,businessman,7,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,9.0,5.0,45.0,1.0,0.0,34.0,,2193000309.0,2013-2014,2500.0,1,0,0,0,8.5415174251449,8.668816382988433,-inf,7.571016296751466,8.049000170023055,,7.341822553051218,,11.180433757060941,4.170502076503886,5.332840249637733,5.122987536532886,7.419882325015985,7.856240819730627,0.8572634813668021,
2,0,2013,10,5,1.0757810432021624,1480.2399308820006,1675.3222871658863,4.312006401559453,1268.7360168855096,211.50391399649118,,79.05345069525663,,83125.0,,29.869627677469126,29.869627677469126,108.92307837272575,108.92307837272575,,0,0.27422680412371137,0,0.7257731958762886,1,businessman,9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,1.0,19.0,45.0,1.0,1.0,16.0,,2193000310.0,2013-2014,1681.0,1,0,0,0,7.369152536035457,7.4861472218331455,1.4614033181973038,7.184078176957977,5.378413865136489,,7.27553385002237,,11.360222454712256,,4.808797295267109,4.282085480022599,7.296000825900465,7.7779397992411115,-0.010034683726641624,
2,0,2014,8,5,1.0868319920274512,792.6687743568712,808.3898368295329,144.12159533761294,605.7232893878452,186.94548496902607,,,,,133.16664682725144,29.521452154545592,162.68809898179703,162.68809898179703,162.68809898179703,,0,1.0,1,,0,farmer,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,,,45.0,1.0,1.0,,,2083000501.0,2013-2014,1764.0,1,0,0,1,6.800969007477023,6.820274231555992,4.970657355327458,6.485033226115459,5.258119618035783,,,,,5.2306318261599465,4.805952954663963,5.324032502575327,7.331817577556969,7.800210733402547,,
2,0,2014,8,5,1.0868319920274512,823.7552191557542,884.221199730753,4.2681617572837,532.6665873090058,291.08863184674834,320.1121317962775,,,,-17.784007322015416,12.093124978970485,-5.690882343044934,314.4212494532326,314.4212494532326,1.0180995475113122,1,-0.01809954751131222,0,,0,worker,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,,,45.0,1.0,0.0,32.0,3.0,2083000502.0,2013-2014,3136.0,1,0,0,0,6.83497400360283,6.899791249542253,1.4511832327409304,6.366820959434908,5.691247706767177,5.78880564109613,,,,3.58241297273346,4.652126227768522,3.606332909063236,7.426483560299287,7.860512742454493,-0.6808819414790417,
2,0,2014,8,5,1.0868319920274512,475.11753961496385,504.4611516962893,91.19638954729506,272.8066723197165,202.3108672952474,,,,,203.9818133018007,,203.9818133018007,203.9818133018007,203.9818133018007,,0,1.0,1,,0,farmer,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,32.0,19.0,45.0,1.0,1.0,16.0,4.0,208300050203.0,2013-2014,784.0,1,0,0,0,6.365037289483974,6.417234691231672,4.513015307999445,5.775619666136846,5.335060373186999,,,,,5.551897113204467,,5.507375944015912,7.358480841620388,7.816985166662507,-0.6382976277917409,
