,hh,profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls
902,215090401,87000.0,,830000.0,87000.0,917000.0
903,215100401,-19000.0,,,-19000.0,-19000.0
904,216010401,249500.0,,-140000.0,249500.0,109500.0
905,216020401,,,508000.0,,508000.0
906,216030401,,,,,
907,216080401,135750.0,,-3000.0,135750.0,132750.0
908,216090401,,,216736.74008810573,,216736.74008810573
909,216100401,,,,,
910,216120401,,,109200.0,,109200.0
911,217010401,,,-500.0,,-500.0
912,217040401,,,,,
913,217050401,35000.0,,,35000.0,35000.0
914,217060401,,,-39500.0,,-39500.0
915,217080401,108750.0,,,108750.0,108750.0
916,217090401,78000.0,,,78000.0,78000.0
917,217100401,-5000.0,,,-5000.0,-5000.0
918,220040401,,,,,
919,220040404,403111.11218399473,272000.0,,675111.1121839947,675111.1121839947
920,220060401,,636000.0,,636000.0,636000.0
921,220140401,-100000.0,,,-100000.0,-100000.0
922,221010401,91000.0,542666.6666666666,,633666.6666666666,633666.6666666666
923,221020402,568500.0,250750.0,,819250.0,819250.0
924,221030401,310800.0,227500.0004842877,-5000.0,538300.0004842877,533300.0004842877
925,221050401,126000.0,169166.6666666667,,295166.6666666667,295166.6666666667
926,221090401,380400.0,65000.0,-7500.0,445400.0,437900.0
927,221100402,2869000.0,552214.2857142857,,3421214.2857142854,3421214.2857142854
928,221100403,195000.0,1699642.857142857,,1894642.857142857,1894642.857142857
929,221100404,567600.0,886700.0,-7000.0,1454300.0,1447300.0
930,221100405,230000.0,373125.0,147824.4933920705,603125.0,750949.4933920705
931,221110401,-14000.0,195000.0,,181000.0,181000.0
932,223020401,1755500.0,681700.0,721736.7400881057,2437200.0,3158936.7400881057
933,223030401,438000.0,250000.0,,688000.0,688000.0
934,223030402,92500.0,112500.0,,205000.0,205000.0
935,223030403,,,,,
936,223030404,,1101749.9992251396,,1101749.9992251396,1101749.9992251396
937,223050401,,152666.6666666667,744712.2466960353,152666.6666666667,897378.9133627019
938,223070401,90000.0,1082678.5714285714,430300.0,1172678.5714285714,1602978.5714285714
939,223080401,453100.0,367750.0,,820850.0,820850.0
940,223090401,1288100.0,1621342.857142857,,2909442.8571428573,2909442.8571428573
941,223100401,97500.0,275535.71428571426,,373035.71428571426,373035.71428571426
942,224010401,582000.0,153000.0,1175967.14851792,735000.0,1910967.14851792
943,224010402,,127000.0,476912.24669603526,127000.0,603912.2466960353
944,224060401,-23600.0,208966.6666666667,,185366.6666666667,185366.6666666667
945,224070401,146000.0,599950.0,,745950.0,745950.0
946,224080401,,68000.0,520000.0,68000.0,588000.0
947,224100401,,,1015000.0,,1015000.0
948,225010401,172000.0,,312000.0,172000.0,484000.0
949,225020401,309200.0,445250.0,221736.74008810573,754450.0,976186.7400881057
950,225020402,138000.0,,,138000.0,138000.0
951,225030401,384000.0,745500.0,216400.0,1129500.0,1345900.0
952,225040401,412000.0,714000.0,702136.7400881057,1126000.0,1828136.7400881057
953,225050401,379600.005364418,321000.00116229046,,700600.0065267084,700600.0065267084
954,225060401,66000.0,158450.0,591297.973568282,224450.0,815747.973568282
955,225070401,134400.0,399725.0,,534125.0,534125.0
956,225090401,360000.0,372116.6666666666,178224.4933920705,732116.6666666666,910341.1600587372
957,225100401,1513500.0107288358,1170000.0,-37200.0,2683500.010728836,2646300.010728836
958,228020401,44000.0,363500.0,685500.0,407500.0,1093000.0
959,228030401,120000.0,536350.0,,656350.0,656350.0
960,228050401,,127500.0,208000.0,127500.0,335500.0
961,228060401,226500.0,218214.2857142857,,444714.2857142857,444714.2857142857
962,228070401,228800.00022351742,331666.6666666667,291200.0,560466.6668901842,851666.6668901842
963,231010401,,,,,
964,231020401,962800.0,923214.2857142857,515597.8894472362,1886014.2857142857,2401612.175161522
965,231030401,523000.0,,1309000.0,523000.0,1832000.0
966,231040401,130000.0,441892.85714285716,,571892.8571428572,571892.8571428572
967,231040402,,188839.2857142857,,188839.2857142857,188839.2857142857
968,231050401,201000.0,1034500.0,,1235500.0,1235500.0
969,231060401,,,887905.9150377439,,887905.9150377439
970,231070401,335000.0,58749.99999999999,,393750.0,393750.0
971,231080401,388800.0,839285.7142857142,1181877.7657291314,1228085.714285714,2409963.4800148457
972,231090401,265800.0,515650.0,,781450.0,781450.0
973,231090403,86571.42857142858,445000.0,520000.0,531571.4285714286,1051571.4285714286
974,231100401,613600.0022888184,235178.57142857142,,848778.5737173897,848778.5737173897
975,233010401,54000.0,,-3000.0,54000.0,51000.0
976,233020401,-16000.0,,,-16000.0,-16000.0
977,233030401,,,,,
978,233040401,245000.0,,-22000.0,245000.0,223000.0
979,233060401,,,,,
980,233070401,-9500.0,,,-9500.0,-9500.0
981,233080401,,,-1500.0,,-1500.0
982,233100401,-12000.0,60000.0,-4000.0,48000.0,44000.0
983,233120401,-105000.0,131428.57142857142,-20000.0,26428.57142857142,6428.57142857142
984,234010401,,,,,
985,234020401,224599.9999642372,,,224599.9999642372,224599.9999642372
986,234040401,,,,,
987,234050401,,,,,
988,234060401,-21100.0,,,-21100.0,-21100.0
989,234070401,-20000.0,,,-20000.0,-20000.0
990,234080401,-22000.0,,-4000.0,-22000.0,-26000.0
991,234110401,-37500.0,,,-37500.0,-37500.0
992,234120401,-16000.0,,,-16000.0,-16000.0
993,235020401,-7500.0,,,-7500.0,-7500.0
994,235030401,171000.0,73461.53846153847,,244461.53846153847,244461.53846153847
995,235030402,-15000.0,126826.92307692308,,111826.92307692308,111826.92307692308
996,235040401,50000.0,110192.3076923077,1256666.6666666667,160192.3076923077,1416858.9743589745
997,235050401,14000.0,263192.3076923077,-129500.0,277192.3076923077,147692.3076923077
998,235060401,160250.0,370748.07654309727,,530998.0765430973,530998.0765430973
999,235060402,,548125.0,,548125.0,548125.0
1000,235070401,-2000.0,160000.0,,158000.0,158000.0
1001,235080401,48550.0,423115.3846153846,103000.0,471665.3846153846,574665.3846153846
1002,235090401,,49586.53846153846,106697.88944723619,49586.53846153846,156284.42790877464
1003,235100402,,297550.0,,297550.0,297550.0
1004,236010401,175000.0,548500.0,-15000.0,723500.0,708500.0
1005,236010402,,118528.84615384616,,118528.84615384616,118528.84615384616
1006,236010403,,230000.0,,230000.0,230000.0
1007,236030401,,,,,
1008,236040401,,9000.0,,9000.0,9000.0
1009,236050401,131000.0,225132.6923076923,402412.24669603526,356132.6923076923,758544.9390037276
1010,236060401,,864261.5384615385,-50000.0,864261.5384615385,814261.5384615385
1011,236070401,,204000.0,929736.7400881057,204000.0,1133736.7400881057
1012,236070402,-6000.0,255548.07692307694,480000.0,249548.07692307694,729548.076923077
1013,236070404,,73461.53846153847,894000.0,73461.53846153847,967461.5384615385
1014,236080401,127500.0,250350.0,168171.070225447,377850.0,546021.070225447
1015,236100401,,204000.0,-7500.0,204000.0,196500.0
1016,237010401,,177500.0,416000.0,177500.0,593500.0
1017,237020401,,75000.0,260000.0,75000.0,335000.0
1018,237030401,480000.0,,,480000.0,480000.0
1019,237050401,-10000.0,370205.76923076925,211995.77889447237,360205.76923076925,572201.5481252417
1020,237070401,,77500.0,468000.0,77500.0,545500.0
1021,237080402,-219000.0,128400.0,187858.82352941175,-90600.0,97258.82352941175
1022,237090401,137400.0,151192.3076923077,-8000.0,288592.3076923077,280592.3076923077
1023,237100401,72000.0,35000.0,,107000.0,107000.0
1024,237100402,,,,,
1025,238010401,,,,,
1026,238020401,,,,,
1027,238040401,,,546000.0,,546000.0
1028,238060401,406000.0,60000.0,,466000.0,466000.0
1029,238080401,94400.0,,,94400.0,94400.0
1030,238090401,,,,,
1031,238100401,,514230.76923076925,,514230.76923076925,514230.76923076925
1032,238110401,42750.0,293436.5384615385,595833.3333333334,336186.5384615385,932019.8717948719
1033,238120401,190800.0,327250.0,,518050.0,518050.0
1034,238130401,,,,,
1035,239020401,,245000.0,,245000.0,245000.0
1036,239030401,,,,,
1037,239040401,-60000.0,457000.0,,397000.0,397000.0
1038,239050401,-24000.0,733846.1538461539,413000.0,709846.1538461539,1122846.153846154
1039,239050402,,93028.84615384616,,93028.84615384616,93028.84615384616
1040,239060401,108000.0,255000.0,-12000.0,363000.0,351000.0
1041,239070401,,1111000.0,-3000.0,1111000.0,1108000.0
1042,239090401,,1227000.0,-20000.0,1227000.0,1207000.0
1043,242020401,,15000.0,520000.0,15000.0,535000.0
1044,242030401,,168250.0,309600.0,168250.0,477850.0
1045,242030402,,71000.0,,71000.0,71000.0
1046,242040401,,90000.0,,90000.0,90000.0
1047,242050401,160000.0,,,160000.0,160000.0
1048,242060401,143000.0,333875.0,-15000.0,476875.0,461875.0
1049,242070401,,35625.0,-7500.0,35625.0,28125.0
1050,242080401,70000.0,961500.0,493017.6470588235,1031500.0,1524517.6470588236
1051,242090401,263571.4285714286,501300.0,-4000.0,764871.4285714286,760871.4285714286
1052,242090402,54000.0,302500.0,,356500.0,356500.0
1053,242100401,,101500.00008940695,322493.66834170854,101500.00008940695,423993.6684311155
1054,242100402,,60500.0,,60500.0,60500.0
1055,244010401,,,,,
1056,244010402,105000.0,106500.0,,211500.0,211500.0
1057,244030401,-100000.0,690500.0,681700.0,590500.0,1272200.0
1058,244030402,-63000.0,,,-63000.0,-63000.0
1059,244090401,36000.0,146923.07692307694,500000.0,182923.07692307694,682923.076923077
1060,244110401,,30000.0,620000.0,30000.0,650000.0
1061,245020401,99388.88888888889,,-9000.0,99388.88888888889,90388.88888888889
1062,245060401,495000.0,,-1500.0,495000.0,493500.0
1063,245060402,147000.0,,,147000.0,147000.0
1064,245070401,202000.0,,,202000.0,202000.0
1065,245100401,310000.0,583333.3333333334,,893333.3333333334,893333.3333333334
1066,245120401,278000.0,,,278000.0,278000.0
1067,246010401,106750.0,,260000.0,106750.0,366750.0
1068,246040401,-28500.0,,,-28500.0,-28500.0
1069,246050401,615500.0028610232,,387000.0,615500.0028610232,1002500.0028610232
1070,246060401,-4000.0,,,-4000.0,-4000.0
1071,246080401,410000.0,,,410000.0,410000.0
1072,248020401,1010500.0,577826.923076923,,1588326.923076923,1588326.923076923
1073,248020402,498500.0,90750.0,,589250.0,589250.0
1074,248030401,587500.0,283125.0,,870625.0,870625.0
1075,248040401,,30000.0,,30000.0,30000.0
1076,248050401,53500.0,393250.0,,446750.0,446750.0
1077,248060401,20500.0,70000.0,181410.13614327143,90500.0,271910.13614327146
1078,248080401,,326666.6666666667,109200.0,326666.6666666667,435866.6666666667
1079,248090401,114000.0,510000.0,-8000.0,624000.0,616000.0
1080,248110401,377666.6666666666,178125.0,,555791.6666666666,555791.6666666666
1081,250010401,-27666.666666666657,569625.0,,541958.3333333334,541958.3333333334
1082,250020401,,431000.0,124800.0,431000.0,555800.0
1083,250040401,226000.0,273576.92307692306,89258.82352941176,499576.92307692306,588835.7466063348
1084,250050401,72000.0,157096.15384615384,109200.0,229096.15384615384,338296.1538461539
1085,250080401,98000.0,282653.8461538461,1632800.0,380653.8461538461,2013453.846153846
1086,250090401,49500.0,133461.53846153847,,182961.53846153847,182961.53846153847
1087,250110401,121000.0,292144.23076923075,151000.0,413144.23076923075,564144.2307692308
1088,252010401,,422000.0,,422000.0,422000.0
1089,252010402,80000.0,299166.66741172475,,379166.66741172475,379166.66741172475
1090,252030401,490266.6666666666,267500.0,518297.973568282,757766.6666666666,1276064.6402349486
1091,252040401,144965.9863945578,9333.333646257715,,154299.32004081554,154299.32004081554
1092,252040402,390000.0,199833.3336462577,-13000.0,589833.3336462576,576833.3336462576
1093,252080401,1150750.0,2359500.0,,3510250.0,3510250.0
1094,252090401,,,1102493.6683417086,,1102493.6683417086
1095,252100401,2573333.3333333335,1121166.6666666667,91658.82352941176,3694500.0,3786158.8235294116
1096,254010401,930000.0,1579628.2051282052,685000.0,2509628.205128205,3194628.205128205
1097,254020401,1320000.0,1415000.0,261200.0,2735000.0,2996200.0
1098,254020402,1168000.0,909166.6666666667,1827464.1206030152,2077166.6666666667,3904630.7872696817
1099,254030401,372000.0,309500.0,,681500.0,681500.0
1100,254030402,772500.0,975500.0,,1748000.0,1748000.0
1101,254040401,1560000.0,2080000.0,-6000.0,3640000.0,3634000.0
1102,254060401,208000.00071525577,472000.0,,680000.0007152557,680000.0007152557
1103,254070401,700500.0,1191076.923076923,523858.8235294118,1891576.923076923,2415435.746606335
1104,254080401,1390000.0,1831243.58974359,,3221243.58974359,3221243.58974359
1105,254090401,1260500.0,1721000.0,,2981500.0,2981500.0
1106,254100401,2590000.0,2916666.6666666665,1104800.0,5506666.666666666,6611466.666666666
1107,254100402,1262000.000745058,1030000.0,,2292000.000745058,2292000.000745058
1108,256010401,380250.0,81528.84615384616,,461778.8461538461,461778.8461538461
1109,256020401,681000.0,1071500.0,,1752500.0,1752500.0
1110,256030401,1326499.9982118604,512500.0,261795.77889447237,1838999.9982118604,2100795.7771063326
1111,256050401,34000.0,100200.0,,134200.0,134200.0
1112,256060401,71000.0,415066.6666666667,,486066.6666666667,486066.6666666667
1113,256070401,316000.0,771000.0,1004000.0,1087000.0,2091000.0
1114,256080401,564000.0,646666.6666666666,,1210666.6666666665,1210666.6666666665
1115,256090401,245000.0,155000.0,,400000.0,400000.0
1116,256090402,180000.0,424166.6666666666,,604166.6666666666,604166.6666666666
1117,256090404,105600.0,176500.0,,282100.0,282100.0
1118,256090405,3399000.0,2352193.3342025676,1164800.0,5751193.334202567,6915993.334202567
1119,256100401,1446000.0,1624000.0,,3070000.0,3070000.0
1120,256100402,143250.00035762787,218564.10282487288,354000.0,361814.10318250075,715814.1031825007
1121,256100403,459000.0,577500.0029802322,,1036500.0029802322,1036500.0029802322
1122,257020401,1413750.0,2188976.923076923,,3602726.923076923,3602726.923076923
1123,257030402,1018400.0,695666.6666666667,,1714066.6666666667,1714066.6666666667
1124,257040401,164000.0,184000.0,,348000.0,348000.0
1125,257050401,503000.0,546500.0,,1049500.0,1049500.0
1126,257050402,180000.0,269500.0,,449500.0,449500.0
1127,257060401,1200000.0,685000.0,-22000.0,1885000.0,1863000.0
1128,257060402,1983733.3376059933,2660269.230769231,,4644002.568375224,4644002.568375224
1129,257080401,827999.9989271163,1209708.3333333333,1584000.0,2037708.3322604494,3621708.3322604494
1130,257090401,1644000.0,1836666.6666666667,,3480666.666666667,3480666.666666667
1131,259020401,1662428.5714285714,1807166.6666666667,,3469595.238095238,3469595.238095238
1132,259030401,2765000.0017881393,2294525.641025641,344000.0,5059525.64281378,5403525.64281378
1133,259030402,348000.0,425000.0,,773000.0,773000.0
1134,259030404,,441666.66840513545,,441666.66840513545,441666.66840513545
1135,259040401,580000.0,408166.6666666667,,988166.6666666667,988166.6666666667
1136,259050401,970000.0017881393,2001641.669646899,395200.0,2971641.6714350386,3366841.6714350386
1137,259060401,376000.0,647500.0,73912.24669603525,1023500.0,1097412.2466960351
1138,259060402,,97500.0,,97500.0,97500.0
1139,259070401,657000.0,1320000.0,793600.0,1977000.0,2770600.0
1140,259080401,254000.0,196250.0,,450250.0,450250.0
1141,259090401,1548000.0,,,1548000.0,1548000.0
1142,259100401,,1087425.0,182400.0,1087425.0,1269825.0
1143,260090401,200000.0,166115.38461538462,1155632.1023620304,366115.3846153846,1521747.4869774152
1144,260100401,115000.0,241666.66718820724,-172717.94871794875,356666.66718820727,183948.71847025852
1145,261020402,340000.0,600000.0011920929,-7000.0,940000.0011920929,933000.0011920929
1146,261060401,,48333.333333333336,,48333.333333333336,48333.333333333336
1147,261070401,192000.0,361666.6666666667,,553666.6666666667,553666.6666666667
1148,261080401,256000.0,1083487.1794871795,,1339487.1794871795,1339487.1794871795
1149,261100401,818000.0,859548.076923077,,1677548.076923077,1677548.076923077
1150,261110401,789250.0,1583525.6445025785,-198.0,2372775.6445025783,2372577.6445025783
1151,262010403,123000.0,46666.66666666667,,169666.6666666667,169666.6666666667
1152,262030401,,762950.0,,762950.0,762950.0
1153,262040401,1260419.501133787,,1278668.2437527447,1260419.501133787,2539087.7448865315
1154,262060401,,389407.0512820513,,389407.0512820513,389407.0512820513
1155,262070401,154500.0,406666.6666666667,,561166.6666666667,561166.6666666667
1156,262080401,573750.0,226000.0,,799750.0,799750.0
1157,262090401,1746500.0,738928.5714285714,550885.7268722467,2485428.5714285714,3036314.298300818
1158,262100401,2634500.0,1443259.6153846155,251824.4933920705,4077759.6153846155,4329584.108776686
1159,263020401,,968750.0005289912,,968750.0005289912,968750.0005289912
1160,263040401,730000.0,865500.0,,1595500.0,1595500.0
1161,263050401,580000.0,581500.0,,1161500.0,1161500.0
1162,263070401,236000.00321865082,330000.0015646219,-500.0,566000.0047832727,565500.0047832727
1163,263080401,518759.9999997765,562038.4615384615,214995.77889447237,1080798.461538238,1295794.2404327104
1164,263090401,2405000.0,595320.5128205128,415019.5072900955,3000320.512820513,3415340.0201106085
1165,264050401,,1083500.0081161666,-10000.0,1083500.0081161666,1073500.0081161666
1166,264060401,312500.0,596910.8974358975,1409200.0,909410.8974358975,2318610.8974358975
1167,264100401,4861000.0,1419173.076923077,537489.4472361809,6280173.076923077,6817662.524159258
1168,264110401,1479499.998882413,976089.7435897436,,2455589.7424721564,2455589.7424721564
1169,264110403,643000.0,289096.1538461539,-42000.0,932096.1538461539,890096.1538461539
1170,265020401,284000.0,106666.66666666667,,390666.6666666667,390666.6666666667
1171,265020403,,8000.000000000001,,8000.000000000001,8000.000000000001
1172,265040401,,,,,
1173,265060401,,,,,
1174,265090401,,,1088000.0,,1088000.0
1175,265110401,-2000.0,72000.0,,70000.0,70000.0
1176,266020401,710000.0008940697,700000.0,,1410000.0008940697,1410000.0008940697
1177,266030401,249500.0,40964.10256410256,,290464.10256410256,290464.10256410256
1178,266030402,63000.0,111762.82051282053,,174762.82051282053,174762.82051282053
1179,266030403,238000.00089406958,106730.76923076923,,344730.7701248388,344730.7701248388
1180,266050401,127979.0,,,127979.0,127979.0
1181,266070401,175000.0020861627,,684000.0,175000.0020861627,859000.0020861627
1182,266080401,114000.0,,,114000.0,114000.0
1183,266100401,674000.0,70000.0,,744000.0,744000.0
1184,270040401,226400.0,580833.3333333334,173400.0,807233.3333333334,980633.3333333334
1185,270060401,196500.0001490116,,,196500.0001490116,196500.0001490116
1186,270070401,134000.0,166666.6670764486,,300666.66707644856,300666.66707644856
1187,270080401,1119500.0,,,1119500.0,1119500.0
1188,270100401,480000.0,500525.641025641,,980525.641025641,980525.641025641
1189,274020401,1895000.0002980232,540685.8974358975,8600.0,2435685.8977339207,2444285.8977339207
1190,274020402,543763.0385487529,1398628.205128205,,1942391.243676958,1942391.243676958
1191,274030401,242357.14285714284,213833.33333333334,73412.24669603525,456190.4761904762,529602.7228865115
1192,274040401,837976.1904761905,684820.5124293574,62500.0,1522796.7029055478,1585296.7029055478
1193,274040402,989000.0001192093,599166.6666666667,,1588166.666785876,1588166.666785876
1194,274060401,732000.0,892230.7695784629,,1624230.769578463,1624230.769578463
1195,274070401,888000.0,430692.30795594363,,1318692.3079559435,1318692.3079559435
1196,274080401,117000.0,212166.6666666667,,329166.6666666667,329166.6666666667
1197,274090401,755714.2857142857,979166.6666666667,-25000.0,1734880.9523809524,1709880.9523809524
1198,274100401,567999.9994412065,673461.5388833559,,1241461.5383245624,1241461.5383245624
1199,278020401,557100.0,440000.0,,997100.0,997100.0
1200,278030401,460000.0,1693666.6666666667,,2153666.666666667,2153666.666666667
1201,278040401,190000.0,89200.0,,279200.0,279200.0
1202,278050401,601428.5714285714,798384.615906156,-2000.0,1399813.1873347275,1397813.1873347275
1203,278050402,1428939.9999678135,3649583.3333333335,,5078523.333301147,5078523.333301147
1204,278060401,833400.0,1058500.0,,1891900.0,1891900.0
1205,278060402,402200.0,685142.8571428572,,1087342.8571428573,1087342.8571428573
1206,278070401,1229142.8589309966,800333.3333333334,94258.82352941176,2029476.19226433,2123735.0157937417
1207,278080401,225000.0,94500.0,-10000.0,319500.0,309500.0
1208,278080402,123750.0,,,123750.0,123750.0
1209,278100401,,242500.0,,242500.0,242500.0
1210,279010401,245000.00149011612,916000.0,,1161000.0014901161,1161000.0014901161
1211,279020401,180000.00178813934,259000.0,,439000.00178813934,439000.00178813934
1212,279030401,1041250.0,256557.6923076923,36800.0,1297807.6923076923,1334607.6923076923
1213,279040401,445000.0018179416,628557.6923076924,,1073557.694125634,1073557.694125634
1214,279050401,295000.0,80567.30769230769,,375567.3076923077,375567.3076923077
1215,279060401,252000.0,31500.0,,283500.0,283500.0
1216,279070401,2013500.0017881393,398000.0,309254.60242388415,2411500.0017881393,2720754.6042120233
1217,279070402,1420000.0,207500.0,,1627500.0,1627500.0
1218,279080401,1196000.0,645000.0,429991.55778894474,1841000.0,2270991.557788945
1219,279080402,203000.0,63000.0,,266000.0,266000.0
1220,279090401,2960000.0,792500.0,1550644.7656786134,3752500.0,5303144.765678613
1221,279100401,,2805628.205128205,1040000.0,2805628.205128205,3845628.205128205
1222,280030401,1257142.8517784385,,,1257142.8517784385,1257142.8517784385
1223,280060401,83500.0,,,83500.0,83500.0
1224,280070401,435416.6701436042,,,435416.6701436042,435416.6701436042
1225,281020401,,727166.6666666667,,727166.6666666667,727166.6666666667
1226,281040401,659000.0,1168233.9743589743,,1827233.9743589743,1827233.9743589743
1227,281050401,2915000.0008940697,703333.3368102709,54258.82352941176,3618333.3377043405,3672592.161233752
1228,281060401,1664999.998882413,1919358.9743589745,1430435.2261306532,3584358.9732413874,5014794.19937204
1229,281080401,713583.3333333334,524166.6666666667,,1237750.0,1237750.0
1230,281080402,2915000.0,2010000.0,1456000.0,4925000.0,6381000.0
1231,281090401,1383400.0009536743,1201800.0,,2585200.0009536743,2585200.0009536743
1232,281090402,4019642.865040473,,,4019642.865040473,4019642.865040473
1233,281100401,1116999.998807907,482782.05267282634,,1599782.0514807333,1599782.0514807333
1234,282020401,112500.0,660096.1538461539,,772596.1538461539,772596.1538461539
1235,282050401,322000.0,542000.0,,864000.0,864000.0
1236,282060401,2353000.000745058,834541.6666666666,1000000.0,3187541.6674117246,4187541.6674117246
1237,282070401,166500.0,583429.4871794872,,749929.4871794872,749929.4871794872
1238,282070402,542500.0,,,542500.0,542500.0
1239,282090401,1012372.4875283446,619666.6696468991,1648600.0,1632039.1571752438,3280639.157175244
1240,282100401,342428.5714285714,904433.3333333334,294515.5365060597,1246861.9047619049,1541377.4412679644
1241,282110401,,96666.66666666667,,96666.66666666667,96666.66666666667
1242,283100401,488800.0002503395,1033333.3333333334,727417.4962292609,1522133.333583673,2249550.8298129337
1243,285010401,483000.0,241615.38461538462,,724615.3846153846,724615.3846153846
1244,285020401,609000.0,249000.0,,858000.0,858000.0
1245,285030401,385714.2857142857,293025.641025641,,678739.9267399267,678739.9267399267
1246,285040401,,326620.3846153846,,326620.3846153846,326620.3846153846
1247,285050401,513000.0021457672,442128.2051282052,,955128.2072739725,955128.2072739725
1248,285050403,124000.00048428771,332500.0,31200.0,456500.00048428774,487700.00048428774
1249,285060401,489000.0,382192.3076923077,,871192.3076923077,871192.3076923077
1250,285080401,495900.0,102500.0,,598400.0,598400.0
1251,285090401,,106076.92307692308,,106076.92307692308,106076.92307692308
1252,285100401,394999.9986588955,301730.76900725183,,696730.7676661473,696730.7676661473
1253,285110401,104000.0,232080.0,,336080.0,336080.0
1254,287020401,171400.0,146250.0,-500.0,317650.0,317150.0
1255,287060401,1955000.0,1415653.846153846,-3000.0,3370653.846153846,3367653.846153846
1256,287090401,,35500.0,-1000.0,35500.0,34500.0
1257,287100401,822733.3333333333,156000.0,309561.23348017625,978733.3333333333,1288294.5668135094
1258,290030401,780000.0035762787,566666.6666666666,-5000.0,1346666.6702429452,1341666.6702429452
1259,290050401,504125.0,371250.00021090877,73912.24669603525,875375.0002109087,949287.246906944
1260,290060401,910000.0,278397.43589743593,,1188397.435897436,1188397.435897436
1261,291010401,909516.6692495346,205128.20512820513,,1114644.8743777396,1114644.8743777396
1262,292020401,3554571.4285714286,2108333.335071802,810000.0,5662904.763643231,6472904.763643231
1263,292050401,,,,,
1264,292090401,178200.0,,238015.5365060597,178200.0,416215.5365060597
1265,292100401,432000.0,120650.0,,552650.0,552650.0
1266,294010401,505000.0,806666.6666666666,,1311666.6666666665,1311666.6666666665
1267,294020401,600000.0,554333.3333333333,,1154333.3333333333,1154333.3333333333
1268,294030401,840000.0,683846.1538461539,766822.4669603525,1523846.153846154,2290668.6208065064
1269,294040401,440500.0,635000.0,,1075500.0,1075500.0
1270,294070401,300400.0,446000.0,,746400.0,746400.0
1271,294080401,116666.66666666669,570833.3333333334,,687500.0,687500.0
1272,294100401,2042857.1428571427,2162500.0,,4205357.142857143,4205357.142857143
1273,295010401,60000.0,371666.6666666667,,431666.6666666667,431666.6666666667
1274,295020401,1200000.0,1410000.0,1296715.6345604674,2610000.0,3906715.6345604677
1275,295030401,564000.0,512500.0,,1076500.0,1076500.0
1276,295040401,136500.0,384000.0,,520500.0,520500.0
1277,295050401,206400.0,289166.6666666667,,495566.6666666667,495566.6666666667
1278,295070401,425066.6666666666,433666.6666666667,,858733.3333333333,858733.3333333333
1279,295080401,69750.0,325000.0,,394750.0,394750.0
1280,295090401,267500.0,603429.4871794872,,870929.4871794872,870929.4871794872
1281,295110401,470833.3339790503,240144.23076923075,,710977.564748281,710977.564748281
1282,296020401,853100.0,841666.6666666666,,1694766.6666666665,1694766.6666666665
1283,296020402,,225000.00086923435,,225000.00086923435,225000.00086923435
1284,296020403,1912666.6666666665,1283333.3333333333,,3196000.0,3196000.0
1285,296030401,16566.666666666657,468160.0,-120000.0,484726.6666666666,364726.6666666666
1286,296040401,360000.0,868916.0256410257,,1228916.0256410257,1228916.0256410257
1287,296040402,237000.0,274333.3333333334,,511333.3333333334,511333.3333333334
1288,296050401,180000.0,20000.0,,200000.0,200000.0
1289,296060401,411000.0009139378,879500.0,,1290500.0009139378,1290500.0009139378
1290,296070401,609000.0,1403477.564102564,,2012477.564102564,2012477.564102564
1291,296080401,150100.00107288366,795166.6666666666,,945266.6677395504,945266.6677395504
1292,296090401,273500.0,1262500.0,,1536000.0,1536000.0
1293,296100401,1969999.998062849,1305000.0,325897.8894472362,3274999.998062849,3600897.8875100855
1294,296110401,872933.3333333333,628333.3333333334,1355293.6683417086,1501266.6666666665,2856560.3350083753
1295,297020401,306000.0,737500.0,,1043500.0,1043500.0
1296,297020402,264000.0,156000.0,,420000.0,420000.0
1297,297030401,,1644000.0,,1644000.0,1644000.0
1298,297040401,776000.0,1489461.5384615385,,2265461.5384615385,2265461.5384615385
1299,297050401,435000.0,1388653.8461538462,,1823653.8461538462,1823653.8461538462
1300,297060401,551000.0,745573.076923077,-11000.0,1296573.076923077,1285573.076923077
1301,297060402,861000.0,1074620.5128205128,,1935620.5128205128,1935620.5128205128
1302,297070402,2889500.0008940697,2088525.6440058732,,4978025.644899943,4978025.644899943
1303,297070404,794000.0017881393,270000.0029802322,,1064000.0047683716,1064000.0047683716
1304,297080401,420000.0,595000.0,,1015000.0,1015000.0
1305,297090401,2052000.0,1632955.7692307692,,3684955.769230769,3684955.769230769
1306,297090402,899000.0,861000.0,,1760000.0,1760000.0
1307,297100401,2470000.0,2114615.3846153845,,4584615.384615384,4584615.384615384
1308,298020401,1979500.0007078052,2907500.0000000005,1140000.0,4887000.000707805,6027000.000707805
1309,298030401,2336399.999463558,2811666.6666666665,,5148066.666130224,5148066.666130224
1310,298070401,5137714.285714285,3315000.0,,8452714.285714285,8452714.285714285
1311,298090401,,,,,
1312,298100401,4534285.714285715,,213600.0,4534285.714285715,4747885.714285715
1313,299010401,,2498666.666666667,,2498666.666666667,2498666.666666667
1314,299020401,1063000.0,1239833.3333333335,181410.13614327143,2302833.3333333335,2484243.469476605
1315,299020402,369500.0,328666.6666666667,,698166.6666666667,698166.6666666667
1316,299020405,1218000.0,2028500.0,,3246500.0,3246500.0
1317,299020406,550100.0,589333.3333333333,,1139433.3333333333,1139433.3333333333
