age,aggregate,climate,cons_nd,d_aggregate,d_climate,d_health,d_idiosyn,d_job,d_pests,d_prices,d_shock,health,hh,hhsize,hhsize1,idiosyn,income_dis2,job,lnc,lny,pests,prices,region,reside,sex,shock,sregion,wave
37.0,0.0,0.0,4689511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000611.0,,6.0,0.0,962613.4375,0.0,7.502627372741699,5.919195652008057,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2010-2011
46.0,0.0,0.0,3310688.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000901.0,,9.0,0.0,1152846.125,0.0,7.154455184936523,6.099532604217529,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2010-2011
38.0,0.0,0.0,4528488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000902.0,,3.0,0.0,3233928.0,0.0,7.467687129974365,7.1309967041015625,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2010-2011
51.0,0.0,0.0,18500798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000904.0,,5.0,0.0,12163808.0,0.0,8.875112533569336,8.455763816833496,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2010-2011
31.0,0.0,0.0,5143561.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000907.0,,1.0,0.0,5219520.5,0.0,7.5950446128845215,7.609704494476318,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000908.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
50.0,1.0,1.0,11432784.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2041000909.0,,7.0,1.0,2671002.25,0.0,8.393783569335938,6.939752578735352,0.0,0.0,2.0,0.0,1.0,2.0,4.0,2010-2011
84.0,0.0,0.0,32249892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041000911.0,,10.0,0.0,8155500.5,0.0,9.430813789367676,8.055991172790527,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2010-2011
35.0,0.0,0.0,2725274.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001201.0,,8.0,0.0,497299.90625,0.0,6.95986795425415,5.258737087249756,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
37.0,1.0,1.0,6825498.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001202.0,,13.0,0.0,4650630.0,0.0,7.877964496612549,7.494301795959473,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
62.0,1.0,1.0,1938044.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2043001204.0,,2.0,1.0,817660.9375,0.0,6.618978500366211,5.755991458892822,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2010-2011
28.0,1.0,1.0,1635690.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001205.0,,3.0,0.0,257649.71875,0.0,6.449363708496094,4.601144790649414,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
44.0,2.0,1.0,8128042.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2043001206.0,,9.0,1.0,24496460.0,0.0,8.052618980407715,9.155827522277832,0.0,1.0,2.0,1.0,1.0,4.0,4.0,2010-2011
28.0,1.0,1.0,2054702.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001207.0,,6.0,0.0,2213239.5,0.0,6.677430152893066,6.751756191253662,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001209.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
42.0,0.0,0.0,2127692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001210.0,,10.0,0.0,1801746.125,0.0,6.712336540222168,6.546055316925049,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
43.0,1.0,1.0,3549569.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001212.0,,4.0,0.0,1390501.75,0.0,7.224125385284424,6.28696346282959,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2010-2011
75.0,0.0,0.0,1076376.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2043001401.0,,5.0,2.0,3998765.0,0.0,6.0308990478515625,7.343284606933594,1.0,0.0,2.0,1.0,2.0,2.0,4.0,2010-2011
33.0,0.0,0.0,2502402.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001403.0,,8.0,0.0,2424187.5,0.0,6.8745503425598145,6.842795372009277,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
46.0,0.0,0.0,2063952.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001404.0,,9.0,0.0,182471.6875,0.0,6.681921482086182,4.256138801574707,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
36.0,0.0,0.0,1939844.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001405.0,,7.0,0.0,2880868.5,0.0,6.619906902313232,7.015390872955322,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
57.0,1.0,1.0,3311960.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2043001406.0,,8.0,1.0,2274871.75,0.0,7.154839038848877,6.77922248840332,0.0,0.0,2.0,1.0,2.0,2.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001409.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
46.0,2.0,1.0,2628128.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2043001410.0,,4.0,0.0,2519310.75,0.0,6.9235711097717285,6.881284236907959,0.0,1.0,2.0,1.0,2.0,2.0,4.0,2010-2011
,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2043001411.0,,,2.0,,0.0,,,0.0,0.0,,,,3.0,4.0,2010-2011
,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2043001501.0,,,1.0,,0.0,,,0.0,0.0,,,,2.0,4.0,2010-2011
51.0,0.0,0.0,1332339.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001503.0,,4.0,0.0,842890.5,0.0,6.244235038757324,5.786380767822266,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
61.0,0.0,0.0,3304746.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001504.0,,7.0,0.0,2809618.0,0.0,7.152658462524414,6.990347385406494,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
33.0,1.0,1.0,2740694.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001505.0,,8.0,0.0,1689386.75,0.0,6.965510368347168,6.481664657592773,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2010-2011
49.0,1.0,1.0,2169966.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001506.0,,5.0,0.0,2740907.25,0.0,6.732010364532471,6.965588092803955,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001507.0,,,0.0,,0.0,,,0.0,0.0,,,,1.0,4.0,2010-2011
47.0,1.0,1.0,3149267.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043001508.0,,10.0,0.0,1424558.25,0.0,7.104468822479248,6.311160564422607,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2010-2011
41.0,0.0,0.0,2330712.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001509.0,,8.0,0.0,1465695.375,0.0,6.803472995758057,6.33962869644165,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
48.0,0.0,0.0,3425069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043001510.0,,5.0,0.0,3273918.0,0.0,7.18842077255249,7.143286228179932,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
45.0,2.0,1.0,12541040.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2051000105.0,,12.0,0.0,16718444.0,0.0,8.486305236816406,8.773811340332031,0.0,1.0,2.0,0.0,2.0,2.0,4.0,2010-2011
65.0,1.0,1.0,1778178.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2051000106.0,,3.0,0.0,202296.53125,0.0,6.532888889312744,4.359278202056885,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2010-2011
37.0,0.0,0.0,4504098.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2051000108.0,,9.0,1.0,5821507.0,0.0,7.462286472320557,7.718858242034912,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2010-2011
58.0,1.0,1.0,7385947.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2051000109.0,,8.0,1.0,4982069.5,0.0,7.956878185272217,7.563144207000732,0.0,0.0,2.0,0.0,1.0,2.0,4.0,2010-2011
73.0,2.0,1.0,1285768.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2051000110.0,,2.0,1.0,144771.078125,0.0,6.20865535736084,4.024697303771973,0.0,1.0,2.0,0.0,1.0,3.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2051000111.0,,,1.0,,0.0,,,0.0,0.0,,,,1.0,4.0,2010-2011
25.0,0.0,0.0,1607092.375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2051000112.0,,1.0,1.0,159960.765625,0.0,6.43172550201416,4.124472141265869,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2010-2011
32.0,1.0,1.0,3803741.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2053000401.0,,3.0,2.0,443190.25,0.0,7.293283939361572,5.143542766571045,1.0,0.0,2.0,1.0,1.0,3.0,4.0,2010-2011
36.0,1.0,1.0,1644549.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2053000402.0,,7.0,2.0,812106.75,0.0,6.454765319824219,5.749175548553467,0.0,0.0,2.0,1.0,2.0,3.0,,2010-2011
45.0,1.0,1.0,8628948.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053000403.0,,12.0,0.0,3224925.0,0.0,8.112421989440918,7.128208637237549,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
38.0,2.0,1.0,7181617.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2053000404.0,,11.0,1.0,3108794.75,0.0,7.928823471069336,7.09153413772583,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2010-2011
58.0,0.0,0.0,1682371.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053000405.0,,8.0,0.0,1940971.625,0.0,6.477503776550293,6.620487689971924,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
40.0,0.0,0.0,4498780.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053000406.0,,8.0,1.0,1813910.0,0.0,7.4611053466796875,6.552783489227295,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
59.0,1.0,1.0,3411182.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2053000407.0,,7.0,1.0,5858203.5,0.0,7.184357643127441,7.725142002105713,1.0,0.0,2.0,1.0,2.0,2.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053000408.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053000409.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2010-2011
60.0,1.0,1.0,6967035.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053000410.0,,16.0,0.0,2939564.5,0.0,7.898488521575928,7.035560607910156,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
39.0,1.0,1.0,4319259.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053000902.0,,9.0,0.0,4224077.5,0.0,7.420382976531982,7.398099899291992,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
,2.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2053000903.0,,,0.0,,0.0,,,0.0,1.0,,,,2.0,4.0,2010-2011
49.0,1.0,1.0,3321746.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053000904.0,,10.0,0.0,935229.5625,0.0,7.157789707183838,5.890335559844971,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
66.0,0.0,0.0,1906748.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053000905.0,,5.0,0.0,1084104.75,0.0,6.60269832611084,6.038053512573242,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
77.0,1.0,1.0,5231417.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053000906.0,,9.0,0.0,4491592.0,0.0,7.61198091506958,7.459506034851074,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
35.0,0.0,0.0,4380632.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,205300090611.0,,10.0,0.0,7526597.0,0.0,7.434492111206055,7.975741863250732,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
28.0,0.0,0.0,1394780.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053000907.0,,5.0,0.0,358108.25,0.0,6.290036201477051,4.9303789138793945,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
49.0,1.0,1.0,2588626.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053000908.0,,12.0,1.0,378827.125,0.0,6.908426284790039,4.986623764038086,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2010-2011
42.0,1.0,1.0,3919556.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053000909.0,,9.0,1.0,4708600.0,0.0,7.323277473449707,7.506689548492432,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053000910.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
49.0,1.0,1.0,9065222.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053001302.0,,4.0,0.0,5466787.5,0.0,8.161744117736816,7.655990123748779,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
60.0,1.0,1.0,4027560.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053001303.0,,9.0,1.0,1528523.5,0.0,7.350459575653076,6.381601333618164,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2010-2011
31.0,1.0,1.0,3928243.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053001304.0,,6.0,0.0,6248818.0,0.0,7.325491428375244,7.78969144821167,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
41.0,0.0,0.0,2239441.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053001305.0,,10.0,1.0,888033.875,0.0,6.763525485992432,5.838553428649902,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
41.0,2.0,1.0,9537403.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2053001306.0,,10.0,0.0,5325816.0,0.0,8.212520599365234,7.629864692687988,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2010-2011
31.0,1.0,1.0,2030464.875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053001307.0,,6.0,1.0,2226368.0,0.0,6.665563583374023,6.7576704025268555,0.0,0.0,2.0,1.0,1.0,2.0,,2010-2011
70.0,0.0,0.0,837769.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205300130703.0,,6.0,0.0,1376998.5,0.0,5.78028678894043,6.277204990386963,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053001308.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
59.0,1.0,1.0,6922537.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053001309.0,,10.0,0.0,2288762.25,0.0,7.892081260681152,6.7853102684021,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
35.0,0.0,0.0,3214383.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205300130910.0,,7.0,0.0,637889.9375,0.0,7.124934673309326,5.507709503173828,0.0,0.0,1.0,1.0,2.0,0.0,,2010-2011
40.0,0.0,0.0,946723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053001311.0,,3.0,0.0,264238.0625,0.0,5.902550220489502,4.626394271850586,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053001702.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2010-2011
45.0,0.0,0.0,2229131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053001704.0,,5.0,0.0,3262539.75,0.0,6.758910655975342,7.139804840087891,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053001705.0,,,1.0,,0.0,,,0.0,0.0,,,,1.0,,2010-2011
58.0,1.0,1.0,4260442.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,205300170503.0,,7.0,0.0,29671384.0,0.0,7.40667200088501,9.347481727600098,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
54.0,0.0,0.0,2163497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053001706.0,,6.0,0.0,2456907.0,0.0,6.729024887084961,6.856202125549316,0.0,0.0,2.0,1.0,2.0,0.0,,2010-2011
25.0,1.0,1.0,2772626.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2053001707.0,,8.0,1.0,8672513.0,0.0,6.977093696594238,8.117457389831543,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2010-2011
44.0,0.0,0.0,3506472.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053001708.0,,9.0,0.0,1376575.5,0.0,7.211909770965576,6.27689790725708,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2010-2011
68.0,1.0,1.0,6180463.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053001709.0,,8.0,0.0,5388424.0,0.0,7.778692245483398,7.641551971435547,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2010-2011
57.0,0.0,0.0,13734574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053001710.0,,8.0,0.0,1941830.5,0.0,8.577215194702148,6.620930194854736,0.0,0.0,2.0,1.0,2.0,0.0,4.0,2010-2011
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053003001.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2010-2011
48.0,1.0,1.0,2532221.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053003003.0,,3.0,0.0,410618.3125,0.0,6.8863959312438965,5.0672078132629395,0.0,0.0,2.0,1.0,2.0,2.0,,2010-2011
50.0,1.0,1.0,5145484.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053003004.0,,12.0,0.0,3103099.5,0.0,7.595418453216553,7.089700222015381,0.0,0.0,2.0,1.0,1.0,1.0,,2010-2011
47.0,0.0,0.0,3864510.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2053003006.0,,8.0,1.0,4425232.5,0.0,7.309134006500244,7.444621562957764,0.0,0.0,2.0,1.0,1.0,1.0,,2010-2011
67.0,0.0,0.0,2533542.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053003007.0,,8.0,0.0,2227346.0,0.0,6.886917591094971,6.7581095695495605,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
44.0,1.0,1.0,12482080.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2053003008.0,,9.0,0.0,8079254.5,0.0,8.481593132019043,8.046598434448242,0.0,0.0,2.0,1.0,2.0,1.0,,2010-2011
56.0,0.0,0.0,2468809.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053003009.0,,18.0,0.0,10746467.0,0.0,6.861034870147705,8.331875801086426,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
62.0,0.0,0.0,3014409.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053003010.0,,5.0,0.0,2195822.0,0.0,7.060702800750732,6.7438554763793945,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
66.0,0.0,0.0,1143538.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000301.0,,2.0,0.0,760499.625,0.0,6.091426372528076,5.68351936340332,0.0,0.0,2.0,1.0,2.0,0.0,,2010-2011
46.0,0.0,0.0,4579477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000302.0,,7.0,0.0,7857494.5,0.0,7.478883743286133,8.018766403198242,0.0,0.0,2.0,1.0,2.0,0.0,,2010-2011
70.0,0.0,0.0,824720.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000303.0,,1.0,0.0,1039274.25,0.0,5.764587879180908,5.995821475982666,0.0,0.0,2.0,1.0,2.0,0.0,,2010-2011
80.0,0.0,0.0,7074937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000305.0,,9.0,0.0,4022366.75,0.0,7.913857460021973,7.3491692543029785,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
32.0,0.0,0.0,2558399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000306.0,,4.0,0.0,2050761.0,0.0,6.89668083190918,6.675509929656982,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
43.0,0.0,0.0,5442831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000307.0,,9.0,0.0,3314435.0,0.0,7.6515984535217285,7.155586242675781,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
58.0,0.0,0.0,5456081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000308.0,,6.0,0.0,2917425.5,0.0,7.654029846191406,7.028000354766846,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
58.0,0.0,0.0,772809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000309.0,,2.0,0.0,872536.5,0.0,5.699575424194336,5.820948123931885,0.0,0.0,2.0,1.0,2.0,0.0,,2010-2011
61.0,0.0,0.0,4780182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063000310.0,,9.0,0.0,6358564.0,0.0,7.521777629852295,7.807101726531982,0.0,0.0,2.0,1.0,1.0,0.0,,2010-2011
49.0,2.0,2.0,3045466.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073000502.0,,6.0,0.0,556697.5,0.0,7.070952892303467,5.371565818786621,0.0,0.0,2.0,1.0,1.0,3.0,,2010-2011
29.0,2.0,2.0,3736571.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,207300050203.0,,4.0,2.0,678181.625,0.0,7.275467395782471,5.568958759307861,1.0,0.0,2.0,1.0,1.0,4.0,,2010-2011
70.0,2.0,1.0,2338179.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,207300050204.0,,7.0,1.0,2067251.875,0.0,6.806671142578125,6.683518886566162,1.0,1.0,2.0,1.0,1.0,4.0,,2010-2011
50.0,2.0,1.0,3110075.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2073000503.0,,8.0,2.0,882123.375,0.0,7.091946125030518,5.831875801086426,0.0,1.0,2.0,1.0,1.0,5.0,,2010-2011
36.0,2.0,2.0,2960579.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073000504.0,,9.0,0.0,318207.25,0.0,7.042684078216553,4.812246799468994,0.0,0.0,2.0,1.0,1.0,3.0,,2010-2011
51.0,1.0,1.0,1188794.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073000505.0,,1.0,0.0,482518.875,0.0,6.1302385330200195,5.2285637855529785,0.0,0.0,2.0,1.0,1.0,1.0,,2010-2011
,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2073000506.0,,,1.0,,0.0,,,0.0,0.0,,,,2.0,,2010-2011
43.0,1.0,1.0,2736640.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073000507.0,,9.0,0.0,1615642.5,0.0,6.964029788970947,6.4370317459106445,0.0,0.0,2.0,1.0,2.0,2.0,,2010-2011
,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073000508.0,,,0.0,,0.0,,,0.0,0.0,,,,1.0,,2010-2011
,2.0,2.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2073000509.0,,,1.0,,0.0,,,0.0,0.0,,,,4.0,,2010-2011
43.0,1.0,1.0,1686692.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073000510.0,,7.0,0.0,2292352.0,0.0,6.480068206787109,6.786877155303955,0.0,0.0,2.0,1.0,2.0,1.0,,2010-2011
,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2073000601.0,,,1.0,,0.0,,,0.0,0.0,,,,2.0,5.0,2010-2011
43.0,1.0,1.0,4047222.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2073000602.0,,8.0,1.0,1083775.5,0.0,7.355329990386963,6.037749767303467,0.0,0.0,2.0,1.0,1.0,2.0,5.0,2010-2011
51.0,2.0,1.0,4679113.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2073000603.0,,12.0,0.0,4616968.0,0.0,7.500407695770264,7.487037181854248,0.0,1.0,2.0,1.0,2.0,2.0,,2010-2011
64.0,1.0,1.0,4232567.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2073000604.0,,11.0,2.0,2280619.5,0.0,7.4001078605651855,6.781745910644531,1.0,0.0,2.0,1.0,1.0,4.0,5.0,2010-2011
