,hh,ctotal,inctotal
606,1133000808,1882.463195483643,1473.8713372279608
607,1133000809,1103.063380086147,465.23921528009396
608,1133000810,3017.2624879872637,1329.597955989492
609,1133001001,,
610,1133001002,1006.1872203243781,705.5933346012756
611,1133001003,2475.78110006245,215.1011335985817
612,1133001005,1277.663079110175,74.88103914810384
613,1133001006,2087.576398536066,1261.210645080206
614,1133001008,2512.1518905058147,339.6389989931852
615,1133001009,1537.1636841555712,242.3753728958406
616,1133001010,1115.9796562601375,32.13918564635128
617,1133001202,2559.967727424787,445.4086070081448
618,1133001203,6751.699413413741,689.1544760162263
619,1133001204,6248.396242280946,489.32100644354074
620,1133001207,7808.014189498304,2157.5836287584934
621,1133001209,7273.760434937417,333.0206475641488
622,1133001210,8322.971618730737,1023.0144783909076
623,1133001211,7193.484814726185,1863.9735056882764
624,1133001405,624.3975167877595,1615.648496653027
625,1133001406,2487.0215719602556,12866.978626588425
626,1133001407,8204.363672327847,1824.064429253928
627,1133001408,7228.046286531222,26032.28903286534
628,1133001409,3083.3654901447107,167.81162607477518
629,1133001410,3880.0475257951557,2287.7095043213662
630,1133001411,5812.077124513989,2513.8010900820764
631,1133001601,1278.6659786853925,159.0050957950747
632,1133001603,3049.717737349533,1464.9139475600234
633,1133001605,2420.9055851786106,82.15263282745528
634,1133001606,3503.161270388532,1613.9759548537847
635,1133001607,1947.2824065036816,296.8625138494045
636,1133001609,906.1700409361308,7.950254789753736
637,1133001610,4185.453375556709,1352.1574739256919
638,1133001901,685.9030667438983,3.704037421470784
639,1133001903,1470.1732856454419,6460.539429214926
640,1133001904,5285.204821673055,5724.004566933519
641,1133001905,2905.492237520335,4579.203653546815
642,1133001906,5183.535797246828,425.1811641286006
643,1133001909,2621.2581397746067,1620.5083493845257
644,1133001912,2506.3633786483592,341.35350579868606
645,1133002101,3403.2428496287816,7547.811497435196
646,1133002102,1228.9369505124707,38.796227896302696
647,1133002103,,
648,1133002104,7332.699654471875,596.9304544263998
649,1133002106,6494.860568464734,1231.1903204615162
650,1133002107,2335.2140462514253,42.51641413293446
651,1133002108,10282.382175979536,4548.512274976661
652,1133002110,10883.1368582076,43697.82298419799
653,1133002302,1615.4757333861062,1195.537744336137
654,1133002303,1605.1998102901027,324.00862749316735
655,1133002304,5491.0395768282315,
656,1133002305,4150.724397162961,1757.8245549118299
657,1133002306,,
658,1133002308,3193.4358180936524,10634.131849917148
659,1133002311,796.3349864864023,1902.0007381890316
660,1133002501,1160.760254927387,896.6832795332009
661,1133002502,8647.968422049284,203.24853483056754
662,1133002503,6032.951378336588,588.3510218779587
663,1133002504,2645.8048930264586,959.4243264458196
664,1133002505,2092.28320671109,557.7567687403048
665,1133002506,2060.191332790474,42.789165227487906
666,1133002508,6158.965469931541,2865.1625036325904
667,1133002509,19885.906857442213,36310.314377106806
668,1143000303,809.5444617879841,716.4682175198732
669,1143000305,511.98876379728574,273.29897506014925
670,1143000307,2317.9568808093363,1173.4650051668607
671,1143000308,1239.6298667048798,1342.2608717485273
672,1143000309,2205.7925227608907,1013.526939194073
673,1143000310,2529.7270458072558,331.2485360543928
674,1153000401,987.3599876242835,85.71841403161342
675,1153000402,3634.618667335891,6570.169347767699
676,1153000403,1208.3660260242584,382.9665181405621
677,1153000404,2398.01177169309,10867.636060701925
678,1153000405,2225.1435647424396,13332.397099566739
679,1153000407,5801.658662260512,2974.8744438388217
680,1153000408,717.2394930077394,661.2815997768143
681,1153000409,1843.8921025655227,10064.403895519741
682,1153000410,612.1443559441708,751.1386816775814
683,1153002701,1587.9285388834805,185.22351840005348
684,1153002703,1409.5859628670355,1438.1873882469308
685,1153002704,1494.9350941275065,1203.240995746001
686,1153002705,1210.526343063887,1972.1834040825386
687,1153002707,1693.735065960806,616.105077827361
688,1153002708,399.17947726170655,340.6543587494526
689,1153002709,1331.8585478240677,2632.39801507245
690,1153002710,576.906137882605,212.65729259625988
691,1153003101,1233.6551825439901,197.11206872275181
692,1153003106,1209.3624519122134,271.13627576667346
693,1153003107,1919.8251747392846,1263.6311871593084
694,1163001101,1419.0442335435862,999.3776840172784
695,1163001103,837.238228167887,363.29207768190935
696,1163001104,941.3101671068424,1634.3793071570456
697,1163001105,3449.2445413839573,2060.9596924903176
698,1163001106,695.1702788160667,634.8139635645838
699,1163001107,990.7077502005122,419.7507378853122
700,1163001108,1896.8878329788458,2389.9484122063245
701,1163001109,1708.2429344947075,3202.9723676635126
702,1163001110,1966.893034985074,897.9181812424482
703,1163001301,907.8317327734832,85.88315654852761
704,1163001302,2736.356413595662,2368.376849275114
705,1163001303,3525.7799330089224,23059.84011535033
706,1163001304,1653.0381814884918,464.23672591751136
707,1163001305,1681.7367610282226,271.1271729257231
708,1163001306,,
709,1163001310,1254.3911680054123,80.09137836837007
710,2013000401,1550.4673323927875,1671.3870520238922
711,2013000402,1879.2255046757034,678.1368054203047
712,2013000403,3542.2444143819016,13290.502901335574
713,2013000404,3150.5812480026966,2781.104433577763
714,2013000406,1256.4735438429898,764.8650356676134
715,2013000407,2396.1204637726505,627.290930881716
716,2013000408,1361.6944536425585,3987.2120940370223
717,2013000409,2618.7985285180985,870.2451980888198
718,2013000410,3651.312545561746,13193.533612775003
719,2013000601,1413.0267785067358,310.7120452110701
720,2013000602,2594.1169890876085,1685.6109798161694
721,2013000603,3471.930189456464,1162.3907604020294
722,2013000604,1109.5281029860025,135.03409391292752
723,2013000605,2286.3435558129945,1532.41319608277
724,2013000606,537.1597027698401,221.52552236766942
725,2013000607,1540.3504191287789,70.99279070151604
726,2013000609,649.3706748041351,34.90866288235119
727,2013000610,706.7384671015959,64.60448702897261
728,2013000804,861.7737876816063,2420.6736218858714
729,2013000805,2285.2214324138276,872.9888040106913
730,2013000806,2179.7870496013024,687.5913215162824
731,2013000808,1488.2071666120294,1625.4040027812553
732,2013000809,3081.0338422052664,2963.2668528130885
733,2013000810,2054.1760505865423,431.6573212497129
734,2013000901,1063.206320844726,289.0586504952016
735,2013000902,2043.7347195098155,106.89339530434744
736,2013000903,1412.1424549611866,152.25964256124473
737,2013000905,1235.9190349109465,48.02119266394386
738,2013000906,1544.6602401662158,4846.052233146579
739,2013000907,1192.6227066128781,1991.815795456246
740,2013000909,1495.4652129552114,660.665637777834
741,2013000910,1569.3077227152921,459.9309124170676
742,2013000911,2276.6313692505555,2574.203345027232
743,2021000103,2153.3530106540984,1166.0373691638813
744,2021000105,1628.4241877359584,164.48547143014497
745,2021000106,1891.1006059894219,1787.7472937226235
746,2021000107,138.19387904960723,
747,2021000109,2576.942585852177,23.850764369261206
748,2021000110,4757.220459394242,8180.282161670611
749,2023000502,553.1923571937986,207.34819738808392
750,2023000503,1502.7962767481429,319.6752052734288
751,2023000504,602.6301949707482,1338.7638613520953
752,2023000505,1475.6768388162773,432.9590689426426
753,2023000506,1195.8842482941438,313.4310207829271
754,2023000508,827.6575945072086,1230.7023067654407
755,2023000509,1844.5427749882592,3321.031400960151
756,2023000510,1530.1469771250186,1349.6813855112673
757,2023000701,3105.8270863614052,598.7636232354243
758,2023000702,899.4388252141392,991.5482057068575
759,2023000703,303.7051527950671,174.3492543823533
760,2023000704,1268.169876115698,463.7835553265058
761,2023000705,669.3297335674,388.4502918025089
762,2023000706,1274.2138360031304,3956.682803764639
763,2023000707,1826.2265269050313,1503.3931807424315
764,2023000709,453.58853660474983,1479.5071195134053
765,2023000710,1221.2839959685425,414.9677941542498
766,2031000102,222.89645825297126,
767,2031000103,2139.038860366468,142.68782834243743
768,2031000105,,
769,2031000106,467.2322490336538,309.2599513719796
770,2031000109,1867.1307525932448,0.5327353208723022
771,2031000110,3190.764930832567,901.835660585468
772,2031000114,3008.8890922867627,106.54706417446044
773,2031000401,3878.8787523829433,339.9832648356914
774,2031000402,1351.171641144657,59.31039771544358
775,2031000404,1233.0823008904317,-149.3389046419323
776,2031000405,2939.8875286416373,1107.5188355784628
777,2031000406,1285.9471710825499,536.0880814918687
778,2031000407,3903.006817403383,597.0014416535682
779,2031000409,15929.429307681543,
780,2031000410,8712.810008331058,26124.180243231378
781,2033000801,1770.3182281818076,229.08715581550084
782,2033000802,1253.65792270694,621.6297022953321
783,2033000803,7412.149284105185,974.8598135241954
784,2033000804,1407.5342201588978,477.30226250541665
785,2033000806,2333.4978295380483,525.3537601706702
786,2033000807,994.5869624852122,315.2357583966255
787,2033000808,1030.508886714211,272.1136963703195
788,2033000809,1121.0004681979792,183.37404199494404
789,2033001801,2750.256478132448,1972.9116863767897
790,2033001802,5543.347917568066,2906.4309667299863
791,2033001804,2950.7474187703997,4761.009813493565
792,2033001805,721.2796769751367,381.77643346076934
793,2033001806,1990.6244284989145,1328.4251406735495
794,2033001807,1521.5470592782872,884.0367594570612
795,2033001808,1227.4371336676697,1849.99102174706
796,2033001809,5353.564017225129,2013.6866595410836
797,2033001810,1078.2904050564273,1515.9495114890549
798,2033002301,2022.786779271939,290.78948505144143
799,2033002302,261.4204049573373,48.137810880923894
800,2033002303,2775.754333656539,1467.357372931696
801,2033002305,726.773971388882,575.621245222781
802,2033002307,1331.812767705561,1146.5540204842077
803,2033002308,928.447508013678,2949.6341193193143
804,2033002310,3680.6170199554404,1207.0813072255814
805,2033002801,274.5487987394957,
806,2033002803,1595.4429772758142,891.5075119935456
807,2033002805,3500.232175435578,1002.7416596727488
808,2033002806,266.3865371553485,
809,2033002807,1319.2694732526456,848.0482407148321
810,2033002808,1187.2889624083698,890.7562198733154
811,2033002809,1190.2061437247326,441.64346807492547
812,2033002810,3538.9417010881975,829.9437712889534
813,2033002811,748.9140011948019,998.1537316864587
814,2033003302,1617.064792975786,5541.688356686089
815,2033003303,1878.4247413957378,2790.102306509092
816,2033003304,588.6725295638939,213.87293665133893
817,2033003305,7072.551501075014,4851.035826748527
818,2033003306,2269.3300326339695,639.5080732761265
819,2033003307,462.80881152141546,745.7758300180113
820,2033003308,1428.902677643689,768.9159148764537
821,2033003309,1015.7917949790623,930.5207104057938
822,2033003310,3722.7223747574744,6850.43530294619
823,2041000201,2029.706677325376,
824,2041000204,5060.138436291544,4565.079801901628
825,2041000207,1741.7352606223183,2678.158386785735
826,2041000208,3440.728551658813,2454.067582993459
827,2041000209,1007.8156675618935,530.1535846530826
828,2041000210,3060.2757176191612,2072.885170695664
829,2041000603,871.1339175751193,148.23847837721462
830,2041000606,3377.6697301448266,5167.989797845534
831,2041000610,3180.518651359176,1827.5145495747015
832,2041000611,1539.0727867762057,56.16077936107788
833,2041000901,3523.7503595447665,726.5651341390784
834,2041000902,2724.4927031059956,496.82736532492873
835,2041000904,4103.639025466647,6370.466854174127
836,2041000907,1843.0747306577957,579.2229774024731
837,2041000908,1279.812873844903,120.30163263380688
838,2041000909,5153.603195414882,1653.3701935384154
839,2041000911,6373.777701142996,-103.29744014133328
840,2043001201,766.2609139763193,523.9883082871603
841,2043001202,2058.1348470581283,170.48632187007297
842,2043001204,551.43789130416,1736.808171025055
843,2043001205,1510.843761540933,25.78433866773463
844,2043001206,5225.639315561309,2308.606869368805
845,2043001207,1080.2725114325756,679.6844222852075
846,2043001209,7662.414446072781,4575.95662029947
847,2043001210,1886.952874358799,1256.0794434097486
848,2043001212,1151.286866919197,376.12945348538796
849,2043001401,831.2918270186574,339.192817302828
850,2043001403,2503.7176376330226,354.3314954172474
851,2043001404,939.4684914964064,403.05982619214564
852,2043001405,1633.5863325092291,817.9950886015815
853,2043001406,1397.662405456437,725.2345456068899
854,2043001409,431.1499558591992,
855,2043001411,897.4353524020642,1123.6390958043266
856,2043001501,2020.9814812342654,501.178795018259
857,2043001503,2970.212507991434,425.0842261662054
858,2043001504,1021.8052656324112,1864.3010061945618
859,2043001505,2025.7328712895214,2190.362023669426
860,2043001506,1453.3875402374156,2601.153106174696
861,2043001507,574.9259212878344,106.17061622070436
862,2043001508,1589.510515288107,889.9901857801899
863,2043001509,1876.1785274151666,1041.5315283664827
864,2043001510,1689.7176853569185,2971.467435087407
865,2051000105,2182.4035154854732,2624.1780855711218
866,2051000106,470.53650356086786,507.80149021732507
867,2051000108,2890.0891157322394,440.904816253453
868,2051000109,2221.5062880375003,1951.965047189867
869,2051000110,1022.7452690106458,420.1612698027218
870,2051000111,1482.9174551569995,473.78492583032573
871,2051000112,654.3055210953615,1788.4265672288543
872,2053000401,1849.3725423309288,1218.7469714563663
873,2053000402,,63.614259324574746
874,2053000403,5202.586175094805,14057.24047207206
875,2053000404,3999.428483736014,1232.573229580328
876,2053000405,902.0016941635706,19.58881808652346
877,2053000406,1365.7981476986197,365.89407338273384
878,2053000407,1193.8633665783302,436.3468955418785
879,2053000408,795.7981314393328,674.299373646744
880,2053000409,1226.3768960122602,875.6502796027713
881,2053000410,2517.004193942341,1746.4310391167683
882,2053000902,2163.7537710466913,3625.4668960568147
883,2053000903,603.7489391445802,553.024926092953
884,2053000904,1239.361919844601,214.03095522318281
885,2053000905,907.4826549867145,64.3544267613741
886,2053000906,2176.7565210842267,5156.585662667864
887,2053000907,2431.6170985895365,312.9287274803903
888,2053000908,4184.6784754331575,1006.2140249439577
889,2053000909,992.9120910417968,396.4220511693311
890,2053000910,652.3237969855049,1596.731512593231
891,2053001302,3027.1390137466324,7357.146853899762
892,2053001303,3765.9438946588316,610.4812806801252
893,2053001304,1330.9463203971475,3858.4162089446186
894,2053001305,3763.544614072222,2868.474643156833
895,2053001306,2367.1861591931556,2915.116727564808
896,2053001307,1538.7410735716485,1769.9223177059134
897,2053001308,1234.2106050624225,2773.197633300141
898,2053001309,4721.179304347359,1329.8492142437453
899,2053001311,379.91617555303185,235.3275417767106
900,2053001702,1504.9013280883566,-305.97953860046437
901,2053001704,1209.8371885878707,438.6140071045177
902,2053001705,1068.189437825151,1218.60686862333
903,2053001707,879.7365890002176,773.7395574252023
904,2053001708,1523.773558354647,188.9863523266095
905,2053001709,1662.7694718125088,3310.3642718810506
906,2053001710,2735.2541153084026,109.97188861967355
907,2053003001,441.0031923773502,
908,2053003003,1275.4380425183456,524.2691530015542
909,2053003004,1910.246064200299,1943.5279764474096
910,2053003006,1771.0435487657244,1520.1508066388212
911,2053003007,2942.0760281289995,835.0687640262365
912,2053003008,1441.9948681663425,4109.347951142568
913,2053003009,2486.6087934581988,2663.440633467639
914,2053003010,2012.9520943793273,2705.0926173120456
915,2063000301,176.4419382729065,295.61736638690184
916,2063000302,1632.8346807223772,1137.2853256866842
917,2063000303,440.25246916887056,407.2786896417363
918,2063000304,164.18902589284352,
919,2063000305,2282.4937563149674,687.107293567684
920,2063000306,512.0651904224569,1899.6529755150682
921,2063000307,2054.6067827929073,3197.3535184201173
922,2063000308,1126.5221095165703,2235.7125632607617
923,2063000309,370.0765070479858,730.3859219504752
924,2063000310,1780.353657034132,7091.318503375981
925,2073000501,260.2350862684759,-13.493279178214996
926,2073000502,943.0479275064616,167.87226742308658
927,2073000503,1601.5728662236602,843.590743109949
928,2073000504,1001.9786220156736,17.8981997640637
929,2073000505,313.9397666078755,
930,2073000506,2415.455717361405,1641.5023896271152
931,2073000507,935.5340230229065,142.84355741800545
932,2073000508,553.7489297153379,8.08357499791892
933,2073000509,1978.151779893906,352.62124908304605
934,2073000510,1248.5997865258767,
935,2073000601,3360.901773657775,170.12342268801945
936,2073000602,891.585833011885,331.14827545422304
937,2073000603,1580.150385394594,543.4865821369376
938,2073000605,1136.6440806131438,101.32625802991188
939,2073000606,1470.8712572290306,606.2521719090063
940,2073000607,5379.5608253128485,166.20916368052332
941,2073000608,1459.6988852792156,1084.7941260346654
942,2073000609,2172.043300025971,340.6325156037951
943,2073000610,7101.153068561315,1734.1233268582937
944,2081000101,5764.623744653238,15492.269296223476
945,2081000102,884.0573111213641,152.54890244798298
946,2081000104,2443.3253036857163,398.8884939778647
947,2081000106,3644.997468730919,5702.945066040017
948,2081000107,1436.6110405084999,123.2130487316034
949,2081000109,3736.577349825377,4640.7681559024195
950,2081000110,5731.179672837673,11635.503023155094
951,2081000111,6304.104806536618,8064.673400221009
952,2083000502,2101.6124681639217,336.856567465973
953,2083000503,1521.5453499433825,1109.9540410374418
954,2083000504,1458.6293085483635,2377.6616652915895
955,2083000506,1926.0947312325343,817.4984558977426
956,2083000507,4885.0550359220015,1430.7862775282017
957,2083000508,4940.9602804943415,2161.4051820254476
958,2083000509,2446.9603606856595,805.5049255827186
959,2083000510,3396.294217625101,5354.948898344207
960,2083000701,478.097076924848,11.957741474887817
961,2083000702,673.5612515693066,1223.435155423571
962,2083000703,1023.0632131191852,505.6824702835395
963,2083000704,1254.074780368568,3829.993417373979
964,2083000705,1622.117609743529,676.5393832263446
965,2083000706,2176.7872580885783,615.810399577306
966,2083000707,768.2716033821257,2772.208379813259
967,2083000708,1143.6882579330286,126.92679282554332
968,2083000709,1613.6042073801952,820.7182574909838
969,2083000710,1385.6882368268755,538.7724819425717
970,2083000801,1395.8929596914181,330.4001379951939
971,2083000802,2415.028136523007,577.582920505633
972,2083000803,790.2299264606384,215.52206310929287
973,2083000804,1340.3323983693563,234.0634161447695
974,2083000805,1147.5637079919554,589.8626678871916
975,2083000806,1118.4076420029498,1657.1969253300902
976,2083000807,2869.1615633723845,209.74858324786123
977,2083000808,1041.03409672472,769.2485976208632
978,2083000809,2146.822277371963,4171.206442942995
979,2083000810,1713.4187057717102,
980,2091000603,2051.842146055417,180.69476006497146
981,2091000604,7799.211008545497,5020.3381808169015
982,2091000607,4209.124999160512,345.4458648300925
983,2091000608,4953.064415308988,
984,2091000610,541.4465339829204,247.1266571476816
985,2091000611,4456.746972532842,
986,2093003301,1020.9385429979615,459.1507149381748
987,2093003302,1440.4043750422609,1129.423472162261
988,2093003303,575.2899263747194,652.6778510733054
989,2093003304,356.43422958610284,177.81345030671153
990,2093003305,833.3025901903129,666.9623328027734
991,2093003306,888.6055476892761,130.88964936201637
992,2093003307,170.7032103094964,19.40651034749157
993,2093003308,220.01428844302782,159.8893124765409
994,2093003309,1149.8390452651447,3106.960699748441
995,2093003310,1354.0655964788969,2719.0253068724664
996,2101000205,565.3717297471582,473.56272191479854
997,2101000206,1129.6832218389065,1934.5732403196428
998,2101000207,990.155946387006,415.25722399338184
999,2101000210,214.74201882779386,4.260754341821307
1000,2101000211,753.9349967617517,951.4875644689967
1001,2103000402,1587.1309923284368,707.1254424545186
1002,2103000403,966.6586413007091,632.8817980482823
1003,2103000404,559.6500827982286,246.21073303810266
1004,2103000405,1608.0624519597086,2549.0359930125605
1005,2103000406,1266.0085795714701,5306.522787079827
1006,2103000407,1018.1462204898188,614.2865512920899
1007,2103000408,1313.6970824420546,9010.633137430503
1008,2103000409,649.0774926417442,761.5535616284806
1009,2103000411,1745.151180804167,671.1304358742636
1010,2103000602,923.1660793613494,298.2203913156189
1011,2103000603,2537.3477103333244,1808.9651513043416
1012,2103000605,1293.9075473346477,511.4137312300759
1013,2103000606,887.9917569748761,276.2935409967784
1014,2103000607,2261.282574027367,914.6389709040225
1015,2103000609,845.8771424810415,840.0474959697818
1016,2103000610,850.0324779838453,514.2627236210551
1017,2103000611,868.5716671502015,203.38692975216912
1018,2103000702,280.9090025712987,21.200679439343297
1019,2103000703,1802.5877693301638,191.2698798168253
1020,2103000705,1525.4948890579467,2315.831989208734
1021,2103000706,244.2318271412348,33.85748506463124
1022,2103000707,1579.3446148338787,1132.4342927579858
1023,2103000708,351.26955767725747,176.57214042132955
1024,2103000709,1489.3872096330924,9812.92595543403
1025,2103000710,452.3974815709235,278.5302988596735
1026,2111000303,1472.5891213039963,64.18374784123186
1027,2111000304,2215.086240055941,2431.3293941464744
1028,2111000305,9081.358482055895,
1029,2111000307,4930.322487140401,5828.541560616273
1030,2111000308,1809.5537974704635,2592.932485809659
1031,2111000310,1616.0932841856838,5507.553915799571
1032,2111000311,2062.437763964917,656.4328626714147
1033,2113000401,1150.3347298842082,498.5808778767511
1034,2113000402,806.6803629262234,141.41543984745084
1035,2113000403,2019.848544420384,335.7885650484688
1036,2113000404,2715.845246219184,2042.9810497541453
1037,2113000405,2184.1452823576974,611.0743336997012
1038,2113000406,3302.993922952346,916.3228680531747
1039,2113000407,2178.900323870985,4262.587112267634
1040,2113000408,2204.4350982110177,3633.750413223142
1041,2113000409,891.4704354922045,691.4555665802617
1042,2113000410,2518.0877725407095,6074.413471439103
1043,2113000602,1150.7764882966624,269.31163006067027
1044,2113000604,2057.6562297361406,561.8790039851943
1045,2113000605,1369.979516920343,438.3561455536431
1046,2113000607,2746.5456463385144,10716.658056347167
1047,2113000609,813.3083054646881,469.20817440150927
1048,2113000610,780.8650332091551,26.505941385239474
1049,2113000701,2425.9317225724267,1476.3288434053961
1050,2113000702,1630.205150877709,438.9098623209572
1051,2113000703,1192.427061977019,324.68953439183167
1052,2113000704,1447.120399036377,187.63927886528091
1053,2113000705,1426.7548683984724,443.1350916918915
1054,2113000706,1319.2514350238037,2108.7162486284
1055,2113000707,5057.100861453374,10800.71003268693
1056,2113000708,1112.732241740823,397.8055204743016
1057,2113000709,3427.429887945722,871.2014966278794
1058,2113000710,1657.1173963475376,15268.377598439707
1059,2113000901,556.3107084531863,366.1066524434362
1060,2113000902,1679.994840472161,289.74968589750483
1061,2113000903,1252.6421446735985,62.276995853070936
1062,2113000905,4293.985613644591,2924.8695862161703
1063,2113000906,1041.3819366211098,256.6870958067937
1064,2113000907,879.1916010543616,294.69576889733685
1065,2113000908,1798.9836538254754,1092.8155225502494
1066,2113000909,3435.5701031455806,1687.839091864718
1067,2113000910,3161.640273171363,3159.0049480359985
1068,2121000304,2287.4473081079445,2692.9860190976683
1069,2121000305,240.83971843093983,0.5300169859835824
1070,2121000307,1361.6136369918231,342.08810609626073
1071,2121000310,778.7009558070793,68.53372017808664
1072,2121000311,1709.5167865914466,328.29918418891185
1073,2123000801,361.3895201299429,321.53038188031684
1074,2123000802,1885.7092578309755,741.6988445490417
1075,2123000803,1983.0625284008431,1696.2438608382288
1076,2123000804,650.9263003752267,313.0802445713961
1077,2123000806,887.4238539896745,326.29222026320554
1078,2123000807,723.7590891888376,29.131904025188476
1079,2123000808,781.0265276220061,111.11209300633853
1080,2123000809,522.8365179887198,723.4921179276097
1081,2123000810,1482.0108653283198,508.31328137792207
1082,2123000902,709.623550048639,302.24678492832516
1083,2123000903,664.8513369074886,220.6477854922463
1084,2123000904,2368.4673569290326,745.1263415325246
1085,2123000905,1112.1460486231342,441.46348586500835
1086,2123000906,732.3940278653874,1867.2370135854728
1087,2123000907,1848.4205029545346,1625.5407600692588
1088,2123000909,2094.3685877401945,2088.7747353077693
1089,2123000910,539.7311671286,4817.325327831259
1090,2123000911,,
1091,2123001102,2799.6950808345337,2544.882036141074
1092,2123001103,1708.519108960034,337.49971022198173
1093,2123001104,1832.7669196063757,627.7017720425233
1094,2123001105,492.93118342066066,526.108068316688
1095,2123001106,448.2345091477792,286.80397095839186
1096,2123001107,204.1909594731518,154.58948295894965
1097,2123001108,516.1553214804015,545.3713716703465
1098,2123001109,1017.3124032835249,571.59447913798
1099,2123001110,2625.2222596194515,758.3768262783266
1100,2123001301,515.6995955912192,155.85493534520813
1101,2123001302,955.2611234363371,628.0960579036296
1102,2123001303,2855.0079584869145,6604.864071265624
1103,2123001305,311.9219182214982,219.3025858953614
1104,2123001307,358.9964701216835,359.829513993791
1105,2123001308,1199.0827906470613,713.4671187829259
1106,2123001309,992.9687993614556,235.14038023926335
1107,2123001310,3396.365305339046,3419.0733239800857
1108,2143000201,2374.9340604487234,1828.6885718390995
1109,2143000202,1622.4955617178687,1137.3792253929107
1110,2143000203,3226.5647443951857,1645.869030724893
1111,2143000204,1201.211601502867,3475.6055690451935
1112,2143000205,858.2366019252789,264.2671611709975
1113,2143000206,1197.5257939758412,385.49534637635924
1114,2143000207,2582.75456286859,1021.4410043320414
1115,2143000209,1600.336903900396,246.3469597107977
1116,2143000210,3114.4197751829197,1556.6591785035905
1117,2143000301,750.2920453583592,4595.229096466711
1118,2143000302,3517.722735973036,288.3611171109401
1119,2143000308,7438.708691645299,1184.2741014811525
1120,2143000309,2850.9613676056897,1563.791644963752
1121,2143000310,2268.101688119544,652.1692431780432
1122,2151000101,3544.60773095595,3159.896724240309
1123,2151000103,391.24081964861875,210.67703209307743
1124,2151000104,901.4947099801097,402.83288654731393
1125,2151000105,441.531033938964,39.34630869871146
1126,2151000106,2111.6562648736317,1486.3526516997688
1127,2151000108,1530.7225569458883,2395.1797483615323
1128,2151000109,2867.3468076318736,670.2789435139537
1129,2151000110,475.38629649597254,1935.6789981121776
1130,2153000202,870.2371347644073,792.2583279057293
1131,2153000203,2366.088581347239,524.9070048219039
1132,2153000204,678.2616298650408,360.031129227017
1133,2153000206,1772.54065063469,658.0043576755144
1134,2153000207,1570.7764408051457,970.3570142914277
1135,2153000208,252.0862039412402,29.231658589443917
1136,2153000209,2453.816473922142,1257.4382152366597
1137,2153000210,90.50612059798182,16.028238594683913
1138,2153000211,3055.195894869716,1060.9799434500649
1139,2153000401,2414.3812980406387,1131.655580176906
1140,2153000402,464.17295129631196,2648.1297927919504
1141,2153000404,637.8477373256993,162.40116078837198
1142,2153000405,1147.5180174479012,752.3467261651839
1143,2153000406,1185.4591883563683,976.5707032378979
1144,2153000408,802.2847346884733,524.6044663606181
1145,2153000409,1305.572786987085,569.0493035631534
1146,2153000410,1819.9151069602594,2998.0120429776994
1147,2153000601,438.5142942774019,178.78131245575528
1148,2153000603,944.7157564403293,605.4810897690934
1149,2153000604,239.0283185761753,614.8364635837166
1150,2153000605,2189.178710889699,709.9351340622542
1151,2153000607,461.62747516533074,345.63848541367076
1152,2153000608,2170.3217428652283,3624.4791572793592
1153,2153000609,1207.7167132770517,14799.910443745084
1154,2153000701,750.094066437863,176.66831290711136
1155,2153000702,538.0099677199204,310.7466439733157
1156,2153000704,850.3276859832534,493.18333385860825
1157,2153000705,516.6909745745074,1179.6611569622653
1158,2153000706,778.8162935968143,2946.2174080492327
1159,2153000707,606.2521719090063,273.16394752633926
1160,2153000708,562.0356852630536,510.9943238845501
1161,2153000709,961.2585968355157,2485.8008962532203
1162,2153000710,2908.4891703759695,2636.1580358745146
1163,2163000302,2937.459052444442,16975.372777338256
1164,2163000307,2577.982770950481,737.409242051701
1165,2163000308,1003.4405190549195,761.4803654460704
1166,2173000902,703.8533841545528,415.99423311332714
1167,2173000903,503.6432596794131,736.2643690078221
1168,2173000904,895.8716825188661,646.5562474258422
1169,2173000905,2273.32651001754,1823.853411762796
1170,2173000907,728.7429052642233,309.718002515308
1171,2173000908,1662.6626168885443,2068.1617883449094
1172,2173000909,767.3707240881329,605.572322110254
1173,2173000912,2647.75177850793,474.5779048109332
1174,2183003702,1632.4563695970025,1386.6145559635916
1175,2183003703,348.41077786482026,1010.5775669649066
1176,2183003704,319.90249653200647,1445.364514928007
1177,2183003705,1453.3339969516267,612.8860235825058
1178,2183003706,258.87444962630184,522.6874820726094
1179,2183003708,454.5552156582283,
1180,2183003709,3103.2842081235603,1953.1623862910992
1181,2183003710,3281.0894626360023,1545.6397566875412
1182,2193000301,744.673340091819,426.7525897828844
1183,2193000302,317.4881659123985,53.01188277047895
1184,2193000303,2897.5259901555796,
1185,2193000304,1841.844854977521,458.3619431866692
1186,2193000306,2307.8908486767837,2201.2459428153056
1187,2193000307,1829.3870625264583,1572.3854548551762
1188,2193000308,2244.3640808537675,5827.296377164792
1189,2193000309,3058.573588325554,6541.169031929208
1190,2193000310,2083.8440998247574,1482.9290386489097
1191,2203000102,901.5811520011586,639.6402401724677
1192,2203000103,1619.3078955770409,1310.838009734596
1193,2203000104,669.0934431056744,300.07239767213747
1194,2203000105,310.5899537863793,
1195,2203000106,,287.2535005272567
1196,2203000107,1172.7155831872742,1083.4733421996864
1197,2203000108,242.3213600079159,15.940503257815159
1198,2203000109,685.0999560823785,363.844041425682
