,hh,urban,year,month,index,inflation,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,wage_total,bs_profit,other_inc,profit_ls,profit_agr,total_agrls,inctotal,inctotal_trans,w_share,worker,agr_share,farmer,bus_share,businessman,ocupation
1487,3073001810,0,2010,3,1487,0.7235315842039208,620.6133983861611,661.2182694926936,0.0,533.4197804310807,87.19361795508047,35.77502854333449,,360000.0,-2.137098479291188,279.63551976796754,277.49842128867635,313.27344983201084,313.27344983201084,0.11419744814799475,0.0,0.8858025518520053,1.0,,0.0,farmer
1488,3073001811,0,2009,9,1488,0.7305411977959669,604.9222257464857,604.9222257464857,9.524667655210587,393.47460380081066,211.447621945675,105.31107537444504,13.228705076681372,1050000.0,67.7309699926086,191.2341605885059,258.96513058111447,377.5049110322409,377.5049110322409,0.27896610692158896,0.0,0.6859914216029828,1.0,0.035042471475428216,0.0,farmer
1489,3073002201,0,2009,10,1489,0.7292036084702209,620.1330046490627,626.4944305815203,75.48892106516203,354.2254006723404,265.90760397672244,,,280000.0,15.744529182832249,240.3672361705167,256.1117653533489,256.1117653533489,256.1117653533489,,0.0,1.0,1.0,,0.0,farmer
1490,3073002203,0,2009,10,1490,0.7292036084702209,1519.1615245536154,1519.1615245536154,108.14424085177707,1183.2782353198609,335.8832892337547,,,494000.0,20.939693694339187,540.0774885395296,561.0171822338688,561.0171822338688,561.0171822338688,,0.0,1.0,1.0,,0.0,farmer
1491,3073002204,0,2010,4,1491,0.7258143156220446,557.3599273394998,557.3599273394998,38.346789076391765,345.4939176924352,211.86600964706452,237.75009227362895,,634000.0,29.292686100021488,601.8315507822596,631.1242368822811,868.8743291559101,868.8743291559101,0.2736300110334682,0.0,0.7263699889665318,1.0,,0.0,farmer
1492,3073002205,0,2009,10,1492,0.7292036084702209,1050.7485283936633,1050.7485283936633,69.97568525703223,857.9973226402019,192.75120575346148,315.52672624989077,99.66233960850043,1265000.0,216.02342228970173,2732.291760811681,2948.315183101383,3363.504248959774,3363.504248959774,0.09380892750394867,0.0,0.8765605644806912,1.0,0.02963050801536013,0.0,farmer
1493,3073002206,0,2009,10,1493,0.7292036084702209,475.72863598227815,475.72863598227815,130.30320784983726,354.2254006723404,121.50323530993776,30.76385580936435,,0.0,0.0,159.2476958425188,159.2476958425188,190.01155165188314,190.01155165188314,0.1619051870368717,0.0,0.8380948129631283,1.0,,0.0,farmer
1494,3073002207,0,2010,4,1494,0.7258143156220446,2317.9568808093363,2317.9568808093363,108.64923571644333,638.3675192633773,1679.5893615459593,,,1560000.0,4.793348634548971,1484.1652985643875,1488.9586471989362,1488.9586471989362,1488.9586471989362,,0.0,1.0,1.0,,0.0,farmer
1495,3073002208,0,2010,4,1495,0.7258143156220446,1012.6747881923791,1012.6747881923791,121.6445364589983,702.0657966736059,310.6089915187733,118.87504613681448,69.23725805459624,1920000.0,0.0,824.6233519201371,824.6233519201371,1012.7356561115479,1012.7356561115479,0.11738013312698155,0.0,0.8142533018797048,1.0,0.06836656499331362,0.0,farmer
1496,3073002209,0,2010,4,1496,0.7258143156220446,713.9959088307056,713.9959088307056,83.08470966551549,470.8133547712544,243.1825540594511,,,734000.0,148.06121337829043,884.0437558862785,1032.104969264569,1032.104969264569,1032.104969264569,,0.0,1.0,1.0,,0.0,farmer
1497,3073002210,0,2010,4,1497,0.7258143156220446,1116.3176375571825,1116.3176375571825,89.47584117824745,882.082667615556,234.23496994162636,51.5125199926196,7.456320098187287,1918000.0,38.6130862227556,404.23462989452383,442.84771611727945,501.8165562080863,501.8165562080863,0.10265209339019717,0.0,0.8824892495847536,1.0,0.014858657025049219,0.0,farmer
1498,3073002301,0,2010,2,1498,0.725622174717783,334.3979609115441,334.3979609115441,19.17847155140288,233.3913440741556,101.0066168373885,,14.916588984424463,406000.0,0.0,258.6429982835027,258.6429982835027,273.5595872679272,273.5595872679272,,0.0,0.9454722492697176,1.0,0.054527750730282376,0.0,farmer
1499,3073002303,0,2010,2,1499,0.725622174717783,509.24169322183366,509.24169322183366,25.571295401870508,370.5174156666862,138.7242775551475,222.94973178505847,,480000.0,-1.0654706417446045,234.3325098076967,233.2670391659521,456.2167709510106,456.2167709510106,0.4886925382429645,1.0,0.5113074617570356,1.0,,0.0,farmer
1500,3073002304,0,2010,2,1500,0.725622174717783,902.7732747502034,925.1481582268401,159.82059626169067,454.3166816398993,448.45659311030397,693.6213877757375,,423000.0,-1.0654706417446045,678.9559454425814,677.8904748008368,1371.5118625765742,1371.5118625765742,0.5057348803915367,1.0,0.4942651196084633,1.0,,0.0,farmer
1501,3073002305,0,2010,2,1501,0.725622174717783,303.0731240442527,303.0731240442527,12.785647700935254,208.45933105733187,94.61379298692087,,,270000.0,0.0,156.41870071269182,156.41870071269182,156.41870071269182,156.41870071269182,,0.0,1.0,1.0,,0.0,farmer
1502,3073002306,0,2010,8,1502,0.7253376715257943,577.178653705312,577.178653705312,15.988328357487864,411.53957192173766,165.63908178357428,,,320000.0,0.0,71.148061190821,71.148061190821,71.148061190821,71.148061190821,,0.0,1.0,1.0,,0.0,farmer
1503,3073002307,0,2010,2,1503,0.725622174717783,1604.9184276598976,1604.9184276598976,287.6770732710432,897.5524686056547,707.3659590542429,87.19811732037843,12.25291238006295,686000.0,314.3138393146583,1745.9410775993795,2060.254916914038,2159.705946614479,2159.705946614479,0.040374995242787017,0.0,0.9539515877815037,1.0,0.0056734169757093195,0.0,farmer
1504,3073002308,0,2010,8,1504,0.7253376715257943,1467.5153655059528,1486.7013595349383,238.22609252656918,604.1456342016081,863.3697313043447,261.6969585553614,-4.263554228663431,1190000.0,198.78821591143247,1051.4305402368723,1250.2187561483047,1507.6521604750028,1507.6521604750028,0.1735791354372555,0.0,0.8292488074665773,1.0,-0.0028279429038327716,0.0,farmer
1505,3073002309,0,2010,8,1505,0.7253376715257943,1408.8914948618308,1408.8914948618308,121.51129551690778,956.1020357777744,452.7894590840564,23.790632595941943,31.97665671497573,1451000.0,81.80694676247957,739.140419966664,820.9473667291437,876.7146560400613,876.7146560400613,0.027136118270680347,0.0,0.9363906044837815,1.0,0.0364732772455381,0.0,farmer
1506,3073002310,0,2010,8,1506,0.7253376715257943,604.465400768758,604.465400768758,3.1976656714975733,429.55308853784067,174.91231223091725,,21.317771143317152,640000.0,89.26816666264058,326.8813732688394,416.14953993148,437.4673110747972,437.4673110747972,,0.0,0.9512700249741122,1.0,0.0487299750258878,0.0,farmer
1507,3073002501,0,2009,11,1507,0.7293437235090989,728.667352330229,728.667352330229,114.4836689724538,497.4739430441904,231.19340928603864,11.829979127153559,5.300169859835824,244000.0,0.0,213.01382666680178,213.01382666680178,230.14397565379113,230.14397565379113,0.051402514854221364,0.0,0.9255676845838515,1.0,0.023029800561927133,0.0,farmer
1508,3073002502,0,2009,11,1508,0.7293437235090989,848.7692013541089,848.7692013541089,266.81055074413536,491.9617663899612,356.80743496414766,143.53708007612985,,235000.0,13.25042464958956,298.05379012266275,311.3042147722523,454.8412948483822,454.8412948483822,0.31557618382908004,0.0,0.68442381617092,1.0,,0.0,farmer
1509,3073002503,0,2009,11,1509,0.7293437235090989,533.1970878994839,533.1970878994839,50.88163065442391,366.55974750624557,166.6373403932383,74.9232011386392,,368000.0,0.0,219.3222907452111,219.3222907452111,294.24549188385026,294.24549188385026,0.254628204017529,0.0,0.745371795982471,1.0,,0.0,farmer
1510,3073002504,0,2009,11,1510,0.7293437235090989,876.2240812280584,876.2240812280584,47.48952194412898,716.5829650498034,159.64111617825503,,,632000.0,34.71611258192465,365.57921608217595,400.29532866410057,400.29532866410057,400.29532866410057,,0.0,1.0,1.0,,0.0,farmer
1511,3073002505,0,2009,11,1511,0.7293437235090989,1330.4486382159885,1331.0846585991687,19.080611495408967,974.2772236350211,356.1714145809674,,20.14064546737613,760000.0,-4.770152873852242,1069.0896907562555,1064.3195378824034,1084.4601833497795,1084.4601833497795,,0.0,0.9814279530252887,1.0,0.018572046974711296,0.0,farmer
1512,3073002506,0,2010,5,1512,0.7216937371077443,814.593997126522,814.593997126522,89.98671193927912,637.8343843886523,176.7596127378697,19.92562907226895,9.64143342206562,749000.0,-5.891987091262324,414.98336354140775,409.0913764501454,438.65843894448,438.65843894448,0.04542401856035167,0.0,0.9325966176201234,1.0,0.021979363819525,0.0,farmer
1513,3073002507,0,2010,5,1513,0.7216937371077443,1611.190651865188,1643.3287632720737,70.70384509514788,1024.9914998035986,586.1991520615898,,,626000.0,18.104469425878776,128.56009755882897,146.6645669847077,146.6645669847077,146.6645669847077,,0.0,1.0,1.0,,0.0,farmer
1514,3073002508,0,2010,5,1514,0.7216937371077443,1079.5191621572806,1079.5191621572806,141.40769019029577,568.2018096737339,511.3173524835467,3.9851258144537898,10.712703802295135,763000.0,250.19519730260285,871.2871560345252,1121.482353337128,1136.180182953877,1136.180182953877,0.0035074769602943916,0.0,0.9870638215335379,1.0,0.00942870150616772,0.0,farmer
1515,3073002509,0,2010,5,1515,0.7216937371077443,1952.81877612038,1952.81877612038,16.0690557034427,1513.8121743023255,439.0066018180546,1438.4710139852398,,3170000.0,-5.624169496204945,764.3565175812828,758.7323480850777,2197.203362070318,2197.203362070318,0.6546826929255373,1.0,0.34531730707446273,1.0,,0.0,farmer
1516,3073002510,0,2010,5,1516,0.7216937371077443,892.850298402288,892.850298402288,122.12482334616452,644.1013161129949,248.74898228929302,3.9851258144537898,,1519200.0,74.98892661606594,1305.1287042336162,1380.1176308496822,1384.1027566641358,1384.1027566641358,0.0028792123960929396,0.0,0.9971207876039071,1.0,,0.0,farmer
1517,3083000102,0,2009,9,1517,0.7305411977959669,1177.9897296683225,1177.9897296683225,190.49335310421174,447.1302315918303,730.8594980764924,23.621175784922254,,720000.0,0.0,172.63460125069187,172.63460125069187,196.25577703561413,196.25577703561413,0.1203591361320068,0.0,0.8796408638679932,1.0,,0.0,farmer
1518,3083000103,0,2009,9,1518,0.7305411977959669,592.540157794712,595.1858988100482,209.54268841463292,191.2341605885059,401.3059972062061,,,800000.0,0.0,-4.233185624538038,-4.233185624538038,-4.233185624538038,-4.233185624538038,,0.0,1.0,1.0,,0.0,farmer
1519,3083000106,0,2010,3,1519,0.7235315842039208,809.1054842596438,813.913955838049,275.68570382856325,616.7666211234368,192.33886313620692,20.86876665027846,6.411295437873565,442000.0,0.0,18.592756769833336,18.592756769833336,45.87281885798536,45.87281885798536,0.4549266247379456,1.0,0.40531097134870714,1.0,0.1397624039133473,0.0,farmer
1520,3083000107,0,2009,9,1520,0.7305411977959669,972.9977158000681,972.9977158000681,419.08537682926584,852.9869033444148,120.0108124556534,236.21175784922252,3.174889218403529,192000.0,0.0,-3.333633679323705,-3.333633679323705,236.05301338830236,236.05301338830236,1.0006724949562877,1.0,-0.014122394082044385,0.0,0.013449899125756557,0.0,worker
1521,3083000109,0,2009,9,1521,0.7305411977959669,1624.9612167992327,1624.9612167992327,1065.0695031337705,1049.0363125808326,575.9249042184001,,74.60989663248293,786000.0,0.0,81.48882327235724,81.48882327235724,156.09871990484015,156.09871990484015,,0.0,0.5220338983050847,1.0,0.47796610169491527,1.0,businessman
1522,3083000110,0,2010,3,1522,0.7235315842039208,4371.167802080214,4371.167802080214,0.0,2724.7471336342824,1646.4206684459316,1192.500951444483,74.79844677519158,3240000.0,166.69368138471268,1640.6047075844315,1807.298388969144,3074.5977871888185,3074.5977871888185,0.38785591937045405,1.0,0.5878162003822952,1.0,0.024327880247250702,0.0,farmer
1523,3083000111,0,2009,9,1523,0.7305411977959669,965.3779816758996,975.1672234326438,439.5104974676619,774.5671396498476,190.8108420260521,,18.73184638858082,667000.0,0.0,127.47180211890169,127.47180211890169,146.2036485074825,146.2036485074825,,0.0,0.8718783930510315,1.0,0.1281216069489685,0.0,farmer
1524,3083000201,0,2010,6,1524,0.723981600683125,1949.63772649511,1949.63772649511,154.84333151218215,973.163641427942,976.4740850671681,19.862661835355777,13.348563061395012,430000.0,0.0,0.0,0.0,33.21122489675079,33.21122489675079,0.5980707395498392,1.0,0.0,0.0,0.40192926045016075,1.0,businessman
1525,3083000202,0,2010,6,1525,0.723981600683125,360.0908371441918,360.0908371441918,58.733677470138055,308.191623961488,51.89921318270381,,,,,,,,,,,,,,,
1526,3083000203,0,2009,12,1526,0.7273700192526662,727.562136849841,727.562136849841,159.96800817516592,504.35096265193505,223.21117419790593,142.3449545170646,47.830965899551266,1445000.0,0.0,0.0,0.0,190.17592041661584,190.17592041661584,0.7484909456740443,1.0,0.0,0.0,0.2515090543259557,0.0,worker
1527,3083000204,0,2009,12,1527,0.7273700192526662,561.2698120724011,561.2698120724011,166.87692547176778,274.2840166750934,286.98579539730764,177.9311931463308,31.887310599700847,1110000.0,0.0,-1.3286379416542018,-1.3286379416542018,208.48986580437744,208.48986580437744,0.8534284985980117,1.0,-0.006372673973999488,0.0,0.15294417537598773,0.0,worker
1528,3083000206,0,2010,6,1528,0.723981600683125,265.04906814705936,265.04906814705936,159.75560271877552,130.49555248819766,134.55351565886173,47.670388404853874,5.339425224558005,140000.0,0.0,-0.4805482702102205,-0.4805482702102205,52.52926535920165,52.52926535920165,0.9075015247001423,1.0,-0.00914820085383208,0.0,0.10164667615368977,0.0,worker
1529,3083000207,0,2009,12,1529,0.7273700192526662,471.1350141105801,471.1350141105801,241.28065020440306,254.93904824460827,216.19596586597171,,8.503282826586892,328000.0,0.0,0.0,0.0,8.503282826586892,8.503282826586892,,0.0,0.0,0.0,1.0,1.0,businessman
1530,3083000208,0,2009,12,1530,0.7273700192526662,705.0815828770519,705.0815828770519,338.2180744274936,506.4236378409156,198.65794503613628,262.9427632051332,15.943655299850423,1342000.0,165.81401511844442,-4.411077966291951,161.40293715215245,440.28935565713607,440.28935565713607,0.5972044516331507,1.0,0.36658378195688385,1.0,0.03621176640996548,0.0,farmer
1531,3083000210,0,2009,12,1531,0.7273700192526662,759.5557384848742,759.5557384848742,254.8859027269421,538.8955491349443,220.66018934992985,35.58623862926615,15.943655299850423,868000.0,0.0,-0.37201862366317656,-0.37201862366317656,51.157875305453395,51.157875305453395,0.6956160398919593,1.0,-0.007271971743195512,0.0,0.31165593185123625,0.0,worker
1532,3083000212,0,2010,6,1532,0.723981600683125,1092.3396124400767,1092.3396124400767,81.05247490879051,848.2210911732848,244.11852126679202,158.9012946828462,22.42558594314362,579000.0,0.0,0.0,0.0,181.32688062598984,181.32688062598984,0.8763250883392226,1.0,0.0,0.0,0.12367491166077739,0.0,worker
1533,3083000401,0,2009,10,1533,0.7292036084702209,690.4119178755421,690.4119178755421,325.4929602107408,503.38599546129245,187.02592241424975,148.69196974526102,22.795109591305952,841600.0,0.0,-9.277079484833816,-9.277079484833816,162.20999985173316,162.20999985173316,0.9166633985646496,1.0,-0.057191785298769886,0.0,0.1405283867341203,0.0,worker
1534,3083000402,0,2010,4,1534,0.7258143156220446,497.8691448418198,513.8469736236495,172.98662627794508,357.2642515617166,140.60489328010314,,16.510423074557565,392000.0,0.0,0.0,0.0,16.510423074557565,16.510423074557565,,0.0,0.0,0.0,1.0,1.0,businessman
1535,3083000405,0,2009,10,1535,0.7292036084702209,1150.5699036504752,1150.5699036504752,564.0464326778961,634.0221179349282,516.547785715547,118.32252234370904,25.4457037298299,830000.0,0.0,0.0,0.0,143.76822607353893,143.76822607353893,0.8230088495575221,1.0,0.0,0.0,0.17699115044247787,0.0,worker
1536,3083000406,0,2010,4,1536,0.7258143156220446,538.0800139427583,538.0800139427583,262.568986314738,323.33799511496443,214.74201882779386,106.98754152313303,15.977828781829903,564000.0,282.2749751456616,-38.346789076391765,243.92818606926983,366.89355637423273,366.89355637423273,0.29160376262919524,0.0,0.6648472883521078,1.0,0.04354894901869701,0.0,farmer
1537,3083000407,0,2009,10,1537,0.7292036084702209,589.492136407726,589.492136407726,455.902191826119,402.46621399347623,187.02592241424975,,37.108317939335265,450200.0,0.0,-3.445772380081132,-3.445772380081132,33.662545559254134,33.662545559254134,,0.0,-0.10236220472440945,0.0,1.1023622047244095,1.0,businessman
1538,3083000408,0,2009,10,1538,0.7292036084702209,761.3566603496188,761.3566603496188,134.2260871748527,304.6062783991721,456.75038195044664,,15.903564831143687,366000.0,0.0,-8.481901243276633,-8.481901243276633,7.421663587867054,7.421663587867054,,0.0,-1.1428571428571428,0.0,2.142857142857143,1.0,businessman
1539,3083000412,0,2009,10,1539,0.7292036084702209,537.9645863548204,539.5549428379348,428.33601278547,278.4184083105555,259.54617804426493,,16.22163612776656,475200.0,159.03564831143686,-5.0361288631955015,153.99951944824136,170.22115557600793,170.22115557600793,,0.0,0.9047025848645281,1.0,0.09529741513547181,0.0,farmer
1540,3093000102,0,2010,1,1540,0.7227335425221252,428.96138140556627,428.96138140556627,111.25182959146854,336.53678451419233,92.42459689137388,,,1000000.0,-2.674322826717994,187.20259787025958,184.52827504354158,184.52827504354158,184.52827504354158,,0.0,1.0,1.0,,0.0,farmer
1541,3093000103,0,2010,1,1541,0.7227335425221252,1053.6831937268896,1053.6831937268896,77.02049740947822,848.2952006349477,205.38799309194195,,69.53239349466784,1110000.0,-0.10697291306871975,594.0702504527557,593.9632775396869,663.4956710343548,663.4956710343548,,0.0,0.8952029432441202,1.0,0.10479705675587982,0.0,farmer
1542,3093000105,0,2010,1,1542,0.7227335425221252,1316.0877494844592,1316.0877494844592,12.836749568246372,809.3570602779338,506.73068920652554,,-325.73252029425163,1900000.0,0.0,145.32270240385577,145.32270240385577,-180.40981789039586,-180.40981789039586,,0.0,-0.8055143788911948,0.0,1.8055143788911947,1.0,businessman
1543,3093000106,0,2010,1,1543,0.7227335425221252,1937.172482761446,1937.172482761446,25.673499136492744,1586.7292195483203,350.44326321312593,,63.64888327588825,4674000.0,125.69317285574573,523.6992674025744,649.3924402583199,713.0413235342082,713.0413235342082,,0.0,0.9107360524907436,1.0,0.08926394750925638,0.0,farmer
1544,3093000107,0,2010,7,1544,0.721669614782331,998.350236794492,998.350236794492,107.13061882117093,694.9563242929358,303.3939125015561,,23.568736140657606,896000.0,-1.3391327352646367,91.97163625797525,90.63250352271062,114.20123966336823,114.20123966336823,,0.0,0.7936210131332082,1.0,0.20637898686679174,0.0,farmer
1545,3093000108,0,2010,7,1545,0.721669614782331,727.4169017957506,727.4169017957506,68.13507357026472,515.2982765298322,212.11862526591847,28.09607609204029,,360000.0,-6.481402438680841,142.85868019803144,136.3772777593506,164.4733538513909,164.4733538513909,0.17082448575485584,0.0,0.8291755142451441,1.0,,0.0,farmer
1546,3093000109,0,2010,7,1546,0.721669614782331,2259.277620319674,2259.277620319674,0.0,1987.380109751542,271.89751056813185,,85.70449505693675,2960000.0,379.2423906269451,248.61955753570314,627.8619481626483,713.566443219585,713.566443219585,,0.0,0.8798927613941019,1.0,0.12010723860589811,0.0,farmer
1547,3093000110,0,2010,7,1547,0.721669614782331,3703.398362029058,3703.398362029058,93.20363837441872,2093.225161146859,1610.1732008821991,1076.0199354398408,139.26980446752222,3040000.0,0.0,64.64185017798867,64.64185017798867,1279.9315900853517,1279.9315900853517,0.8406855052058578,1.0,0.050504144657979776,0.0,0.1088103501361624,0.0,worker
1548,3093000201,0,2009,11,1548,0.7293437235090989,855.2354085831086,855.2354085831086,76.32244598163587,733.1194950124911,122.1159135706174,,1.0600339719671648,1060000.0,7.950254789753736,1567.2469771288036,1575.1972319185572,1576.2572658905244,1576.2572658905244,,0.0,0.9993274993905463,1.0,0.0006725006094536773,0.0,farmer
1549,3093000202,0,2009,11,1549,0.7293437235090989,546.8715261378603,549.5216110677782,229.39135153369446,502.98611969841966,43.88540643944062,78.86652751435706,,300000.0,-1.5900509579507471,0.0,-1.5900509579507471,77.27647655640631,77.27647655640631,1.0205761316872428,1.0,-0.0205761316872428,0.0,,0.0,worker
1550,3093000203,0,2009,11,1550,0.7293437235090989,1943.4662842045998,1943.4662842045998,0.0,824.0704098072738,1119.395874397326,,7.950254789753736,880000.0,129.32414457999408,183.86289243770474,313.1870370176988,321.1372918074526,321.1372918074526,,0.0,0.9752434395114705,1.0,0.02475656048852946,0.0,farmer
1551,3093000204,0,2009,11,1551,0.7293437235090989,559.2739236098761,559.2739236098761,38.16122299081793,490.58372222640384,68.69020138347227,106.46981214438203,,590000.0,-1.0600339719671648,390.9935305600887,389.93349658812156,496.4033087325036,496.4033087325036,0.21448247880586815,0.0,0.7855175211941319,1.0,,0.0,farmer
1552,3093000205,0,2009,11,1552,0.7293437235090989,571.7823244790886,571.7823244790886,53.00169859835824,454.75457397391364,117.02775050517498,,8.480271775737318,1376000.0,7.950254789753736,431.2016286729671,439.15188346272083,447.6321552384581,447.6321552384581,,0.0,0.9810552667486102,1.0,0.01894473325138984,0.0,farmer
1553,3093000207,0,2010,5,1553,0.7216937371077443,1646.756828488808,1646.756828488808,59.77688721680684,1470.6399779790759,176.11685050973202,143.46452932033645,101.77068612180378,2403000.0,275.90568642811115,2514.095587979059,2790.0012744071705,3035.23648984931,3035.23648984931,0.047266343100487364,0.0,0.9192039182902959,1.0,0.033529738609216694,0.0,farmer
1554,3093000208,0,2010,5,1554,0.7216937371077443,1181.7183564311763,1181.7183564311763,186.40104615993533,1031.9547572750903,149.76359915608597,223.16704560941224,,700000.0,0.0,146.36231569885726,146.36231569885726,369.52936130826953,369.52936130826953,0.60392236443491,1.0,0.39607763556509007,1.0,,0.0,farmer
1555,3093000210,0,2010,5,1555,0.7216937371077443,1132.4399189406186,1132.4399189406186,96.62858829670212,750.63915542682,381.8007635137986,,16.0690557034427,361000.0,167.11817931580407,105.94098867341152,273.0591679892156,289.12822369265837,289.12822369265837,,0.0,0.944422389837237,1.0,0.055577610162763,0.0,farmer
1556,3101000102,1,2010,2,1556,0.725622174717783,1548.981218968306,1615.5731340773436,63.92823850467626,1180.1152827963238,368.86593617198207,6371.40789056856,4.048788438629496,960000.0,0.7991029813084534,202.4926954635621,203.29179844487052,6578.748477452059,6578.748477452059,0.9684832779982184,1.0,0.030901287553648068,0.0,0.0006154344481334521,0.0,worker
1557,3101000103,1,2010,2,1557,0.725622174717783,858.7693372461512,869.4240436635973,213.0941283489209,576.2065230554821,282.5628141906691,35.67195708560936,,405000.0,0.0,299.2907032660594,299.2907032660594,334.9626603516688,334.9626603516688,0.10649532413003372,0.0,0.8935046758699663,1.0,,0.0,farmer
1558,3101000105,1,2010,2,1558,0.725622174717783,1174.574835459252,1174.574835459252,178.99906781309355,642.6918911003454,531.8829443589065,352.26057622039235,34.308154664176264,3288500.0,51.888420252962234,878.6758804027464,930.5643006557086,1317.1330315402772,1317.1330315402772,0.2674449488283298,0.0,0.7065074509349228,1.0,0.026047600236747338,0.0,farmer
1559,3101000107,1,2010,2,1559,0.725622174717783,1383.30053417702,1383.30053417702,102.28518160748203,879.5460147601709,503.75451941684895,371.5828863084308,5.327353208723022,820000.0,0.0,0.0,0.0,376.9102395171538,376.9102395171538,0.9858657243816255,1.0,0.0,0.0,0.014134275618374558,0.0,worker
1560,3101000108,1,2010,2,1560,0.725622174717783,1504.124904950858,1537.9535978262493,46.02833172336691,1245.2155390069192,258.9093659439389,,106.28069651402429,2732500.0,-2.5571295401870504,279.1000346049991,276.5429050648121,382.82360157883636,382.82360157883636,,0.0,0.7223768438630671,1.0,0.27762315613693295,0.0,farmer
1561,3101000109,1,2010,2,1561,0.725622174717783,1917.9537022044622,1917.9537022044622,104.41612289097122,1700.9173324810863,217.0363697233759,,13.584750682243708,428000.0,214.6923343115378,697.9745963977226,912.6669307092604,926.2516813915041,926.2516813915041,,0.0,0.9853336291256871,1.0,0.014666370874312898,0.0,farmer
1562,3101000110,1,2010,7,1562,0.721669614782331,484.06970114346086,494.2471099314721,121.05759926792315,351.6562562804936,132.41344486296728,,,430000.0,0.0,28.282483368789126,28.282483368789126,28.282483368789126,28.282483368789126,,0.0,1.0,1.0,,0.0,farmer
1563,3101000402,1,2009,11,1563,0.7293437235090989,1787.429283531033,1787.429283531033,1382.284299445183,1383.5563402115436,403.87294331948976,,7.950254789753736,870000.0,0.0,28.620917243113443,28.620917243113443,36.57117203286718,36.57117203286718,,0.0,0.7826086956521738,1.0,0.21739130434782608,0.0,farmer
1564,3101000406,1,2009,11,1564,0.7293437235090989,2421.7536123561845,2421.7536123561845,76.32244598163587,1783.1891476431647,638.5644647130201,,29.15093422909703,1640000.0,0.0,318.2752000831412,318.2752000831412,347.4261343122382,347.4261343122382,,0.0,0.916094584286804,1.0,0.08390541571319603,0.0,farmer
1565,3101000408,1,2010,5,1565,0.7216937371077443,1522.2752103061387,1522.2752103061387,102.84195650203328,1218.5700575110714,303.7051527950671,,37.49446330803297,1335000.0,0.0,138.37714280393934,138.37714280393934,175.8716061119723,175.8716061119723,,0.0,0.7868077506259803,1.0,0.2131922493740197,0.0,farmer
1566,3101000409,1,2010,5,1566,0.7216937371077443,2529.2158042028695,2529.2158042028695,5.57060597719347,1628.7059225819405,900.5098816209289,717.3226466016822,36.423192927803456,2316000.0,143.17528631767448,95.61088143548406,238.78616775315854,992.5320072826441,992.5320072826441,0.7227199136535348,1.0,0.24058283864004318,0.0,0.03669724770642202,0.0,worker
1567,3101000410,1,2009,11,1567,0.7293437235090989,1025.4768644810351,1025.4768644810351,0.0,829.5825864615031,195.89427801953207,,,1030000.0,0.0,53.92922832382951,53.92922832382951,53.92922832382951,53.92922832382951,,0.0,1.0,1.0,,0.0,farmer
1568,3103000601,0,2010,2,1568,0.725622174717783,332.53338728849104,333.8652255906718,25.571295401870508,209.15188697446587,123.3815003140252,,,1130000.0,0.0,350.61214092752186,350.61214092752186,350.61214092752186,350.61214092752186,,0.0,1.0,1.0,,0.0,farmer
1569,3103000602,0,2010,2,1569,0.725622174717783,3274.4043762095184,3274.4043762095184,76.71388620561152,2767.453444867436,506.9509313420828,1426.878283424374,45.282502274145685,2376000.0,508.2294961121763,47.306896493460435,555.5363926056367,2027.6971783041565,2027.6971783041565,0.703693972991435,1.0,0.27397404235195205,0.0,0.022331984656612895,0.0,worker
1570,3103000603,0,2010,2,1570,0.725622174717783,1304.7753478804425,1304.7753478804425,153.42777241122303,872.620455588831,432.15489229161153,59.45326180934893,,300000.0,-1.5982059626169067,241.7020150797635,240.1038091171466,299.55707092649556,299.55707092649556,0.19847056731282234,0.0,0.8015294326871777,1.0,,0.0,farmer
1571,3103000604,0,2010,2,1571,0.725622174717783,897.8188362660909,897.8188362660909,76.71388620561152,718.1804860679506,179.6383501981403,267.5396781420702,,377000.0,209.89771642368706,84.38527482617266,294.2829912498597,561.8226693919299,561.8226693919299,0.4761995069220558,1.0,0.5238004930779443,1.0,,0.0,farmer
1572,3103000605,0,2010,2,1572,0.725622174717783,941.3433119813579,941.3433119813579,775.662627190072,864.3097845832231,77.0335273981349,,,990000.0,48.4789141993795,659.2390306918683,707.7179448912477,707.7179448912477,707.7179448912477,,0.0,1.0,1.0,,0.0,farmer
1573,3103000606,0,2010,8,1573,0.7253376715257943,1544.2593416218947,1573.5712769439558,327.2277870499183,982.429483139771,561.8298584821235,,37.83904377938794,2580000.0,0.0,971.0244755780964,971.0244755780964,1008.8635193574843,1008.8635193574843,,0.0,0.9624933967247755,1.0,0.03750660327522451,0.0,farmer
1574,3103000607,0,2010,8,1574,0.7253376715257943,497.130423062156,497.130423062156,283.5263562061181,418.4678475433157,78.6625755188403,,6.928275621578075,327000.0,-3.1976656714975733,489.20287691823495,486.0052112467374,492.93348686831547,492.93348686831547,,0.0,0.9859448063356488,1.0,0.014055193664351163,0.0,farmer
1575,3103000608,0,2010,8,1575,0.7253376715257943,317.4216123239924,317.4216123239924,31.123945869243048,202.30564815007978,115.11596417391263,198.25527163284954,,350000.0,-1.0658885571658578,9.592997014492719,8.527108457326863,206.78238009017636,206.78238009017636,0.9587628865979382,1.0,0.041237113402061855,0.0,,0.0,worker
